onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.5133	1.6877	Ae	Correct	1.677	ww	0.9979	0.9889	0.009	20	7.1187	0.0981	7e-04
4.5363	1.4178	dF	Correct	1.4	ll	0.7998	0.6652	0.1346	10	7.1187	0.0981	7e-04
8.5563	1.5012	bE	Correct	1.485	wl.u	0.9889	0.4986	0.4903	40	7.1187	0.0981	7e-04
12.0923	1.2677	bA	Correct	1.258	wl.l	0.9979	0.4986	0.4993	60	7.1187	0.0981	7e-04
21.1163	1.201	Fb	Correct	1.185	ll	0.7998	0.4986	0.3012	20	7.1187	0.0981	7e-04
24.6363	1.2177	bE	Correct	1.213	wl.u	0.9889	0.4986	0.4903	40	7.1187	0.0981	7e-04
28.1723	1.0175	fA	Correct	1.014	wl.u	0.9979	0.7998	0.1981	40	7.1187	0.0981	7e-04
32.2083	1.1676	Ac	Correct	1.151	ww	0.9979	0.9964	0.0015	10	7.1187	0.0981	7e-04
36.2453	1.8015	Cd	Correct	1.79	wl.l	0.9964	0.6652	0.3312	40	7.1187	0.0981	7e-04
40.7653	1.4012	bE	Correct	1.391	wl.u	0.9889	0.4986	0.4903	40	7.1187	0.0981	7e-04
45.2863	0.9007	Af	Correct	0.885	wl.u	0.9979	0.7998	0.1981	40	7.1187	0.0981	7e-04
53.3093	2.1184	Cb	Correct	2.112	wl.u	0.9964	0.4986	0.4978	50	7.1187	0.0981	7e-04
56.8283	1.0175	cA	inCorrect	1.009	ww	0.9964	0.9979	-0.0015	10	7.1187	0.0981	7e-04
60.8483	1.2177	dC	Correct	1.203	wl.l	0.9964	0.6652	0.3312	40	7.1187	0.0981	7e-04
64.8683	2.035	bF	inCorrect	2.018	ll	0.4986	0.7998	-0.3012	20	7.1187	0.0981	7e-04
68.8883	1.6013	Fd	inCorrect	1.587	ll	0.6652	0.7998	-0.1346	10	7.1187	0.0981	7e-04
76.4273	0.9674	Ef	Correct	0.95	wl.l	0.9889	0.7998	0.1891	20	7.1187	0.0981	7e-04
80.4643	1.2843	bE	Correct	1.277	wl.u	0.9889	0.4986	0.4903	40	7.1187	0.0981	7e-04
85.4853	2.1851	Ae	Correct	2.179	ww	0.9979	0.9889	0.009	20	7.1187	0.0981	7e-04
89.5043	1.6847	bD	inCorrect	1.674	ll	0.4986	0.6652	-0.1666	10	7.1187	0.0981	7e-04
97.0273	2.135	bE	Correct	2.128	wl.u	0.9889	0.4986	0.4903	40	7.1187	0.0981	7e-04
100.5633	0.9842	Af	Correct	0.966	wl.u	0.9979	0.7998	0.1981	40	7.1187	0.0981	7e-04
109.5873	1.768	Cf	Correct	1.75	wl.u	0.9964	0.7998	0.1966	30	7.1187	0.0981	7e-04
113.1073	1.8681	cA	Correct	1.857	ww	0.9979	0.9964	0.0015	10	7.1187	0.0981	7e-04
116.6433	1.618	eC	inCorrect	1.615	ww	0.9889	0.9964	-0.0075	10	7.1187	0.0981	7e-04
121.1633	1.3344	dC	Correct	1.327	wl.l	0.9964	0.6652	0.3312	40	7.1187	0.0981	7e-04
124.6993	2.919	fE	inCorrect	2.908	wl.l	0.7998	0.9889	-0.1891	20	7.1187	0.0981	7e-04
129.7203	1.2176	eA	Correct	1.201	ww	0.9979	0.9889	0.009	20	7.1187	0.0981	7e-04
133.7403	1.0008	Cb	inCorrect	0.995	wl.u	0.4986	0.9964	-0.4978	50	7.1187	0.0981	7e-04
137.7603	0.8507	Cf	Correct	0.845	wl.u	0.9964	0.7998	0.1966	30	7.1187	0.0981	7e-04
