onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.5338	1.4011	EF	E	Correct	1.394	2.2351	0.5171	1	0.5	0.5	0.5	56	12.2959	0.1267	0.0843
5.5545	1.2343	CD	D	Incorrect	1.22	7.089	0.5171	1	0.5	0.5	0.5	34	12.2959	0.1267	0.0843
8.0899	1.1509	AB	A	Correct	1.146	9.541	0.5171	1	0.5	0.5	0.5	12	12.2959	0.1267	0.0843
12.6102	0.9674	BA	B	Incorrect	0.962	13.8779	0.517	-1	-0.5	0.5	0.5633	12	12.2959	0.1267	0.0843
20.1496	1.1676	AB	A	Correct	1.16	21.6174	0.5171	1	0.4367	0.5633	0.4579	12	12.2959	0.1267	0.0843
24.1862	1.251	FE	E	Correct	1.244	25.7374	0.5171	1	0.4367	0.5633	0.5	56	12.2959	0.1267	0.0843
29.7073	0.9341	FE	F	Incorrect	0.93	30.9416	0.5171	-1	-0.5	0.5	0.6187	56	12.2959	0.1267	0.0843
33.2268	1.2176	DC	C	Correct	1.206	34.7447	0.517	1	0.5	0.5	0.5633	34	12.2959	0.1267	0.0843
36.2626	1.251	FE	F	Incorrect	1.242	37.8138	0.5171	1	0.5421	0.4579	0.6187	56	12.2959	0.1267	0.0843
40.7829	1.1676	AB	A	Correct	1.165	42.2507	0.5171	1	0.3813	0.6187	0.4579	12	12.2959	0.1267	0.0843
45.3032	1.0842	BA	A	Correct	1.077	46.6876	0.5171	-1	-0.667	0.667	0.4579	12	12.2959	0.1267	0.0843
49.3231	1.0508	CD	C	Correct	1.042	50.6742	0.5171	1	0.4367	0.5633	0.5633	34	12.2959	0.1267	0.0843
53.343	1.3344	FE	E	Correct	1.32	54.9776	0.5171	-1	-0.6187	0.6187	0.5265	56	12.2959	0.1267	0.0843
57.8633	1.1009	BA	A	Correct	1.097	59.2644	0.5171	-1	-0.6108	0.6108	0.4579	12	12.2959	0.1267	0.0843
61.8832	1.3177	DC	C	Correct	1.302	63.5012	0.5171	1	0.3813	0.6187	0.5633	34	12.2959	0.1267	0.0843
64.9023	1.3177	FE	E	Correct	1.301	66.5203	0.5171	1	0.4335	0.5665	0.5265	56	12.2959	0.1267	0.0843
69.4226	1.2677	DC	C	Correct	1.258	70.9905	0.5171	1	0.333	0.667	0.5633	34	12.2959	0.1267	0.0843
73.9429	1.0008	BA	A	Correct	0.998	75.244	0.517	1	0.4407	0.5593	0.4579	12	12.2959	0.1267	0.0843
76.4783	1.4178	BA	A	Correct	1.408	78.1963	0.5171	1	0.3849	0.6151	0.4579	12	12.2959	0.1267	0.0843
80.9986	1.3511	EF	F	Incorrect	1.333	82.6332	0.5171	-1	-0.5265	0.5265	0.6214	56	12.2959	0.1267	0.0843
85.5189	1.6847	CD	C	Correct	1.674	87.5038	0.5171	-1	-0.7092	0.7092	0.5633	34	12.2959	0.1267	0.0843
89.0384	1.3011	DC	C	Correct	1.289	90.6397	0.5171	-1	-0.6494	0.6494	0.5633	34	12.2959	0.1267	0.0843
93.5587	1.0008	BA	A	Correct	0.986	94.8598	0.5171	1	0.3361	0.6639	0.4579	12	12.2959	0.1267	0.0843
96.5945	1.4679	DC	D	Incorrect	1.451	98.3626	0.5171	-1	-0.5633	0.5633	0.5946	34	12.2959	0.1267	0.0843
101.1148	1.2677	AB	A	Correct	1.264	102.6827	0.5171	1	0.2936	0.7064	0.4579	12	12.2959	0.1267	0.0843
105.6351	1.1843	BA	A	Correct	1.177	107.1196	0.5171	1	0.2564	0.7436	0.4579	12	12.2959	0.1267	0.0843
113.1578	1.9683	DC	D	Incorrect	1.956	115.4263	0.5171	-1	-0.5159	0.5159	0.5946	34	12.2959	0.1267	0.0843
117.1778	1.251	AB	A	Correct	1.236	118.729	0.5171	-1	-0.7761	0.7761	0.4579	12	12.2959	0.1267	0.0843
120.7139	1.6347	FE	E	Correct	1.622	122.6488	0.5171	1	0.3786	0.6214	0.4821	56	12.2959	0.1267	0.0843
125.7346	1.1009	BA	A	Correct	1.089	127.1358	0.5171	1	0.2893	0.7107	0.4579	12	12.2959	0.1267	0.0843
129.7546	1.4845	EF	F	Incorrect	1.475	131.5393	0.5171	-1	-0.4821	0.4821	0.6694	56	12.2959	0.1267	0.0843
132.7903	1.1009	BA	A	Correct	1.087	134.1915	0.517	-1	-0.7473	0.7473	0.4579	12	12.2959	0.1267	0.0843
137.3106	1.4179	EF	E	Correct	1.415	139.0287	0.5171	-1	-0.6694	0.6694	0.4415	56	12.2959	0.1267	0.0843
140.8468	1.3678	BA	A	Correct	1.366	142.5148	0.5171	1	0.3157	0.6843	0.4579	12	12.2959	0.1267	0.0843
144.8834	1.6847	FE	E	Correct	1.673	146.8683	0.5171	-1	-0.613	0.613	0.4415	56	12.2959	0.1267	0.0843
148.92	1.4845	DC	C	Correct	1.475	150.7048	0.517	1	0.4054	0.5946	0.4724	34	12.2959	0.1267	0.0843
154.4411	1.5012	CD	C	Correct	1.493	156.2426	0.517	-1	-0.646	0.646	0.4724	34	12.2959	0.1267	0.0843
157.9606	1.668	EF	E	Correct	1.658	159.9289	0.517	1	0.4387	0.5613	0.4415	56	12.2959	0.1267	0.0843
161.9805	1.2677	CD	C	Correct	1.254	163.5485	0.517	1	0.4085	0.5915	0.4724	34	12.2959	0.1267	0.0843
166.0004	1.251	DC	C	Correct	1.233	167.5517	0.5171	1	0.3567	0.6433	0.4724	34	12.2959	0.1267	0.0843
174.5406	1.1343	BA	A	Correct	1.126	175.9751	0.5171	1	0.2757	0.7243	0.4579	12	12.2959	0.1267	0.0843
182.0634	1.2843	AB	A	Correct	1.281	183.648	0.5171	1	0.2407	0.7593	0.4579	12	12.2959	0.1267	0.0843
186.0833	1.2176	CD	C	Correct	1.201	187.6012	0.517	1	0.3115	0.6885	0.4724	34	12.2959	0.1267	0.0843
194.1064	2.085	FE	E	Correct	2.07	196.4917	0.517	1	0.3831	0.6169	0.4415	56	12.2959	0.1267	0.0843
198.6267	1.5679	EF	E	Correct	1.556	200.4949	0.5171	1	0.3346	0.6654	0.4415	56	12.2959	0.1267	0.0843
202.1462	1.251	AB	A	Correct	1.235	203.6975	0.5171	1	0.2102	0.7898	0.4579	12	12.2959	0.1267	0.0843
206.1661	1.1009	EF	E	Correct	1.098	207.5672	0.5171	-1	-0.7078	0.7078	0.4415	56	12.2959	0.1267	0.0843
210.6864	1.0509	FE	E	Correct	1.038	212.0375	0.5171	-1	-0.6481	0.6481	0.4415	56	12.2959	0.1267	0.0843
213.7055	1.1676	FE	E	Correct	1.162	215.1734	0.5171	1	0.4065	0.5935	0.4415	56	12.2959	0.1267	0.0843
217.2417	1.0509	DC	C	Correct	1.04	218.5928	0.5171	1	0.2721	0.7279	0.4724	34	12.2959	0.1267	0.0843
225.7652	1.7014	AB	A	Correct	1.687	227.7669	0.517	1	0.1836	0.8164	0.4579	12	12.2959	0.1267	0.0843
229.7852	1.1676	CD	C	Correct	1.153	231.253	0.5171	-1	-0.7624	0.7624	0.4724	34	12.2959	0.1267	0.0843
233.8051	1.6847	FE	E	Correct	1.673	235.79	0.5171	-1	-0.645	0.645	0.4415	56	12.2959	0.1267	0.0843
237.3412	1.2844	DC	C	Correct	1.282	238.9259	0.517	-1	-0.6981	0.6981	0.4724	34	12.2959	0.1267	0.0843
242.3453	1.0508	CD	C	Correct	1.034	243.6964	0.517	1	0.3607	0.6393	0.4724	34	12.2959	0.1267	0.0843
245.8648	1.4011	AB	A	Correct	1.398	247.5662	0.517	1	0.1603	0.8397	0.4579	12	12.2959	0.1267	0.0843
249.8847	1.4011	AB	A	Correct	1.398	251.5861	0.517	1	0.14	0.86	0.4579	12	12.2959	0.1267	0.0843
253.9046	1.2677	DC	C	Correct	1.264	255.4725	0.5171	-1	-0.685	0.685	0.4724	34	12.2959	0.1267	0.0843
257.9245	1.3844	DC	D	Incorrect	1.372	259.6092	0.5171	1	0.5276	0.4724	0.6272	34	12.2959	0.1267	0.0843
261.4607	1.5346	FE	E	Correct	1.524	263.2955	0.5171	1	0.4094	0.5906	0.4415	56	12.2959	0.1267	0.0843
266.4814	1.201	BA	A	Correct	1.189	267.9826	0.5171	-1	-0.8777	0.8777	0.4579	12	12.2959	0.1267	0.0843
270.0009	1.0675	CD	C	Correct	1.054	271.3687	0.517	1	0.3728	0.6272	0.5392	34	12.2959	0.1267	0.0843
278.5244	1.568	CD	C	Correct	1.561	280.3926	0.5171	-1	-0.6745	0.6745	0.5392	34	12.2959	0.1267	0.0843
281.5602	1.0175	AB	A	Correct	1.01	282.8779	0.5171	-1	-0.8037	0.8037	0.4579	12	12.2959	0.1267	0.0843
285.5968	1.1176	AB	A	Correct	1.105	287.0146	0.5171	1	0.264	0.736	0.4579	12	12.2959	0.1267	0.0843
289.6334	1.7347	CD	C	Correct	1.728	291.6684	0.517	1	0.3824	0.6176	0.5392	34	12.2959	0.1267	0.0843
294.6541	1.4011	BA	A	Correct	1.383	296.3555	0.517	1	0.2306	0.7694	0.4579	12	12.2959	0.1267	0.0843
299.1744	1.7514	FE	E	Correct	1.749	301.2261	0.467	1	0.3575	0.6425	0.4415	56	12.2959	0.1267	0.0843
302.1935	1.8015	EF	E	Correct	1.799	304.2952	0.5171	1	0.3122	0.6878	0.4415	56	12.2959	0.1267	0.0843
307.1975	1.3344	DC	D	Incorrect	1.32	308.8322	0.5171	-1	-0.5392	0.5392	0.6661	34	12.2959	0.1267	0.0843
311.2174	1.201	BA	A	Correct	1.189	312.7187	0.517	-1	-0.7986	0.7986	0.4579	12	12.2959	0.1267	0.0843
314.2365	1.0008	BA	A	Correct	0.996	315.5376	0.5171	1	0.2687	0.7313	0.4579	12	12.2959	0.1267	0.0843
318.7568	0.9175	BA	A	Correct	0.907	319.9745	0.5171	1	0.2347	0.7653	0.4579	12	12.2959	0.1267	0.0843
322.2764	1.768	FE	E	Correct	1.753	324.3447	0.5171	1	0.2727	0.7273	0.4415	56	12.2959	0.1267	0.0843
325.8125	1.9516	DC	C	Correct	1.937	328.0643	0.5171	1	0.3339	0.6661	0.4938	34	12.2959	0.1267	0.0843
330.8332	1.2511	EF	E	Correct	1.24	332.3845	0.5171	1	0.2381	0.7619	0.4415	56	12.2959	0.1267	0.0843
334.3527	1.1176	AB	A	Correct	1.113	335.7706	0.517	1	0.2049	0.7951	0.4579	12	12.2959	0.1267	0.0843
339.3735	0.9674	FE	E	Correct	0.951	340.6411	0.5171	1	0.208	0.792	0.4415	56	12.2959	0.1267	0.0843
342.3926	0.9174	AB	A	Correct	0.906	343.6102	0.5171	1	0.179	0.821	0.4579	12	12.2959	0.1267	0.0843
345.9287	1.0175	CD	C	Correct	1.004	347.2465	0.5171	1	0.2916	0.7084	0.4938	34	12.2959	0.1267	0.0843
351.4499	1.0508	FE	E	Correct	1.034	352.8009	0.5171	-1	-0.8184	0.8184	0.4415	56	12.2959	0.1267	0.0843
355.4698	1.5345	FE	E	Correct	1.52	357.3046	0.5171	1	0.2506	0.7494	0.4415	56	12.2959	0.1267	0.0843
358.4889	1.2843	AB	A	Correct	1.281	360.0735	0.5171	1	0.1563	0.8437	0.4579	12	12.2959	0.1267	0.0843
363.0092	1.2343	BA	A	Correct	1.22	364.5437	0.5171	1	0.1365	0.8635	0.4579	12	12.2959	0.1267	0.0843
366.5287	1.3177	DC	C	Correct	1.299	368.1466	0.5171	-1	-0.7453	0.7453	0.4938	34	12.2959	0.1267	0.0843
371.049	1.3177	FE	E	Correct	1.305	372.667	0.517	-1	-0.7811	0.7811	0.4415	56	12.2959	0.1267	0.0843
374.0848	1.1342	FE	F	Incorrect	1.121	375.5192	0.5171	1	0.5585	0.4415	0.7153	56	12.2959	0.1267	0.0843
378.6051	0.8173	FE	F	Incorrect	0.811	379.7226	0.5171	-1	-0.5123	0.5123	0.7153	56	12.2959	0.1267	0.0843
382.1413	1.0842	BA	A	Correct	1.074	383.5257	0.5171	1	0.1192	0.8808	0.4579	12	12.2959	0.1267	0.0843
391.1819	1.6847	EF	E	Correct	1.682	393.1668	0.5171	1	0.2847	0.7153	0.4691	56	12.2959	0.1267	0.0843
394.7014	1.1009	DC	C	Correct	1.089	396.1025	0.5171	1	0.3175	0.6825	0.4938	34	12.2959	0.1267	0.0843
399.2217	0.9841	DC	C	Correct	0.979	400.5061	0.517	1	0.2773	0.7227	0.4938	34	12.2959	0.1267	0.0843
402.2575	1.6513	CD	C	Correct	1.641	404.209	0.5171	-1	-0.7578	0.7578	0.4938	34	12.2959	0.1267	0.0843
407.2782	1.251	AB	A	Correct	1.249	408.8294	0.5171	-1	-0.8959	0.8959	0.4579	12	12.2959	0.1267	0.0843
411.7818	1.6347	CD	C	Correct	1.622	413.7167	0.5171	-1	-0.694	0.694	0.4938	34	12.2959	0.1267	0.0843
414.8009	1.1343	BA	A	Correct	1.116	416.2187	0.5171	1	0.1796	0.8204	0.4579	12	12.2959	0.1267	0.0843
419.3212	1.4345	CD	C	Correct	1.43	421.0559	0.5171	1	0.3645	0.6355	0.4938	34	12.2959	0.1267	0.0843
423.3411	1.1343	CD	C	Correct	1.12	424.7756	0.5171	-1	-0.6816	0.6816	0.4938	34	12.2959	0.1267	0.0843
427.8614	0.9508	DC	C	Correct	0.949	429.1124	0.5171	1	0.3758	0.6242	0.4938	34	12.2959	0.1267	0.0843
431.8647	1.4678	FE	E	Correct	1.457	433.6327	0.5171	1	0.2486	0.7514	0.4691	56	12.2959	0.1267	0.0843
434.8838	1.0675	DC	C	Correct	1.064	436.2515	0.5171	1	0.3282	0.6718	0.4938	34	12.2959	0.1267	0.0843
438.4199	1.2677	AB	A	Correct	1.263	439.9879	0.517	1	0.1569	0.8431	0.4579	12	12.2959	0.1267	0.0843
443.9411	0.9841	BA	A	Correct	0.973	445.2254	0.5171	1	0.137	0.863	0.4579	12	12.2959	0.1267	0.0843
451.4638	0.9507	BA	A	Correct	0.943	452.7148	0.5171	1	0.1196	0.8804	0.4579	12	12.2959	0.1267	0.0843
459.9873	1.3177	CD	C	Correct	1.305	461.6053	0.5171	1	0.2866	0.7134	0.4938	34	12.2959	0.1267	0.0843
462.5227	0.9674	BA	A	Correct	0.949	463.7904	0.5171	-1	-0.8955	0.8955	0.4579	12	12.2959	0.1267	0.0843
467.043	1.1843	CD	C	Correct	1.173	468.5275	0.5171	1	0.2503	0.7497	0.4938	34	12.2959	0.1267	0.0843
471.0629	1.5346	EF	E	Correct	1.525	472.8977	0.5171	1	0.2171	0.7829	0.4691	56	12.2959	0.1267	0.0843
476.0836	1.3511	CD	C	Correct	1.348	477.735	0.517	1	0.2186	0.7814	0.4938	34	12.2959	0.1267	0.0843
482.6222	1.1509	CD	C	Correct	1.14	484.0734	0.5171	1	0.1909	0.8091	0.4938	34	12.2959	0.1267	0.0843
487.6429	0.784	BA	A	Correct	0.774	488.7271	0.5171	1	0.18	0.82	0.4579	12	12.2959	0.1267	0.0843
491.1624	1.4345	EF	E	Correct	1.428	492.8972	0.5171	-1	-0.8104	0.8104	0.4691	56	12.2959	0.1267	0.0843
495.1823	1.1843	EF	E	Correct	1.173	496.6669	0.5171	1	0.2579	0.7421	0.4691	56	12.2959	0.1267	0.0843
499.2022	1.1009	FE	E	Correct	1.095	500.6034	0.5171	-1	-0.7747	0.7747	0.4691	56	12.2959	0.1267	0.0843
502.7384	0.9675	BA	A	Correct	0.952	504.0061	0.5171	1	0.1572	0.8428	0.4579	12	12.2959	0.1267	0.0843
508.2595	1.3345	AB	A	Correct	1.319	509.8942	0.5171	1	0.1373	0.8627	0.4579	12	12.2959	0.1267	0.0843
510.7949	1.1343	BA	A	Correct	1.131	512.2294	0.5171	1	0.1199	0.8801	0.4579	12	12.2959	0.1267	0.0843
515.8156	0.9508	FE	E	Correct	0.934	517.0666	0.5171	-1	-0.7094	0.7094	0.4691	56	12.2959	0.1267	0.0843
518.8514	0.9841	AB	A	Correct	0.977	520.1358	0.5171	1	0.1047	0.8953	0.4579	12	12.2959	0.1267	0.0843
524.3725	1.2677	CD	C	Correct	1.255	525.9405	0.517	1	0.1667	0.8333	0.4938	34	12.2959	0.1267	0.0843
526.9079	1.2177	DC	C	Correct	1.21	528.4258	0.5171	1	0.1456	0.8544	0.4938	34	12.2959	0.1267	0.0843
531.4282	1.2177	BA	A	Correct	1.213	532.9461	0.5171	1	0.0914	0.9086	0.4579	12	12.2959	0.1267	0.0843
535.4481	1.0842	DC	C	Correct	1.072	536.8326	0.5171	1	0.1272	0.8728	0.4938	34	12.2959	0.1267	0.0843
540.4688	1.4178	CD	C	Correct	1.414	542.1869	0.5171	1	0.111	0.889	0.4938	34	12.2959	0.1267	0.0843
543.9883	1.618	AB	A	Correct	1.612	545.9066	0.517	1	0.0798	0.9202	0.4579	12	12.2959	0.1267	0.0843
547.5078	1.1676	DC	C	Correct	1.164	548.9757	0.5171	-1	-0.903	0.903	0.4938	34	12.2959	0.1267	0.0843
551.044	1.3511	AB	A	Correct	1.348	552.6954	0.517	1	0.0697	0.9303	0.4579	12	12.2959	0.1267	0.0843
555.5643	1.3678	AB	A	Correct	1.354	557.2323	0.5171	1	0.0609	0.9391	0.4579	12	12.2959	0.1267	0.0843
559.5842	1.151	EF	E	Correct	1.139	561.0354	0.5171	-1	-0.6496	0.6496	0.4691	56	12.2959	0.1267	0.0843
564.1045	0.8674	BA	A	Correct	0.864	565.2722	0.517	1	0.0532	0.9468	0.4579	12	12.2959	0.1267	0.0843
568.6249	1.0508	DC	C	Correct	1.046	569.9759	0.5171	-1	-0.8269	0.8269	0.4938	34	12.2959	0.1267	0.0843
