onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
1.0334	1.3344	cA	Correct	1.329	ww	0.8673	0.829	0.0383	10	12.2959	0.1267	0.0843
5.0534	1.5012	Fd	inCorrect	1.488	ll	0.5579	0.4143	0.1436	10	12.2959	0.1267	0.0843
8.5734	1.0508	Ae	Correct	1.039	ww	0.8673	0.7107	0.1566	20	12.2959	0.1267	0.0843
12.1094	1.1509	Db	Correct	1.14	ll	0.5579	0.4579	0.1	10	12.2959	0.1267	0.0843
16.1464	1.1009	eA	Correct	1.098	ww	0.8673	0.7107	0.1566	20	12.2959	0.1267	0.0843
21.1664	1.1342	Ef	Correct	1.117	wl.l	0.7107	0.4143	0.2964	20	12.2959	0.1267	0.0843
25.1864	1.0342	Ad	Correct	1.019	wl.u	0.8673	0.5579	0.3094	50	12.2959	0.1267	0.0843
29.2064	0.9841	Cd	Correct	0.981	wl.l	0.829	0.5579	0.2711	40	12.2959	0.1267	0.0843
32.2424	0.7839	Ab	Correct	0.772	wl.l	0.8673	0.4579	0.4094	60	12.2959	0.1267	0.0843
36.7624	0.8673	Cb	Correct	0.856	wl.u	0.829	0.4579	0.3711	50	12.2959	0.1267	0.0843
40.7824	0.8507	Ab	Correct	0.836	wl.l	0.8673	0.4579	0.4094	60	12.2959	0.1267	0.0843
48.3214	0.7339	Af	Correct	0.729	wl.u	0.8673	0.4143	0.453	40	12.2959	0.1267	0.0843
52.8424	0.7506	Af	Correct	0.745	wl.u	0.8673	0.4143	0.453	40	12.2959	0.1267	0.0843
57.3624	1.251	Ed	Correct	1.238	wl.u	0.7107	0.5579	0.1528	30	12.2959	0.1267	0.0843
60.3984	1.1676	Cb	Correct	1.152	wl.u	0.829	0.4579	0.3711	50	12.2959	0.1267	0.0843
65.4194	1.0675	Cd	Correct	1.049	wl.l	0.829	0.5579	0.2711	40	12.2959	0.1267	0.0843
68.4714	1.1676	fE	Correct	1.155	wl.l	0.7107	0.4143	0.2964	20	12.2959	0.1267	0.0843
72.5084	1.1843	dE	Correct	1.174	wl.u	0.7107	0.5579	0.1528	30	12.2959	0.1267	0.0843
76.5444	1.0159	Fb	Correct	1.015	ll	0.4143	0.4579	-0.0436	20	12.2959	0.1267	0.0843
81.5484	1.2343	Cd	Correct	1.231	wl.l	0.829	0.5579	0.2711	40	12.2959	0.1267	0.0843
84.5844	1.0009	Cf	Correct	0.984	wl.u	0.829	0.4143	0.4147	30	12.2959	0.1267	0.0843
89.1044	1.8181	Fd	inCorrect	1.815	ll	0.5579	0.4143	0.1436	10	12.2959	0.1267	0.0843
93.1244	1.0508	dC	Correct	1.042	wl.l	0.829	0.5579	0.2711	40	12.2959	0.1267	0.0843
96.6604	1.1676	Fb	Correct	1.164	ll	0.4143	0.4579	-0.0436	20	12.2959	0.1267	0.0843
101.6814	1.1175	eC	Correct	1.109	ww	0.829	0.7107	0.1183	10	12.2959	0.1267	0.0843
105.2014	1.2843	Ac	Correct	1.274	ww	0.8673	0.829	0.0383	10	12.2959	0.1267	0.0843
109.2214	1.1009	bE	Correct	1.096	wl.u	0.7107	0.4579	0.2528	40	12.2959	0.1267	0.0843
113.7414	0.7506	Ad	Correct	0.744	wl.u	0.8673	0.5579	0.3094	50	12.2959	0.1267	0.0843
117.2604	1.251	dE	Correct	1.249	wl.u	0.7107	0.5579	0.1528	30	12.2959	0.1267	0.0843
121.7644	0.9841	dA	Correct	0.97	wl.u	0.8673	0.5579	0.3094	50	12.2959	0.1267	0.0843
124.8004	1.2844	bF	Correct	1.272	ll	0.4143	0.4579	-0.0436	20	12.2959	0.1267	0.0843
129.3204	1.0842	bF	Correct	1.072	ll	0.4143	0.4579	-0.0436	20	12.2959	0.1267	0.0843
133.3404	0.8173	Cd	Correct	0.799	wl.l	0.829	0.5579	0.2711	40	12.2959	0.1267	0.0843
136.8934	1.0675	bF	Correct	1.058	ll	0.4143	0.4579	-0.0436	20	12.2959	0.1267	0.0843
141.9144	1.3677	Ed	Correct	1.36	wl.u	0.7107	0.5579	0.1528	30	12.2959	0.1267	0.0843
144.9494	0.8506	eA	Correct	0.837	ww	0.8673	0.7107	0.1566	20	12.2959	0.1267	0.0843
152.9894	0.7839	Ab	Correct	0.77	wl.l	0.8673	0.4579	0.4094	60	12.2959	0.1267	0.0843
157.5094	0.6005	Af	Correct	0.586	wl.u	0.8673	0.4143	0.453	40	12.2959	0.1267	0.0843
161.0464	1.0508	Ed	Correct	1.037	wl.u	0.7107	0.5579	0.1528	30	12.2959	0.1267	0.0843
165.5664	0.9507	fE	Correct	0.943	wl.l	0.7107	0.4143	0.2964	20	12.2959	0.1267	0.0843
169.1024	0.9841	Eb	Correct	0.967	wl.u	0.7107	0.4579	0.2528	40	12.2959	0.1267	0.0843
174.1234	1.0508	Ed	Correct	1.035	wl.u	0.7107	0.5579	0.1528	30	12.2959	0.1267	0.0843
178.1434	0.8673	cA	Correct	0.855	ww	0.8673	0.829	0.0383	10	12.2959	0.1267	0.0843
181.1784	1.4012	Fd	inCorrect	1.389	ll	0.5579	0.4143	0.1436	10	12.2959	0.1267	0.0843
186.1994	1.4677	Fd	Correct	1.463	ll	0.4143	0.5579	-0.1436	10	12.2959	0.1267	0.0843
189.2354	1.0842	Ad	Correct	1.066	wl.u	0.8673	0.5579	0.3094	50	12.2959	0.1267	0.0843
