onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
1.0335	0.9341	Cb	Correct	0.917	wl.u	0.829	0.4579	0.3711	50	12.2959	0.1267	0.0843
5.0505	0.8034	dA	Correct	0.791	wl.u	0.8673	0.5579	0.3094	50	12.2959	0.1267	0.0843
8.5735	0.9841	dE	Correct	0.972	wl.u	0.7107	0.5579	0.1528	30	12.2959	0.1267	0.0843
13.0935	0.9341	Ef	Correct	0.929	wl.l	0.7107	0.4143	0.2964	20	12.2959	0.1267	0.0843
16.1295	0.6839	Ad	Correct	0.682	wl.u	0.8673	0.5579	0.3094	50	12.2959	0.1267	0.0843
20.6325	0.8507	fA	Correct	0.841	wl.u	0.8673	0.4143	0.453	40	12.2959	0.1267	0.0843
24.1695	1.0008	fE	Correct	0.987	wl.l	0.7107	0.4143	0.2964	20	12.2959	0.1267	0.0843
28.6895	0.834	Eb	Correct	0.831	wl.u	0.7107	0.4579	0.2528	40	12.2959	0.1267	0.0843
32.7095	0.5838	bA	Correct	0.578	wl.l	0.8673	0.4579	0.4094	60	12.2959	0.1267	0.0843
37.2295	1.0509	Ef	Correct	1.048	wl.l	0.7107	0.4143	0.2964	20	12.2959	0.1267	0.0843
40.7495	0.7506	Ad	Correct	0.741	wl.u	0.8673	0.5579	0.3094	50	12.2959	0.1267	0.0843
44.7685	0.9341	Ed	Correct	0.931	wl.u	0.7107	0.5579	0.1528	30	12.2959	0.1267	0.0843
48.3055	0.834	Ac	Correct	0.831	ww	0.8673	0.829	0.0383	10	12.2959	0.1267	0.0843
56.3445	0.9007	dE	Correct	0.894	wl.u	0.7107	0.5579	0.1528	30	12.2959	0.1267	0.0843
60.8655	0.7006	bF	Correct	0.698	ll	0.4143	0.4579	-0.0436	20	12.2959	0.1267	0.0843
64.4015	0.9675	Ce	Correct	0.959	ww	0.829	0.7107	0.1183	10	12.2959	0.1267	0.0843
69.4225	0.784	Cb	Correct	0.779	wl.u	0.829	0.4579	0.3711	50	12.2959	0.1267	0.0843
72.4575	0.7006	Ab	Correct	0.684	wl.l	0.8673	0.4579	0.4094	60	12.2959	0.1267	0.0843
76.4945	0.7506	eA	Correct	0.733	ww	0.8673	0.7107	0.1566	20	12.2959	0.1267	0.0843
81.5155	0.9508	Eb	Correct	0.949	wl.u	0.7107	0.4579	0.2528	40	12.2959	0.1267	0.0843
84.5515	0.7172	dC	Correct	0.715	wl.l	0.829	0.5579	0.2711	40	12.2959	0.1267	0.0843
89.0715	0.7006	bC	Correct	0.686	wl.u	0.829	0.4579	0.3711	50	12.2959	0.1267	0.0843
93.5915	0.834	Ce	Correct	0.82	ww	0.829	0.7107	0.1183	10	12.2959	0.1267	0.0843
97.6115	0.9174	Ce	Correct	0.902	ww	0.829	0.7107	0.1183	10	12.2959	0.1267	0.0843
101.1315	1.2343	Ed	Correct	1.231	wl.u	0.7107	0.5579	0.1528	30	12.2959	0.1267	0.0843
105.1505	1.0008	Ef	Correct	0.996	wl.l	0.7107	0.4143	0.2964	20	12.2959	0.1267	0.0843
108.6875	0.6839	Cf	Correct	0.677	wl.u	0.829	0.4143	0.4147	30	12.2959	0.1267	0.0843
117.2105	0.9675	cA	Correct	0.959	ww	0.8673	0.829	0.0383	10	12.2959	0.1267	0.0843
120.7465	0.9508	Ad	Correct	0.947	wl.u	0.8673	0.5579	0.3094	50	12.2959	0.1267	0.0843
124.7835	0.7172	dA	Correct	0.711	wl.u	0.8673	0.5579	0.3094	50	12.2959	0.1267	0.0843
133.8075	0.9341	eC	Correct	0.929	ww	0.829	0.7107	0.1183	10	12.2959	0.1267	0.0843
137.3265	0.8674	fA	Correct	0.854	wl.u	0.8673	0.4143	0.453	40	12.2959	0.1267	0.0843
141.3465	1.1843	Ed	Correct	1.172	wl.u	0.7107	0.5579	0.1528	30	12.2959	0.1267	0.0843
145.8675	1.0843	Ce	Correct	1.079	ww	0.829	0.7107	0.1183	10	12.2959	0.1267	0.0843
153.8905	1.4178	bF	Correct	1.402	ll	0.4143	0.4579	-0.0436	20	12.2959	0.1267	0.0843
157.4095	1.7014	dF	Correct	1.691	ll	0.4143	0.5579	-0.1436	10	12.2959	0.1267	0.0843
161.9305	0.7006	fA	Correct	0.683	wl.u	0.8673	0.4143	0.453	40	12.2959	0.1267	0.0843
164.9655	0.834	dC	Correct	0.831	wl.l	0.829	0.5579	0.2711	40	12.2959	0.1267	0.0843
169.9865	1.251	bE	Correct	1.233	wl.u	0.7107	0.4579	0.2528	40	12.2959	0.1267	0.0843
174.0065	1.1009	dF	Correct	1.093	ll	0.4143	0.5579	-0.1436	10	12.2959	0.1267	0.0843
178.0265	1.5012	Fd	Correct	1.491	ll	0.4143	0.5579	-0.1436	10	12.2959	0.1267	0.0843
181.0625	1.2343	dC	Correct	1.227	wl.l	0.829	0.5579	0.2711	40	12.2959	0.1267	0.0843
189.1015	1.301	Ae	Correct	1.284	ww	0.8673	0.7107	0.1566	20	12.2959	0.1267	0.0843
193.1385	1.2176	Ae	Correct	1.205	ww	0.8673	0.7107	0.1566	20	12.2959	0.1267	0.0843
197.6585	1.9516	bD	Correct	1.934	ll	0.5579	0.4579	0.1	10	12.2959	0.1267	0.0843
205.6815	0.8674	bA	Correct	0.862	wl.l	0.8673	0.4579	0.4094	60	12.2959	0.1267	0.0843
