onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.5338	1.1656	BA	A	Correct	1.165	2.4493	0.5031	1	0.1841	0.8159	0.4579	12	12.2959	0.1267	0.0843
5.5378	1.0509	DC	C	Correct	1.039	7.3393	0.517	-1	-0.6349	0.6349	0.4938	34	12.2959	0.1267	0.0843
9.5577	1.0008	BA	A	Correct	0.984	11.3091	0.5171	-1	-0.8392	0.8392	0.4579	12	12.2959	0.1267	0.0843
12.5768	1.0842	CD	C	Correct	1.067	14.4116	0.5171	-1	-0.5814	0.5814	0.4938	34	12.2959	0.1267	0.0843
17.5975	0.9675	DC	C	Correct	0.957	19.3156	0.5171	1	0.4676	0.5324	0.4938	34	12.2959	0.1267	0.0843
21.6174	1.251	FE	F	Incorrect	1.236	23.1687	0.5171	-1	-0.5893	0.5893	0.5623	56	12.2959	0.1267	0.0843
24.6365	0.9508	BA	A	Correct	0.941	25.8875	0.5171	1	0.2316	0.7684	0.4579	12	12.2959	0.1267	0.0843
33.1601	1.1843	CD	C	Correct	1.174	34.6446	0.5171	1	0.4084	0.5916	0.4938	34	12.2959	0.1267	0.0843
37.18	1.0675	DC	C	Correct	1.057	38.5477	0.5171	1	0.3566	0.6434	0.4938	34	12.2959	0.1267	0.0843
40.6995	1.1509	EF	F	Incorrect	1.135	42.1506	0.5171	-1	-0.5396	0.5396	0.5623	56	12.2959	0.1267	0.0843
44.7194	1.0175	AB	A	Correct	1.003	46.0371	0.5171	1	0.2022	0.7978	0.4579	12	12.2959	0.1267	0.0843
49.7401	1.0175	AB	A	Correct	1.01	51.0578	0.5171	1	0.1766	0.8234	0.4579	12	12.2959	0.1267	0.0843
52.7592	1.0175	EF	F	Incorrect	1.008	54.0769	0.5171	-1	-0.4941	0.4941	0.5623	56	12.2959	0.1267	0.0843
61.7831	1.6847	EF	E	Correct	1.682	63.7681	0.5171	1	0.4377	0.5623	0.4525	56	12.2959	0.1267	0.0843
64.8022	1.1009	CD	C	Correct	1.093	66.2034	0.517	-1	-0.6885	0.6885	0.4938	34	12.2959	0.1267	0.0843
68.3384	0.9508	EF	E	Correct	0.938	69.5894	0.5171	1	0.3823	0.6177	0.4525	56	12.2959	0.1267	0.0843
72.375	0.9508	FE	E	Correct	0.943	73.626	0.5171	-1	-0.6662	0.6662	0.4525	56	12.2959	0.1267	0.0843
76.8953	1.1009	EF	E	Correct	1.093	78.2964	0.5171	-1	-0.61	0.61	0.4525	56	12.2959	0.1267	0.0843
80.9152	1.0342	EF	E	Correct	1.022	82.2496	0.5171	1	0.4414	0.5586	0.4525	56	12.2959	0.1267	0.0843
85.9359	1.1676	DC	C	Correct	1.165	87.4038	0.5171	-1	-0.6305	0.6305	0.4938	34	12.2959	0.1267	0.0843
89.4554	1.0175	CD	C	Correct	1.012	90.7732	0.517	-1	-0.5773	0.5773	0.4938	34	12.2959	0.1267	0.0843
92.9749	1.0008	BA	A	Correct	0.996	94.276	0.5171	1	0.1542	0.8458	0.4579	12	12.2959	0.1267	0.0843
96.5111	1.3511	FE	E	Correct	1.348	98.1624	0.5171	-1	-0.6145	0.6145	0.4525	56	12.2959	0.1267	0.0843
102.0322	1.4178	FE	E	Correct	1.411	103.7503	0.5171	1	0.4373	0.5627	0.4525	56	12.2959	0.1267	0.0843
106.0521	0.9675	DC	C	Correct	0.963	107.3198	0.5171	1	0.4713	0.5287	0.4938	34	12.2959	0.1267	0.0843
109.0712	1.2844	FE	E	Correct	1.269	110.6558	0.5171	1	0.3819	0.6181	0.4525	56	12.2959	0.1267	0.0843
114.0919	1.3511	EF	E	Correct	1.335	115.7433	0.5171	-1	-0.6665	0.6665	0.4525	56	12.2959	0.1267	0.0843
117.6115	1.301	AB	A	Correct	1.296	119.2127	0.5171	1	0.1347	0.8653	0.4579	12	12.2959	0.1267	0.0843
120.6472	1.1676	CD	C	Correct	1.159	122.1151	0.5171	1	0.4116	0.5884	0.4938	34	12.2959	0.1267	0.0843
129.1708	1.0842	DC	C	Correct	1.071	130.5552	0.5171	1	0.3595	0.6405	0.4938	34	12.2959	0.1267	0.0843
133.6911	1.0842	FE	E	Correct	1.08	135.0755	0.5171	-1	-0.6103	0.6103	0.4525	56	12.2959	0.1267	0.0843
137.2106	1.1009	BA	A	Correct	1.099	138.6117	0.5171	1	0.1176	0.8824	0.4579	12	12.2959	0.1267	0.0843
140.7468	0.7672	FE	E	Correct	0.762	141.8143	0.5171	1	0.4411	0.5589	0.4525	56	12.2959	0.1267	0.0843
144.7833	1.3011	CD	C	Correct	1.289	146.3846	0.5171	1	0.3139	0.6861	0.4938	34	12.2959	0.1267	0.0843
149.8041	1.1676	AB	A	Correct	1.152	151.2719	0.5171	1	0.1027	0.8973	0.4579	12	12.2959	0.1267	0.0843
154.3244	0.9341	EF	E	Correct	0.931	155.5587	0.5171	1	0.3853	0.6147	0.4525	56	12.2959	0.1267	0.0843
157.3435	1.1509	CD	C	Correct	1.147	158.7946	0.5171	1	0.2742	0.7258	0.4938	34	12.2959	0.1267	0.0843
165.867	1.1176	CD	C	Correct	1.105	167.2848	0.5171	1	0.2394	0.7606	0.4938	34	12.2959	0.1267	0.0843
169.3865	0.8841	CD	C	Correct	0.879	170.5708	0.5171	1	0.2091	0.7909	0.4938	34	12.2959	0.1267	0.0843
173.4064	0.834	DC	C	Correct	0.819	174.5407	0.517	1	0.1826	0.8174	0.4938	34	12.2959	0.1267	0.0843
178.4271	0.8007	DC	C	Correct	0.793	179.528	0.5171	-1	-0.8405	0.8405	0.4938	34	12.2959	0.1267	0.0843
181.9466	1.0842	FE	E	Correct	1.068	183.3311	0.5171	1	0.3364	0.6636	0.4525	56	12.2959	0.1267	0.0843
186.4669	1.0175	FE	E	Correct	1.008	187.7847	0.517	-1	-0.7062	0.7062	0.4525	56	12.2959	0.1267	0.0843
190.4868	1.3178	DC	C	Correct	1.305	192.1048	0.5171	1	0.2303	0.7697	0.4938	34	12.2959	0.1267	0.0843
194.0063	1.151	EF	E	Correct	1.145	195.4575	0.5171	1	0.3534	0.6466	0.4525	56	12.2959	0.1267	0.0843
198.5267	0.9507	FE	E	Correct	0.948	199.7777	0.517	1	0.3086	0.6914	0.4525	56	12.2959	0.1267	0.0843
201.5458	0.8673	BA	A	Correct	0.857	202.7134	0.517	1	0.0897	0.9103	0.4579	12	12.2959	0.1267	0.0843
206.0661	1.3511	CD	C	Correct	1.333	207.7174	0.5171	1	0.2011	0.7989	0.4938	34	12.2959	0.1267	0.0843
209.6022	0.8507	BA	A	Correct	0.834	210.7532	0.5171	1	0.0783	0.9217	0.4579	12	12.2959	0.1267	0.0843
214.623	1.7347	AB	A	Correct	1.731	216.6579	0.4838	1	0.0684	0.9316	0.4579	12	12.2959	0.1267	0.0843
217.1583	1.2177	CD	C	Correct	1.201	218.6762	0.5171	1	0.1757	0.8243	0.4938	34	12.2959	0.1267	0.0843
225.6819	0.9174	AB	A	Correct	0.904	226.8995	0.5171	-1	-0.9402	0.9402	0.4579	12	12.2959	0.1267	0.0843
230.2022	0.8173	BA	A	Correct	0.813	231.3197	0.5171	1	0.139	0.861	0.4579	12	12.2959	0.1267	0.0843
237.7249	0.784	FE	E	Correct	0.767	238.8091	0.5171	-1	-0.7305	0.7305	0.4525	56	12.2959	0.1267	0.0843
242.7456	0.9007	EF	E	Correct	0.886	243.9466	0.5171	1	0.3311	0.6689	0.4525	56	12.2959	0.1267	0.0843
246.7655	1.151	FE	E	Correct	1.145	248.2167	0.5171	-1	-0.7109	0.7109	0.4525	56	12.2959	0.1267	0.0843
253.7878	1.3345	FE	E	Correct	1.329	255.4225	0.5171	1	0.3491	0.6509	0.4525	56	12.2959	0.1267	0.0843
258.8086	0.8173	BA	A	Correct	0.814	259.9261	0.5171	1	0.1214	0.8786	0.4579	12	12.2959	0.1267	0.0843
266.3313	1.0675	DC	C	Correct	1.063	267.6991	0.517	1	0.1534	0.8466	0.4938	34	12.2959	0.1267	0.0843
269.3671	1.2843	AB	A	Correct	1.282	270.9517	0.5171	1	0.106	0.894	0.4579	12	12.2959	0.1267	0.0843
277.4069	1.0508	DC	C	Correct	1.04	278.758	0.5171	1	0.134	0.866	0.4938	34	12.2959	0.1267	0.0843
281.4435	0.7005	BA	A	Correct	0.692	282.4443	0.5171	1	0.0926	0.9074	0.4579	12	12.2959	0.1267	0.0843
