onset	duration	RT	Trial_type	Response	SSD
1.5512	0.5171	646	Stop	Failed_stop	200
5.0541	0.5171	0	Stop	succesful_stop	200
9.5577	0.5171	516	Go	correct	n/a
13.0605	0.5171	514	Go	correct	n/a
17.0637	0.5171	494	Go	correct	n/a
20.5666	0.5171	443	Go	correct	n/a
24.5698	0.5171	429	Go	correct	n/a
28.0893	0.5171	428	Stop	Failed_stop	250
36.0958	0.517	674	Stop	Failed_stop	250
40.099	0.5171	616	Go	correct	n/a
49.0896	0.517	634	Go	correct	n/a
53.0928	0.5171	0	Stop	succesful_stop	200
56.1119	0.5171	591	Go	correct	n/a
60.1151	0.5171	704	Go	correct	n/a
65.1025	0.517	0	Stop	succesful_stop	200
68.1216	0.517	489	Go	correct	n/a
73.6093	0.5171	474	Go	correct	n/a
76.128	0.5171	0	Stop	succesful_stop	250
80.615	0.517	547	Go	correct	n/a
85.1186	0.5171	501	Go	correct	n/a
88.1377	0.5171	612	Go	correct	n/a
93.125	0.5171	521	Go	correct	n/a
97.6287	0.5171	602	Go	correct	n/a
101.6319	0.5171	481	Stop	Failed_stop	300
105.1347	0.5171	0	Stop	succesful_stop	350
109.6384	0.517	566	Go	correct	n/a
113.6416	0.5171	568	Go	correct	n/a
116.644	0.5171	589	Go	correct	n/a
121.1476	0.5171	491	Go	correct	n/a
125.1509	0.517	599	Go	correct	n/a
129.6545	0.5171	480	Go	correct	n/a
136.6601	0.5171	517	Go	correct	n/a
141.1638	0.517	491	Stop	Failed_stop	400
145.167	0.5171	556	Go	correct	n/a
149.6706	0.5171	555	Go	correct	n/a
153.1734	0.5171	533	Go	correct	n/a
157.6771	0.517	547	Go	correct	n/a
160.6795	0.5171	550	Stop	Failed_stop	450
164.199	0.5171	721	Go	Incorrect	n/a
168.2022	0.5171	568	Stop	Failed_stop	450
173.69	0.5171	601	Go	correct	n/a
176.2087	0.517	532	Go	correct	n/a
181.196	0.5171	530	Go	correct	n/a
184.2151	0.5171	521	Go	Incorrect	n/a
189.2025	0.5171	645	Go	correct	n/a
192.2216	0.5171	599	Stop	Failed_stop	400
197.7093	0.5171	557	Go	correct	n/a
200.228	0.5171	599	Go	correct	n/a
204.715	0.5171	566	Stop	Failed_stop	350
208.2345	0.5171	0	Stop	succesful_stop	300
212.7214	0.5171	512	Go	correct	n/a
221.2283	0.5171	611	Go	correct	n/a
224.2474	0.5171	607	Go	correct	n/a
229.2347	0.5171	0	Stop	succesful_stop	250
232.2538	0.5171	602	Go	correct	n/a
236.2571	0.517	571	Go	correct	n/a
240.2603	0.5171	562	Go	correct	n/a
245.748	0.5171	777	Go	correct	n/a
249.2509	0.517	510	Go	correct	n/a
253.7545	0.5171	589	Stop	Failed_stop	200
257.2573	0.5171	682	Go	correct	n/a
260.2764	0.5171	628	Go	correct	n/a
264.7634	0.517	0	Stop	succesful_stop	150
272.7698	0.5171	656	Go	correct	n/a
276.2893	0.5171	588	Go	correct	n/a
280.2925	0.5171	0	Stop	succesful_stop	100
285.7803	0.5171	0	Stop	succesful_stop	100
288.7827	0.5171	0	Stop	succesful_stop	150
293.7867	0.5171	0	Stop	succesful_stop	200
296.3054	0.5171	480	Go	correct	n/a
301.7932	0.5171	503	Go	correct	n/a
305.296	0.5171	537	Go	correct	n/a
313.3025	0.5171	462	Stop	Failed_stop	250
317.8061	0.5171	679	Go	correct	n/a
320.8085	0.5171	552	Stop	Failed_stop	300
325.8126	0.517	797	Go	correct	n/a
328.3313	0.517	669	Go	correct	n/a
332.8182	0.5171	543	Go	correct	n/a
336.8214	0.5171	511	Go	correct	n/a
341.3251	0.517	500	Go	correct	n/a
344.3442	0.517	534	Go	correct	n/a
348.8311	0.5171	651	Go	correct	n/a
353.3347	0.5171	658	Stop	Failed_stop	350
357.8384	0.517	555	Go	correct	n/a
361.8416	0.5171	571	Go	correct	n/a
365.3444	0.5171	523	Go	correct	n/a
368.8472	0.5171	518	Stop	Failed_stop	350
372.3667	0.5171	463	Go	correct	n/a
376.8537	0.5171	520	Go	correct	n/a
385.3605	0.5171	521	Go	correct	n/a
389.8642	0.5171	517	Go	correct	n/a
392.8666	0.5171	624	Go	correct	n/a
396.3861	0.5171	0	Stop	succesful_stop	300
401.8739	0.517	515	Go	correct	n/a
404.3925	0.5171	514	Go	correct	n/a
409.8803	0.5171	420	Stop	Failed_stop	300
412.8827	0.5171	558	Go	correct	n/a
416.4022	0.5171	505	Go	correct	n/a
420.8892	0.5171	456	Stop	Failed_stop	250
424.4087	0.517	494	Go	correct	n/a
432.4151	0.5171	0	Stop	succesful_stop	200
436.9021	0.5171	582	Go	correct	n/a
445.4089	0.5171	0	Stop	succesful_stop	150
448.428	0.5171	658	Go	Incorrect	n/a
453.9158	0.5171	513	Stop	Failed_stop	150
456.9182	0.5171	0	Stop	succesful_stop	100
460.9214	0.5171	664	Go	correct	n/a
465.4251	0.517	0	Stop	succesful_stop	100
469.4283	0.5171	861	Go	correct	n/a
472.4474	0.5171	512	Go	correct	n/a
477.9351	0.5171	582	Stop	Failed_stop	150
480.9376	0.517	539	Go	correct	n/a
485.4412	0.5171	527	Go	correct	n/a
492.4635	0.5171	517	Go	correct	n/a
501.4541	0.5171	0	Stop	succesful_stop	150
504.4732	0.5171	651	Go	correct	n/a
508.9601	0.5171	551	Go	correct	n/a
517.467	0.5171	0	Stop	succesful_stop	200
521.4702	0.5171	560	Go	correct	n/a
524.9731	0.517	0	Stop	succesful_stop	250
529.9771	0.5171	0	Stop	succesful_stop	300
533.4799	0.5171	725	Go	correct	n/a
537.4831	0.5171	641	Go	correct	n/a
540.5022	0.5171	518	Go	correct	n/a
545.4896	0.5171	572	Go	correct	n/a
549.4928	0.5171	550	Stop	Failed_stop	350
552.5119	0.5171	548	Go	correct	n/a
557.9997	0.517	605	Go	correct	n/a
565.5057	0.5171	552	Go	correct	n/a
569.0085	0.5171	557	Go	correct	n/a
574.0126	0.5171	602	Stop	Failed_stop	400
576.5313	0.517	585	Stop	Failed_stop	450
581.0182	0.5171	557	Stop	Failed_stop	500
584.5377	0.5171	0	Stop	succesful_stop	500
590.0255	0.5171	645	Go	correct	n/a
597.0311	0.5171	535	Go	correct	n/a
602.0351	0.5171	500	Go	correct	n/a
609.5412	0.5171	532	Go	correct	n/a
614.0448	0.5171	493	Go	correct	n/a
618.0481	0.517	629	Stop	Failed_stop	550
621.0505	0.5171	588	Stop	Failed_stop	550
626.0545	0.5171	504	Stop	Failed_stop	500
628.5732	0.5171	1149	Go	correct	n/a
632.5764	0.5171	443	Stop	Failed_stop	450
636.5797	0.517	527	Go	correct	n/a
641.0666	0.5171	482	Go	Incorrect	n/a
644.5861	0.5171	488	Go	correct	n/a
650.0739	0.517	490	Go	correct	n/a
652.5926	0.517	465	Stop	Failed_stop	400
657.0795	0.5171	665	Stop	Failed_stop	350
