onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.5333	0.9341	eC	inCorrect	0.919	ww	0.9726	0.9843	-0.0117	10	4.5775	0.0694	3e-04
4.5533	0.9008	Ce	inCorrect	0.89	ww	0.9726	0.9843	-0.0117	10	4.5775	0.0694	3e-04
8.0893	1.0676	Cd	Correct	1.052	wl.l	0.9843	0.7879	0.1964	40	4.5775	0.0694	3e-04
16.6133	1.0175	fA	Correct	1.008	wl.u	0.9872	0.7373	0.2499	40	4.5775	0.0694	3e-04
24.1523	1.5179	Ce	inCorrect	1.502	ww	0.9726	0.9843	-0.0117	10	4.5775	0.0694	3e-04
28.6723	1.0008	eC	Correct	0.993	ww	0.9843	0.9726	0.0117	10	4.5775	0.0694	3e-04
32.6923	1.4178	Ce	inCorrect	1.412	ww	0.9726	0.9843	-0.0117	10	4.5775	0.0694	3e-04
36.7123	1.4512	Ac	Correct	1.435	ww	0.9872	0.9843	0.0029	10	4.5775	0.0694	3e-04
41.2323	2.3686	Cf	Correct	2.354	wl.u	0.9843	0.7373	0.247	30	4.5775	0.0694	3e-04
44.2683	1.7014	Fd	inCorrect	1.688	ll	0.7879	0.7373	0.0506	10	4.5775	0.0694	3e-04
48.7893	1.5679	fE	Correct	1.55	wl.l	0.9726	0.7373	0.2353	20	4.5775	0.0694	3e-04
53.3093	1.4512	dF	inCorrect	1.433	ll	0.7879	0.7373	0.0506	10	4.5775	0.0694	3e-04
56.3613	1.2843	fC	Correct	1.278	wl.u	0.9843	0.7373	0.247	30	4.5775	0.0694	3e-04
60.3983	1.2009	Ab	Correct	1.192	wl.l	0.9872	0.6489	0.3383	60	4.5775	0.0694	3e-04
64.4343	1.9516	Ab	Correct	1.945	wl.l	0.9872	0.6489	0.3383	60	4.5775	0.0694	3e-04
69.4553	2.552	fA	Correct	2.545	wl.u	0.9872	0.7373	0.2499	40	4.5775	0.0694	3e-04
76.4943	2.2017	Ce	Correct	2.193	ww	0.9843	0.9726	0.0117	10	4.5775	0.0694	3e-04
80.5313	1.4344	cA	Correct	1.421	ww	0.9872	0.9843	0.0029	10	4.5775	0.0694	3e-04
84.5673	1.9349	Ad	Correct	1.922	wl.u	0.9872	0.7879	0.1993	50	4.5775	0.0694	3e-04
89.0883	1.4345	fC	Correct	1.426	wl.u	0.9843	0.7373	0.247	30	4.5775	0.0694	3e-04
93.6083	1.4345	eA	Correct	1.428	ww	0.9872	0.9726	0.0146	20	4.5775	0.0694	3e-04
97.1283	1.9849	bF	Correct	1.975	ll	0.7373	0.6489	0.0884	20	4.5775	0.0694	3e-04
100.6643	3.2193	bA	inCorrect	3.202	wl.l	0.6489	0.9872	-0.3383	60	4.5775	0.0694	3e-04
105.6843	1.1509	Db	inCorrect	1.137	ll	0.6489	0.7879	-0.139	10	4.5775	0.0694	3e-04
108.7203	0.9842	fE	Correct	0.967	wl.l	0.9726	0.7373	0.2353	20	4.5775	0.0694	3e-04
112.7573	1.4012	Ad	Correct	1.398	wl.u	0.9872	0.7879	0.1993	50	4.5775	0.0694	3e-04
117.2773	2.2018	fC	Correct	2.19	wl.u	0.9843	0.7373	0.247	30	4.5775	0.0694	3e-04
121.2973	3.1526	Fd	Correct	3.141	ll	0.7373	0.7879	-0.0506	10	4.5775	0.0694	3e-04
124.8333	1.3845	bE	Correct	1.369	wl.u	0.9726	0.6489	0.3237	40	4.5775	0.0694	3e-04
129.3533	2.0183	fA	Correct	2.012	wl.u	0.9872	0.7373	0.2499	40	4.5775	0.0694	3e-04
