onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.5163	0.9674	Eb	inCorrect	0.964	wl.u	0.5955	0.7005	-0.105	40	3.105	0.0211	0
4.5363	0.6505	Ac	inCorrect	0.636	ww	0.8421	0.7131	0.129	10	3.105	0.0211	0
8.0723	0.7839	fA	inCorrect	0.768	wl.u	0.6592	0.7131	-0.0539	40	3.105	0.0211	0
13.0933	0.6839	fA	inCorrect	0.681	wl.u	0.6592	0.7131	-0.0539	40	3.105	0.0211	0
16.1293	0.784	bA	inCorrect	0.769	wl.l	0.5955	0.7131	-0.1176	60	3.105	0.0211	0
20.6493	0.5671	fA	inCorrect	0.554	wl.u	0.6592	0.7131	-0.0539	40	3.105	0.0211	0
25.1703	0.5338	Eb	Correct	0.521	wl.u	0.7005	0.5955	0.105	40	3.105	0.0211	0
29.1903	0.9007	Ad	inCorrect	0.884	wl.u	0.6046	0.7131	-0.1085	50	3.105	0.0211	0
33.2093	0.6505	Cb	Correct	0.644	wl.u	0.8421	0.5955	0.2466	50	3.105	0.0211	0
36.2453	0.6005	bD	Correct	0.597	ll	0.6046	0.5955	0.0091	10	3.105	0.0211	0
40.7663	0.6005	bD	inCorrect	0.591	ll	0.5955	0.6046	-0.0091	10	3.105	0.0211	0
45.2863	0.8007	bF	inCorrect	0.79	ll	0.5955	0.6592	-0.0637	20	3.105	0.0211	0
48.8053	0.784	fA	Correct	0.769	wl.u	0.7131	0.6592	0.0539	40	3.105	0.0211	0
52.3423	0.9675	bF	inCorrect	0.962	ll	0.5955	0.6592	-0.0637	20	3.105	0.0211	0
56.8623	1.0342	Db	inCorrect	1.02	ll	0.5955	0.6046	-0.0091	10	3.105	0.0211	0
61.3823	1.2176	Ef	inCorrect	1.211	wl.l	0.6592	0.7005	-0.0413	20	3.105	0.0211	0
64.4183	1.7347	dE	inCorrect	1.731	wl.u	0.6046	0.7005	-0.0959	30	3.105	0.0211	0
68.9383	1.618	bF	inCorrect	1.61	ll	0.5955	0.6592	-0.0637	20	3.105	0.0211	0
72.4753	1.1509	Ed	Correct	1.146	wl.u	0.7005	0.6046	0.0959	30	3.105	0.0211	0
81.4983	0.6172	Ab	inCorrect	0.614	wl.l	0.5955	0.7131	-0.1176	60	3.105	0.0211	0
89.5223	0.7506	dC	Correct	0.732	wl.l	0.8421	0.6046	0.2375	40	3.105	0.0211	0
92.5743	0.834	Ce	Correct	0.825	ww	0.8421	0.7005	0.1416	10	3.105	0.0211	0
97.0943	0.7006	Fd	inCorrect	0.682	ll	0.6046	0.6592	-0.0546	10	3.105	0.0211	0
105.1343	1.4345	fC	Correct	1.432	wl.u	0.8421	0.6592	0.1829	30	3.105	0.0211	0
109.6553	1.1842	Db	inCorrect	1.169	ll	0.5955	0.6046	-0.0091	10	3.105	0.0211	0
113.1743	1.301	Ef	inCorrect	1.291	wl.l	0.6592	0.7005	-0.0413	20	3.105	0.0211	0
121.1973	0.9842	Ae	inCorrect	0.968	ww	0.7005	0.7131	-0.0126	20	3.105	0.0211	0
124.7333	1.1676	fA	inCorrect	1.16	wl.u	0.6592	0.7131	-0.0539	40	3.105	0.0211	0
128.7703	1.3511	dF	inCorrect	1.34	ll	0.6046	0.6592	-0.0546	10	3.105	0.0211	0
133.7913	1.0676	Cf	inCorrect	1.052	wl.u	0.6592	0.8421	-0.1829	30	3.105	0.0211	0
137.8113	1.8848	fC	inCorrect	1.87	wl.u	0.6592	0.8421	-0.1829	30	3.105	0.0211	0
141.8313	1.6346	Cf	Correct	1.618	wl.u	0.8421	0.6592	0.1829	30	3.105	0.0211	0
145.3503	1.1843	dA	Correct	1.177	wl.u	0.7131	0.6046	0.1085	50	3.105	0.0211	0
149.3703	1.0842	eC	Correct	1.071	ww	0.8421	0.7005	0.1416	10	3.105	0.0211	0
153.3903	1.0175	bE	Correct	1.009	wl.u	0.7005	0.5955	0.105	40	3.105	0.0211	0
157.9103	0.9174	bE	Correct	0.906	wl.u	0.7005	0.5955	0.105	40	3.105	0.0211	0
160.9463	1.0008	Fd	inCorrect	0.997	ll	0.6046	0.6592	-0.0546	10	3.105	0.0211	0
165.4663	1.0175	Ef	inCorrect	1.001	wl.l	0.6592	0.7005	-0.0413	20	3.105	0.0211	0
169.9873	1.0842	Ed	inCorrect	1.074	wl.u	0.6046	0.7005	-0.0959	30	3.105	0.0211	0
173.0233	1.2844	fE	inCorrect	1.271	wl.l	0.6592	0.7005	-0.0413	20	3.105	0.0211	0
178.0433	1.1676	eA	inCorrect	1.157	ww	0.7005	0.7131	-0.0126	20	3.105	0.0211	0
181.5633	1.0509	Ad	inCorrect	1.036	wl.u	0.6046	0.7131	-0.1085	50	3.105	0.0211	0
185.5833	1.0508	eA	Correct	1.046	ww	0.7131	0.7005	0.0126	20	3.105	0.0211	0
189.6033	1.0508	Af	inCorrect	1.04	wl.u	0.6592	0.7131	-0.0539	40	3.105	0.0211	0
193.6233	0.7006	fA	inCorrect	0.69	wl.u	0.6592	0.7131	-0.0539	40	3.105	0.0211	0
201.1623	0.8174	Fb	inCorrect	0.805	ll	0.5955	0.6592	-0.0637	20	3.105	0.0211	0
206.1833	1.2343	fC	Correct	1.225	wl.u	0.8421	0.6592	0.1829	30	3.105	0.0211	0
209.2183	1.3178	Cb	Correct	1.306	wl.u	0.8421	0.5955	0.2466	50	3.105	0.0211	0
214.2393	1.301	Af	inCorrect	1.295	wl.u	0.6592	0.7131	-0.0539	40	3.105	0.0211	0
217.2753	1.3844	bA	inCorrect	1.38	wl.l	0.5955	0.7131	-0.1176	60	3.105	0.0211	0
225.7993	1.3845	cA	inCorrect	1.376	ww	0.8421	0.7131	0.129	10	3.105	0.0211	0
229.8183	1.201	bF	Correct	1.196	ll	0.6592	0.5955	0.0637	20	3.105	0.0211	0
234.3393	0.9674	Ab	inCorrect	0.963	wl.l	0.5955	0.7131	-0.1176	60	3.105	0.0211	0
238.3593	0.8674	fE	inCorrect	0.854	wl.l	0.6592	0.7005	-0.0413	20	3.105	0.0211	0
242.3793	0.8674	Cb	Correct	0.853	wl.u	0.8421	0.5955	0.2466	50	3.105	0.0211	0
