onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.5171	0.8173	DC	D	Incorrect	0.813	2.0805	0.5049	1	0.5	0.5	0.5	34	5.549	0.0229	0
4.537	0.884	FE	E	Correct	0.874	6.1716	0.5171	1	0.5	0.5	0.5	56	5.549	0.0229	0
9.5577	1.201	AB	B	Incorrect	1.183	11.5093	0.5171	-1	-0.5	0.5	0.5	12	5.549	0.0229	0
12.5935	1.3177	CD	D	Incorrect	1.308	14.2115	0.517	-1	-0.5114	0.5114	0.5	34	5.549	0.0229	0
16.1297	1.1009	FE	F	Incorrect	1.089	17.5308	0.5171	-1	-0.5	0.5	0.5114	56	5.549	0.0229	0
20.1663	1.2676	AB	B	Incorrect	1.259	21.7342	0.5171	1	0.5	0.5	0.5	12	5.549	0.0229	0
25.187	1.2009	FE	E	Correct	1.184	26.6882	0.5171	-1	-0.5114	0.5114	0.5	56	5.549	0.0229	0
29.7073	1.2844	CD	D	Incorrect	1.279	31.2919	0.5171	1	0.4886	0.5114	0.5	34	5.549	0.0229	0
32.7264	1.2677	AB	B	Incorrect	1.263	34.2943	0.5171	-1	-0.5114	0.5114	0.5	12	5.549	0.0229	0
37.7471	1.0342	AB	A	Correct	1.032	39.0815	0.5171	1	0.5	0.5	0.5114	12	5.549	0.0229	0
41.2666	1.4011	BA	A	Correct	1.396	42.968	0.5171	1	0.4886	0.5114	0.5114	12	5.549	0.0229	0
44.7861	1.2343	FE	E	Correct	1.217	46.3207	0.5171	-1	-0.5114	0.5114	0.5	56	5.549	0.0229	0
49.3064	1.1509	FE	E	Correct	1.148	50.7576	0.5171	1	0.4886	0.5114	0.5	56	5.549	0.0229	0
52.8259	1.0342	BA	A	Correct	1.027	54.1603	0.5171	1	0.4774	0.5226	0.5114	12	5.549	0.0229	0
56.8458	1.2177	DC	D	Incorrect	1.206	58.3637	0.5171	-1	-0.5226	0.5226	0.5	34	5.549	0.0229	0
60.382	1.2844	AB	B	Incorrect	1.271	61.9666	0.5171	-1	-0.5114	0.5114	0.5335	12	5.549	0.0229	0
65.9031	1.0175	AB	A	Correct	1.006	67.2209	0.5171	-1	-0.5335	0.5335	0.5114	12	5.549	0.0229	0
69.923	1.1176	DC	D	Incorrect	1.108	71.3409	0.517	-1	-0.5226	0.5226	0.5	34	5.549	0.0229	0
73.943	1.1676	BA	A	Correct	1.151	75.4108	0.5171	1	0.4665	0.5335	0.5114	12	5.549	0.0229	0
77.9629	1.3177	DC	C	Correct	1.304	79.5808	0.5171	1	0.5	0.5	0.5225	34	5.549	0.0229	0
85.986	1.2677	CD	C	Correct	1.251	87.5539	0.5171	-1	-0.5114	0.5114	0.5225	34	5.549	0.0229	0
88.5214	1.1509	FE	E	Correct	1.135	89.9725	0.5171	1	0.4774	0.5226	0.5	56	5.549	0.0229	0
93.5421	1.301	DC	C	Correct	1.29	95.1434	0.5171	1	0.4886	0.5114	0.5225	34	5.549	0.0229	0
97.562	1.6347	CD	C	Correct	1.621	99.4969	0.5171	1	0.4774	0.5226	0.5225	34	5.549	0.0229	0
102.0823	1.4011	BA	B	Incorrect	1.388	103.7837	0.5171	-1	-0.5114	0.5114	0.5442	12	5.549	0.0229	0
104.6177	1.0508	FE	E	Correct	1.042	105.9688	0.5171	-1	-0.5335	0.5335	0.5	56	5.549	0.0229	0
110.1388	1.201	DC	C	Correct	1.199	111.64	0.5171	-1	-0.5335	0.5335	0.5225	34	5.549	0.0229	0
113.6583	0.9174	CD	C	Correct	0.904	114.876	0.517	-1	-0.5335	0.5335	0.5225	34	5.549	0.0229	0
117.6782	0.9508	EF	E	Correct	0.937	118.9292	0.5171	-1	-0.5335	0.5335	0.5	56	5.549	0.0229	0
120.714	1.3845	FE	F	Incorrect	1.38	122.3987	0.5171	1	0.5	0.5	0.5334	56	5.549	0.0229	0
124.7506	1.3344	DC	D	Incorrect	1.321	126.3852	0.5171	-1	-0.5225	0.5225	0.5335	34	5.549	0.0229	0
129.2709	1.201	FE	F	Incorrect	1.198	130.7721	0.5171	1	0.4886	0.5114	0.5334	56	5.549	0.0229	0
133.2908	1.5513	BA	A	Correct	1.542	135.1423	0.5171	1	0.4558	0.5442	0.5113	12	5.549	0.0229	0
136.827	1.2176	DC	D	Incorrect	1.207	138.3449	0.5171	-1	-0.5225	0.5225	0.5335	34	5.549	0.0229	0
141.3473	1.4345	EF	F	Incorrect	1.427	143.082	0.5171	-1	-0.5226	0.5226	0.5334	56	5.549	0.0229	0
146.368	1.0675	CD	D	Incorrect	1.057	147.7358	0.5171	-1	-0.5225	0.5225	0.5335	34	5.549	0.0229	0
154.3911	1.5013	AB	A	Correct	1.498	156.1926	0.5171	1	0.4454	0.5546	0.5113	12	5.549	0.0229	0
158.4111	1.7847	BA	B	Incorrect	1.768	160.4961	0.4337	-1	-0.5113	0.5113	0.5648	12	5.549	0.0229	0
160.9464	1.7681	DC	D	Incorrect	1.756	163.0148	0.5171	1	0.4775	0.5225	0.5335	34	5.549	0.0229	0
166.4676	1.5679	FE	F	Incorrect	1.56	168.3357	0.5171	1	0.4774	0.5226	0.5334	56	5.549	0.0229	0
169.0029	1.6514	BA	A	Correct	1.647	170.9545	0.5171	1	0.4352	0.5648	0.5113	12	5.549	0.0229	0
177.5265	1.6346	AB	B	Incorrect	1.629	179.4614	0.517	-1	-0.5113	0.5113	0.5747	12	5.549	0.0229	0
181.5464	2.3686	AB	B	Incorrect	2.356	184.2152	0.5171	-1	-0.5113	0.5113	0.5747	12	5.549	0.0229	0
185.0826	1.1342	DC	D	Incorrect	1.121	186.517	0.5171	-1	-0.5334	0.5334	0.5335	34	5.549	0.0229	0
190.1033	1.5846	DC	D	Incorrect	1.573	191.9881	0.5171	1	0.4666	0.5334	0.5335	34	5.549	0.0229	0
198.1264	1.3511	BA	A	Correct	1.34	199.7777	0.5171	1	0.4253	0.5747	0.5113	12	5.549	0.0229	0
202.6467	1.3845	FE	E	Correct	1.379	204.3314	0.5171	1	0.4666	0.5334	0.5335	56	5.549	0.0229	0
206.6666	1.2344	CD	D	Incorrect	1.225	208.2012	0.5171	-1	-0.544	0.544	0.5335	34	5.549	0.0229	0
210.1861	1.0175	CD	D	Incorrect	1.012	211.5039	0.517	1	0.456	0.544	0.5335	34	5.549	0.0229	0
213.7056	0.834	CD	D	Incorrect	0.818	214.8399	0.5171	-1	-0.5544	0.5544	0.5335	34	5.549	0.0229	0
221.245	1.4345	DC	C	Correct	1.43	222.9798	0.5171	1	0.4665	0.5335	0.5544	34	5.549	0.0229	0
226.7662	1.4345	EF	F	Incorrect	1.427	228.5009	0.5171	-1	-0.5335	0.5335	0.5441	56	5.549	0.0229	0
230.7861	1.7514	AB	A	Correct	1.742	232.8377	0.4671	1	0.4155	0.5845	0.5113	12	5.549	0.0229	0
234.3056	1.668	EF	E	Correct	1.658	236.2738	0.5171	-1	-0.5441	0.5441	0.5335	56	5.549	0.0229	0
237.8251	1.5512	DC	D	Incorrect	1.542	239.6766	0.5171	-1	-0.5544	0.5544	0.5441	34	5.549	0.0229	0
242.3454	1.4512	FE	E	Correct	1.438	244.0968	0.5171	-1	-0.5441	0.5441	0.5335	56	5.549	0.0229	0
246.3653	1.4011	AB	B	Incorrect	1.397	248.0667	0.5171	-1	-0.5113	0.5113	0.594	12	5.549	0.0229	0
249.4011	1.8515	AB	B	Incorrect	1.84	251.5528	0.5171	-1	-0.5112	0.5112	0.594	12	5.549	0.0229	0
254.4218	1.6346	BA	A	Correct	1.621	256.3567	0.5171	-1	-0.594	0.594	0.5112	12	5.549	0.0229	0
257.4576	2.1017	AB	A	Correct	2.085	259.8595	0.5171	1	0.4061	0.5939	0.5112	12	5.549	0.0229	0
261.9779	1.2343	AB	A	Correct	1.218	263.5125	0.517	-1	-0.6032	0.6032	0.5112	12	5.549	0.0229	0
266.4982	1.6013	EF	E	Correct	1.598	268.3997	0.5171	-1	-0.544	0.544	0.5335	56	5.549	0.0229	0
269.534	1.6847	AB	A	Correct	1.677	271.5189	0.5171	1	0.3968	0.6032	0.5112	12	5.549	0.0229	0
273.5706	1.7347	AB	A	Correct	1.725	275.6055	0.5171	1	0.3877	0.6123	0.5112	12	5.549	0.0229	0
277.6072	1.3677	EF	E	Correct	1.353	279.2752	0.517	-1	-0.544	0.544	0.5335	56	5.549	0.0229	0
281.6437	1.4512	DC	C	Correct	1.443	283.3952	0.517	-1	-0.5441	0.5441	0.5544	34	5.549	0.0229	0
286.6645	0.934	DC	C	Correct	0.931	287.8988	0.5171	-1	-0.5441	0.5441	0.5544	34	5.549	0.0229	0
289.7002	1.6847	AB	A	Correct	1.679	291.6852	0.5171	1	0.3789	0.6211	0.5112	12	5.549	0.0229	0
294.2205	1.2344	AB	A	Correct	1.229	295.7551	0.5171	-1	-0.6298	0.6298	0.5112	12	5.549	0.0229	0
298.2405	1.2009	FE	E	Correct	1.19	299.7417	0.517	1	0.456	0.544	0.5335	56	5.549	0.0229	0
302.7608	1.1676	CD	C	Correct	1.157	304.2286	0.5171	1	0.4559	0.5441	0.5544	34	5.549	0.0229	0
306.2803	1.2176	BA	A	Correct	1.211	307.7982	0.517	1	0.3702	0.6298	0.5112	12	5.549	0.0229	0
311.301	1.3344	AB	A	Correct	1.324	312.9356	0.5171	1	0.3618	0.6382	0.5112	12	5.549	0.0229	0
315.3209	1.251	FE	E	Correct	1.245	316.8721	0.5171	1	0.4456	0.5544	0.5335	56	5.549	0.0229	0
317.8563	1.5846	FE	E	Correct	1.572	319.7411	0.5171	1	0.4354	0.5646	0.5335	56	5.549	0.0229	0
322.3766	1.2843	FE	E	Correct	1.279	323.9612	0.5171	1	0.4254	0.5746	0.5335	56	5.549	0.0229	0
326.3965	1.0342	EF	E	Correct	1.017	327.7309	0.5171	1	0.4157	0.5843	0.5335	56	5.549	0.0229	0
329.9327	0.7005	EF	E	Correct	0.691	330.9335	0.5171	1	0.4062	0.5938	0.5335	56	5.549	0.0229	0
333.9693	1.0842	BA	A	Correct	1.079	335.3537	0.5171	1	0.3535	0.6465	0.5112	12	5.549	0.0229	0
338.4896	1.0008	CD	C	Correct	0.991	339.7906	0.5171	-1	-0.5545	0.5545	0.5544	34	5.549	0.0229	0
343.5103	1.0675	CD	C	Correct	1.065	344.878	0.5171	1	0.4455	0.5545	0.5544	34	5.549	0.0229	0
351.033	1.2177	EF	E	Correct	1.213	352.5509	0.5171	1	0.3969	0.6031	0.5335	56	5.549	0.0229	0
355.5533	1.2677	CD	C	Correct	1.258	357.1213	0.517	1	0.4353	0.5647	0.5544	34	5.549	0.0229	0
358.5724	1.0675	BA	A	Correct	1.049	359.9235	0.5171	1	0.3454	0.6546	0.5112	12	5.549	0.0229	0
363.0927	1.3678	AB	A	Correct	1.361	364.7607	0.5171	1	0.3375	0.6625	0.5112	12	5.549	0.0229	0
366.6122	1.4012	AB	A	Correct	1.392	368.3136	0.5171	-1	-0.6702	0.6702	0.5112	12	5.549	0.0229	0
371.633	1.0675	EF	E	Correct	1.057	373.0007	0.5171	-1	-0.6122	0.6122	0.5335	56	5.549	0.0229	0
378.1716	1.5345	BA	A	Correct	1.525	380.0064	0.5171	1	0.3298	0.6702	0.5112	12	5.549	0.0229	0
383.6927	1.2176	FE	E	Correct	1.212	385.2106	0.517	1	0.3879	0.6121	0.5335	56	5.549	0.0229	0
386.7118	1.7847	BA	B	Incorrect	1.782	388.7968	0.5171	-1	-0.5112	0.5112	0.6777	12	5.549	0.0229	0
395.7357	1.4011	AB	B	Incorrect	1.395	397.4371	0.5171	1	0.4888	0.5112	0.6777	12	5.549	0.0229	0
398.7548	1.0842	EF	E	Correct	1.073	400.1393	0.517	1	0.379	0.621	0.5335	56	5.549	0.0229	0
402.291	1.4845	DC	C	Correct	1.481	404.0758	0.5171	1	0.4254	0.5746	0.5544	34	5.549	0.0229	0
407.8121	1.2177	CD	C	Correct	1.206	409.33	0.5171	1	0.4157	0.5843	0.5544	34	5.549	0.0229	0
411.832	1.4512	DC	C	Correct	1.441	413.5834	0.5171	1	0.4062	0.5938	0.5544	34	5.549	0.0229	0
415.8519	1.0842	EF	E	Correct	1.072	417.2364	0.5171	1	0.3703	0.6297	0.5335	56	5.549	0.0229	0
419.3714	1.5846	FE	E	Correct	1.582	421.2563	0.5171	-1	-0.6381	0.6381	0.5335	56	5.549	0.0229	0
422.8909	1.0676	FE	E	Correct	1.059	424.2587	0.5171	-1	-0.6381	0.6381	0.5335	56	5.549	0.0229	0
427.4112	1.201	CD	C	Correct	1.199	428.9125	0.517	-1	-0.6031	0.6031	0.5544	34	5.549	0.0229	0
430.9307	1.2511	CD	C	Correct	1.242	432.482	0.5171	1	0.3969	0.6031	0.5544	34	5.549	0.0229	0
435.4511	1.1676	DC	C	Correct	1.158	436.9189	0.5171	-1	-0.6122	0.6122	0.5544	34	5.549	0.0229	0
439.471	1.3677	FE	E	Correct	1.355	441.139	0.5171	1	0.3619	0.6381	0.5335	56	5.549	0.0229	0
442.9905	1.5012	AB	A	Correct	1.496	444.7919	0.5171	1	0.3223	0.6777	0.5224	12	5.549	0.0229	0
446.5267	1.0008	EF	E	Correct	0.99	447.8277	0.5171	1	0.3536	0.6464	0.5335	56	5.549	0.0229	0
451.5474	1.4845	AB	A	Correct	1.474	453.3321	0.5171	1	0.3149	0.6851	0.5224	12	5.549	0.0229	0
455.5673	1.4178	EF	E	Correct	1.4	457.2853	0.5171	1	0.3455	0.6545	0.5335	56	5.549	0.0229	0
459.5872	1.4512	AB	A	Correct	1.438	461.3386	0.5171	1	0.3077	0.6923	0.5224	12	5.549	0.0229	0
464.1075	1.9682	AB	B	Incorrect	1.957	466.376	0.2502	-1	-0.5224	0.5224	0.6993	12	5.549	0.0229	0
466.6429	1.9515	DC	D	Incorrect	1.935	468.8947	0.5171	-1	-0.5544	0.5544	0.6122	34	5.549	0.0229	0
471.1632	1.5179	DC	D	Incorrect	1.515	472.9813	0.5171	-1	-0.5544	0.5544	0.6122	34	5.549	0.0229	0
475.6835	1.1342	CD	D	Incorrect	1.117	477.118	0.5171	1	0.4457	0.5543	0.6122	34	5.549	0.0229	0
479.203	1.5179	DC	C	Correct	1.513	481.0211	0.5171	1	0.3878	0.6122	0.5645	34	5.549	0.0229	0
482.7392	0.834	CD	C	Correct	0.828	483.8734	0.5171	1	0.379	0.621	0.5645	34	5.549	0.0229	0
486.7758	1.1843	CD	C	Correct	1.169	488.2603	0.5171	1	0.3703	0.6297	0.5645	34	5.549	0.0229	0
492.2969	1.1342	DC	D	Incorrect	1.131	493.7314	0.5171	1	0.4355	0.5645	0.6382	34	5.549	0.0229	0
495.8164	1.9849	AB	B	Incorrect	1.974	498.1016	0.517	-1	-0.5224	0.5224	0.6993	12	5.549	0.0229	0
499.3359	1.7347	FE	F	Incorrect	1.731	501.3709	0.517	-1	-0.5335	0.5335	0.6624	56	5.549	0.0229	0
504.3566	1.0508	EF	F	Incorrect	1.036	505.7077	0.5171	-1	-0.5334	0.5334	0.6624	56	5.549	0.0229	0
507.8761	1.2677	EF	F	Incorrect	1.251	509.444	0.5171	-1	-0.5334	0.5334	0.6624	56	5.549	0.0229	0
515.3988	1.251	EF	F	Incorrect	1.233	516.9334	0.5171	-1	-0.5334	0.5334	0.6624	56	5.549	0.0229	0
519.4187	1.9016	CD	C	Correct	1.886	521.6205	0.5171	1	0.3618	0.6382	0.5745	34	5.549	0.0229	0
522.9549	1.9516	BA	A	Correct	1.933	525.1901	0.517	1	0.3007	0.6993	0.5223	12	5.549	0.0229	0
528.476	1.2177	CD	C	Correct	1.201	529.9939	0.5171	1	0.3536	0.6464	0.5745	34	5.549	0.0229	0
531.9955	1.6514	EF	F	Incorrect	1.634	533.9471	0.5171	1	0.4666	0.5334	0.6624	56	5.549	0.0229	0
539.5183	1.8682	AB	A	Correct	1.857	541.6867	0.5171	1	0.2938	0.7062	0.5223	12	5.549	0.0229	0
544.0386	2.085	DC	C	Correct	2.074	546.4238	0.5171	-1	-0.6545	0.6545	0.5745	34	5.549	0.0229	0
547.0744	1.6179	FE	E	Correct	1.604	548.9926	0.5171	-1	-0.6624	0.6624	0.544	56	5.549	0.0229	0
551.111	1.6846	AB	A	Correct	1.666	553.0792	0.5171	1	0.2871	0.7129	0.5223	12	5.549	0.0229	0
559.6512	1.4678	DC	C	Correct	1.465	561.4193	0.517	-1	-0.6545	0.6545	0.5745	34	5.549	0.0229	0
564.6719	1.301	CD	C	Correct	1.291	566.2732	0.5171	-1	-0.6545	0.6545	0.5745	34	5.549	0.0229	0
571.6942	1.1676	DC	C	Correct	1.16	573.1621	0.517	1	0.3456	0.6544	0.5745	34	5.549	0.0229	0
579.7173	1.4012	EF	E	Correct	1.394	581.4187	0.5171	1	0.3377	0.6623	0.544	56	5.549	0.0229	0
584.2377	1.8514	FE	E	Correct	1.833	586.3894	0.5171	1	0.33	0.67	0.544	56	5.549	0.0229	0
588.2576	1.4678	CD	C	Correct	1.462	590.0257	0.517	1	0.3377	0.6623	0.5745	34	5.549	0.0229	0
596.7811	1.6513	BA	B	Incorrect	1.64	598.7327	0.5171	-1	-0.5223	0.5223	0.7195	12	5.549	0.0229	0
599.8002	1.6013	FE	E	Correct	1.587	601.7017	0.5171	1	0.3224	0.6776	0.544	56	5.549	0.0229	0
603.3364	1.3511	EF	E	Correct	1.346	604.9877	0.5171	1	0.315	0.685	0.544	56	5.549	0.0229	0
607.8567	1.7014	AB	A	Correct	1.691	609.8583	0.5171	1	0.2805	0.7195	0.5223	12	5.549	0.0229	0
615.3961	1.7347	BA	B	Incorrect	1.717	617.4311	0.5171	1	0.4777	0.5223	0.7259	12	5.549	0.0229	0
620.9172	1.3011	CD	C	Correct	1.293	622.5185	0.5171	1	0.3299	0.6701	0.5745	34	5.549	0.0229	0
624.4367	1.2677	FE	E	Correct	1.254	626.0047	0.517	-1	-0.6922	0.6922	0.544	56	5.549	0.0229	0
628.957	1.1343	DC	C	Correct	1.12	630.3915	0.5171	1	0.3224	0.6776	0.5745	34	5.549	0.0229	0
632.4765	1.1676	CD	C	Correct	1.161	633.9444	0.5171	1	0.315	0.685	0.5745	34	5.549	0.0229	0
636.4964	0.8841	EF	E	Correct	0.868	637.6807	0.5171	-1	-0.6921	0.6921	0.544	56	5.549	0.0229	0
641.0168	1.1342	CD	C	Correct	1.124	642.4512	0.5171	1	0.3078	0.6922	0.5745	34	5.549	0.0229	0
645.0367	1.5345	CD	C	Correct	1.527	646.8715	0.5171	1	0.3008	0.6992	0.5745	34	5.549	0.0229	0
648.0558	1.2677	FE	E	Correct	1.258	649.6237	0.5171	1	0.3079	0.6921	0.544	56	5.549	0.0229	0
656.0789	0.7506	CD	C	Correct	0.733	657.1297	0.5171	1	0.2939	0.7061	0.5745	34	5.549	0.0229	0
660.0988	1.5846	AB	B	Incorrect	1.57	661.9837	0.517	-1	-0.5332	0.5332	0.7259	12	5.549	0.0229	0
663.635	1.6513	CD	C	Correct	1.637	665.5866	0.517	1	0.2872	0.7128	0.5745	34	5.549	0.0229	0
