onset	duration	Stim
16.041	1.018	Face
18.042	1.018	Face
20.044	1.018	Face
22.046	1.017	Face
24.046	1.002	Face
26.049	1.018	Face
28.049	1.002	Face
30.052	1.018	Face
44.163	1.018	Object
46.163	1.002	Object
48.167	1.018	Object
50.168	1.018	Object
52.17	1.018	Object
54.172	1.017	Object
56.173	1.018	Object
58.175	1.018	Object
72.269	1.018	House
74.271	1.018	House
76.273	1.018	House
78.274	1.018	House
80.276	1.018	House
82.277	1.018	House
84.279	1.017	House
86.281	1.018	House
100.375	1.018	Scrambled
102.377	1.018	Scrambled
104.379	1.018	Scrambled
106.38	1.018	Scrambled
108.382	1.018	Scrambled
110.383	1.018	Scrambled
112.385	1.017	Scrambled
114.387	1.018	Scrambled
128.498	1.018	House
130.5	1.017	House
132.501	1.018	House
134.503	1.018	House
136.505	1.018	House
138.506	1.018	House
140.508	1.018	House
142.509	1.018	House
156.604	1.018	Face
158.606	1.017	Face
160.607	1.018	Face
162.609	1.018	Face
164.611	1.018	Face
166.612	1.018	Face
168.614	1.018	Face
170.615	1.018	Face
184.71	1.018	Scrambled
186.712	1.018	Scrambled
188.713	1.017	Scrambled
190.715	1.018	Scrambled
192.717	1.018	Scrambled
194.718	1.018	Scrambled
196.72	1.018	Scrambled
198.721	1.018	Scrambled
212.833	1.018	Object
214.834	1.018	Object
216.836	1.018	Object
218.838	1.018	Object
220.839	1.017	Object
222.841	1.018	Object
224.842	1.018	Object
226.844	1.018	Object
240.955	1.018	Object
242.957	1.018	Object
244.959	1.018	Object
246.96	1.018	Object
248.962	1.018	Object
250.963	1.018	Object
252.965	1.017	Object
254.967	1.018	Object
269.045	1.018	Scrambled
271.046	1.018	Scrambled
273.048	1.018	Scrambled
275.05	1.018	Scrambled
277.051	1.018	Scrambled
279.053	1.017	Scrambled
281.054	1.018	Scrambled
283.056	1.018	Scrambled
297.167	1.017	Face
299.169	1.018	Face
301.171	1.018	Face
303.172	1.018	Face
305.174	1.018	Face
307.175	1.018	Face
309.177	1.018	Face
311.179	1.017	Face
325.273	1.018	House
327.275	1.017	House
329.277	1.018	House
331.278	1.018	House
333.28	1.018	House
335.281	1.018	House
337.283	1.018	House
339.285	1.018	House
353.396	1.018	Scrambled
355.398	1.018	Scrambled
357.399	1.018	Scrambled
359.401	1.017	Scrambled
361.403	1.018	Scrambled
363.404	1.018	Scrambled
365.406	1.018	Scrambled
367.407	1.018	Scrambled
381.519	1.018	House
383.52	1.018	House
385.522	1.018	House
387.524	1.018	House
389.525	1.018	House
391.527	1.017	House
393.528	1.018	House
395.53	1.018	House
409.641	1.018	Object
411.643	1.018	Object
413.645	1.018	Object
415.646	1.018	Object
417.648	1.018	Object
419.649	1.018	Object
421.651	1.018	Object
423.653	1.017	Object
437.764	1.018	Face
439.766	1.018	Face
441.767	1.017	Face
443.769	1.018	Face
445.771	1.018	Face
447.772	1.018	Face
449.774	1.018	Face
451.775	1.018	Face
