onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.0501	0.9007	FE	F	Incorrect	0.891	1.7014	0.5171	1	0.5	0.5	0.5	56	4.505	0.017	0
9.5745	0.784	FE	E	Correct	0.767	11.1091	0.5171	1	0.5	0.5	0.5085	56	4.505	0.017	0
13.094	0.7006	EF	E	Correct	0.683	14.5452	0.5171	1	0.4915	0.5085	0.5085	56	4.505	0.017	0
16.6135	1.0175	FE	F	Incorrect	1.01	18.3816	0.5171	1	0.4915	0.5085	0.5169	56	4.505	0.017	0
20.6335	0.9341	AB	B	Incorrect	0.931	22.3182	0.5171	-1	-0.5	0.5	0.5	12	4.505	0.017	0
25.6542	0.7173	BA	B	Incorrect	0.714	27.1221	0.5171	-1	-0.5	0.5	0.5	12	4.505	0.017	0
33.177	1.251	EF	E	Correct	1.237	34.7283	0.517	-1	-0.5169	0.5169	0.5169	56	4.505	0.017	0
36.6965	1.0175	BA	A	Correct	1.008	38.0143	0.517	1	0.5	0.5	0.5	12	4.505	0.017	0
41.2169	0.8006	FE	F	Incorrect	0.791	42.3178	0.517	1	0.4831	0.5169	0.5169	56	4.505	0.017	0
45.2368	1.1342	BA	B	Incorrect	1.118	46.6713	0.5171	-1	-0.5	0.5	0.5085	12	4.505	0.017	0
53.7604	0.834	EF	F	Incorrect	0.821	54.8946	0.5171	-1	-0.5251	0.5251	0.5169	56	4.505	0.017	0
57.7803	1.3177	CD	C	Correct	1.305	59.3983	0.5171	1	0.5	0.5	0.5	34	4.505	0.017	0
61.2998	0.6672	EF	E	Correct	0.65	62.2673	0.5171	1	0.4831	0.5169	0.5251	56	4.505	0.017	0
64.3356	1.1843	FE	E	Correct	1.177	65.8202	0.5171	1	0.4749	0.5251	0.5251	56	4.505	0.017	0
69.8568	0.6672	DC	C	Correct	0.656	70.8242	0.5171	-1	-0.5085	0.5085	0.5	34	4.505	0.017	0
77.3796	0.5504	DC	D	Incorrect	0.546	78.2303	0.517	-1	-0.5	0.5	0.5085	34	4.505	0.017	0
80.4154	1.251	FE	E	Correct	1.234	81.9666	0.5171	-1	-0.5332	0.5332	0.5251	56	4.505	0.017	0
85.4361	1.2677	AB	A	Correct	1.256	87.004	0.5171	1	0.4915	0.5085	0.5	12	4.505	0.017	0
92.4752	0.6004	FE	E	Correct	0.587	93.3759	0.5171	-1	-0.5332	0.5332	0.5251	56	4.505	0.017	0
96.5118	0.8673	CD	C	Correct	0.853	97.6794	0.5171	1	0.4915	0.5085	0.5	34	4.505	0.017	0
104.5516	1.3678	BA	A	Correct	1.353	106.2196	0.5171	1	0.4831	0.5169	0.5	12	4.505	0.017	0
109.072	0.6005	AB	A	Correct	0.585	109.9727	0.5171	1	0.4749	0.5251	0.5	12	4.505	0.017	0
114.0927	0.9007	CD	D	Incorrect	0.883	115.2937	0.5171	1	0.5	0.5	0.5169	34	4.505	0.017	0
118.1126	0.9341	EF	E	Correct	0.923	119.347	0.5171	1	0.4668	0.5332	0.5251	56	4.505	0.017	0
122.1326	1.0508	DC	D	Incorrect	1.034	123.4837	0.5171	1	0.4915	0.5085	0.5169	34	4.505	0.017	0
125.1517	0.9341	AB	B	Incorrect	0.925	126.386	0.5171	-1	-0.5	0.5	0.5332	12	4.505	0.017	0
129.672	0.8174	BA	B	Incorrect	0.799	130.7729	0.5171	1	0.5	0.5	0.5332	12	4.505	0.017	0
133.692	0.7673	AB	B	Incorrect	0.754	134.7595	0.5171	1	0.4915	0.5085	0.5332	12	4.505	0.017	0
136.7278	0.7339	CD	C	Correct	0.72	137.7619	0.5171	1	0.4831	0.5169	0.5169	34	4.505	0.017	0
141.7485	0.784	CD	D	Incorrect	0.766	142.8327	0.5171	-1	-0.5169	0.5169	0.5251	34	4.505	0.017	0
146.2688	0.6005	EF	E	Correct	0.589	147.1696	0.5171	-1	-0.5412	0.5412	0.5251	56	4.505	0.017	0
149.7884	0.5337	AB	B	Incorrect	0.523	150.6224	0.5171	-1	-0.5169	0.5169	0.5332	12	4.505	0.017	0
153.3079	0.8006	BA	A	Correct	0.798	154.4088	0.5171	1	0.4668	0.5332	0.5169	12	4.505	0.017	0
158.312	0.9674	CD	D	Incorrect	0.951	159.5797	0.517	-1	-0.5169	0.5169	0.5251	34	4.505	0.017	0
161.3311	0.7339	CD	D	Incorrect	0.72	162.3652	0.5171	1	0.4831	0.5169	0.5251	34	4.505	0.017	0
164.8673	0.9841	BA	B	Incorrect	0.98	166.1517	0.517	-1	-0.5169	0.5169	0.5412	12	4.505	0.017	0
168.9039	0.5671	AB	B	Incorrect	0.551	169.7713	0.5171	-1	-0.5169	0.5169	0.5412	12	4.505	0.017	0
172.9405	0.4671	BA	B	Incorrect	0.465	173.7078	0.5171	-1	-0.5169	0.5169	0.5412	12	4.505	0.017	0
177.4442	0.7673	CD	D	Incorrect	0.755	178.5117	0.5171	-1	-0.5251	0.5251	0.5251	34	4.505	0.017	0
181.4641	0.7673	DC	D	Incorrect	0.758	182.5316	0.5171	-1	-0.5251	0.5251	0.5251	34	4.505	0.017	0
185.9844	0.8507	BA	A	Correct	0.847	187.1354	0.5171	1	0.4588	0.5412	0.5169	12	4.505	0.017	0
190.5048	0.8673	FE	E	Correct	0.85	191.6724	0.5171	-1	-0.5412	0.5412	0.5251	56	4.505	0.017	0
193.0568	1.0509	DC	D	Incorrect	1.037	194.4079	0.5171	-1	-0.5251	0.5251	0.5251	34	4.505	0.017	0
198.578	0.7172	FE	E	Correct	0.7	199.5955	0.5171	1	0.4588	0.5412	0.5251	56	4.505	0.017	0
202.0975	0.9508	EF	E	Correct	0.948	203.3485	0.5171	-1	-0.549	0.549	0.5251	56	4.505	0.017	0
206.1175	0.7839	DC	D	Incorrect	0.772	207.2017	0.5171	-1	-0.5251	0.5251	0.5251	34	4.505	0.017	0
210.6378	0.834	FE	E	Correct	0.822	211.772	0.5171	1	0.451	0.549	0.5251	56	4.505	0.017	0
213.6569	0.9675	EF	F	Incorrect	0.963	214.9246	0.5171	-1	-0.5251	0.5251	0.5567	56	4.505	0.017	0
217.1931	0.9675	DC	D	Incorrect	0.96	218.4608	0.5171	-1	-0.5251	0.5251	0.5251	34	4.505	0.017	0
222.7143	1.0175	AB	A	Correct	1.002	224.032	0.5171	1	0.451	0.549	0.5169	12	4.505	0.017	0
226.2338	1.0508	EF	F	Incorrect	1.038	227.5849	0.5171	-1	-0.5251	0.5251	0.5567	56	4.505	0.017	0
229.2696	0.834	CD	C	Correct	0.826	230.4038	0.5171	1	0.4749	0.5251	0.5251	34	4.505	0.017	0
233.3062	1.0175	BA	B	Incorrect	1.012	234.6239	0.5171	1	0.4831	0.5169	0.5567	12	4.505	0.017	0
237.8265	1.4345	EF	F	Incorrect	1.419	239.5613	0.5171	-1	-0.5251	0.5251	0.5567	56	4.505	0.017	0
242.3469	0.884	EF	E	Correct	0.873	243.5312	0.5171	-1	-0.5567	0.5567	0.5251	56	4.505	0.017	0
246.3668	0.9007	FE	E	Correct	0.895	247.5678	0.5171	1	0.4433	0.5567	0.5251	56	4.505	0.017	0
250.8871	1.0175	BA	B	Incorrect	1.005	252.2049	0.5171	-1	-0.5251	0.5251	0.5567	12	4.505	0.017	0
254.4067	1.1509	EF	F	Incorrect	1.144	255.8578	0.5171	-1	-0.5251	0.5251	0.5642	56	4.505	0.017	0
258.4266	0.8841	DC	C	Correct	0.868	259.6109	0.5171	1	0.4668	0.5332	0.5251	34	4.505	0.017	0
266.4498	1.4512	CD	C	Correct	1.447	268.2012	0.5171	1	0.4588	0.5412	0.5251	34	4.505	0.017	0
269.4856	0.7006	CD	C	Correct	0.696	270.4864	0.5171	1	0.451	0.549	0.5251	34	4.505	0.017	0
273.5222	0.9341	DC	C	Correct	0.932	274.7565	0.5171	1	0.4433	0.5567	0.5251	34	4.505	0.017	0
282.0458	1.0175	BA	A	Correct	1.005	283.3635	0.5171	1	0.4433	0.5567	0.5251	12	4.505	0.017	0
290.5694	0.7005	AB	B	Incorrect	0.685	291.5702	0.5171	-1	-0.5251	0.5251	0.5642	12	4.505	0.017	0
295.0897	0.7173	FE	F	Incorrect	0.706	296.1072	0.5171	-1	-0.5251	0.5251	0.5642	56	4.505	0.017	0
299.1096	0.6506	BA	A	Correct	0.634	300.0604	0.5171	-1	-0.5642	0.5642	0.5251	12	4.505	0.017	0
