onset	duration	RT	Trial_type	Response	SSD
0.0834	0.5171	1022	Stop	Failed_stop	200
5.5712	0.5171	0	Stop	succesful_stop	200
8.5737	0.5171	539	Stop	Failed_stop	250
13.0773	0.5171	556	Go	Incorrect	n/a
17.581	0.5171	0	Stop	succesful_stop	250
21.0838	0.5171	417	Go	correct	n/a
24.103	0.517	528	Go	Incorrect	n/a
29.5907	0.5171	424	Go	correct	n/a
37.5972	0.5171	529	Stop	Failed_stop	300
40.116	0.517	600	Go	correct	n/a
44.1192	0.5171	404	Stop	Failed_stop	300
49.607	0.5171	734	Go	correct	n/a
52.6094	0.5171	438	Stop	Failed_stop	250
57.6135	0.5171	551	Go	correct	n/a
60.1322	0.5171	0	Stop	succesful_stop	200
64.1355	0.517	481	Go	correct	n/a
68.1387	0.5171	509	Go	Incorrect	n/a
72.6257	0.5171	0	Stop	succesful_stop	150
76.6289	0.5171	459	Go	correct	n/a
80.1485	0.517	552	Go	Incorrect	n/a
84.1517	0.5171	692	Go	correct	n/a
88.6387	0.5171	497	Go	correct	n/a
93.1424	0.517	0	Stop	succesful_stop	150
97.1456	0.5171	0	Stop	succesful_stop	200
100.6484	0.5171	607	Go	correct	n/a
104.168	0.5171	0	Stop	succesful_stop	250
109.1553	0.5171	668	Go	Incorrect	n/a
113.1586	0.5171	540	Go	correct	n/a
116.6614	0.5171	0	Stop	succesful_stop	300
120.181	0.5171	489	Go	correct	n/a
125.1684	0.517	541	Go	correct	n/a
129.1716	0.5171	526	Stop	Failed_stop	350
133.6753	0.517	474	Stop	Failed_stop	400
137.6785	0.5171	804	Go	correct	n/a
140.6809	0.5171	678	Go	correct	n/a
148.6875	0.517	546	Go	correct	n/a
152.207	0.5171	635	Stop	Failed_stop	450
156.694	0.517	497	Go	correct	n/a
161.698	0.5171	490	Stop	Failed_stop	500
164.2167	0.5171	580	Go	correct	n/a
168.7037	0.5171	485	Go	correct	n/a
172.2232	0.5171	0	Stop	succesful_stop	500
176.2265	0.5171	459	Go	correct	n/a
181.2139	0.5171	666	Stop	Failed_stop	550
185.7175	0.5171	555	Stop	Failed_stop	550
189.7208	0.5171	463	Go	correct	n/a
192.2395	0.5171	962	Go	correct	n/a
197.2269	0.5171	711	Go	correct	n/a
201.2301	0.5171	478	Go	correct	n/a
205.7338	0.5171	424	Stop	Failed_stop	500
208.7362	0.5171	410	Stop	Failed_stop	450
213.7403	0.5171	473	Go	correct	n/a
217.2431	0.5171	0	Stop	succesful_stop	400
221.2464	0.5171	544	Go	correct	n/a
225.2496	0.5171	568	Go	correct	n/a
228.2687	0.5171	474	Go	correct	n/a
237.2594	0.5171	467	Stop	Failed_stop	350
241.763	0.5171	424	Stop	Failed_stop	300
244.7655	0.5171	583	Go	correct	n/a
249.7695	0.5171	517	Go	correct	n/a
253.7728	0.5171	502	Go	correct	n/a
256.7752	0.5171	0	Stop	succesful_stop	250
261.7793	0.5171	621	Go	correct	n/a
265.7825	0.5171	648	Go	correct	n/a
269.7858	0.5171	477	Go	correct	n/a
272.7882	0.5171	447	Go	correct	n/a
276.3078	0.517	461	Go	correct	n/a
281.2951	0.5171	638	Go	correct	n/a
285.2984	0.5171	395	Go	correct	n/a
289.802	0.5171	710	Go	correct	n/a
297.8085	0.5171	460	Go	correct	n/a
300.3273	0.517	400	Stop	Failed_stop	200
305.3146	0.5171	0	Stop	succesful_stop	150
308.3338	0.517	559	Go	correct	n/a
312.337	0.5171	543	Go	correct	n/a
316.824	0.5171	433	Go	correct	n/a
321.828	0.5171	617	Go	correct	n/a
328.35	0.5171	542	Go	Incorrect	n/a
332.3533	0.517	550	Go	correct	n/a
337.3406	0.5171	671	Go	correct	n/a
341.8443	0.5171	436	Go	correct	n/a
345.8475	0.5171	459	Stop	Failed_stop	100
348.3663	0.517	515	Go	correct	n/a
353.3536	0.5171	572	Go	correct	n/a
357.3569	0.5171	441	Go	correct	n/a
360.8597	0.5171	507	Go	correct	n/a
368.3825	0.5171	572	Go	correct	n/a
373.3699	0.5171	457	Go	correct	n/a
380.876	0.5171	380	Stop	Failed_stop	50
384.3955	0.5171	564	Go	correct	n/a
393.8866	0.517	553	Go	correct	n/a
397.3894	0.5171	302	Stop	Failed_stop	50
400.4085	0.5171	0	Stop	succesful_stop	50
405.8963	0.5171	490	Go	correct	n/a
409.3992	0.517	0	Stop	succesful_stop	50
412.4183	0.5171	0	Stop	succesful_stop	50
421.4089	0.5171	0	Stop	succesful_stop	50
425.9126	0.5171	545	Go	correct	n/a
428.915	0.5171	315	Stop	Failed_stop	50
432.9183	0.517	0	Stop	succesful_stop	50
436.4378	0.5171	559	Go	correct	n/a
440.441	0.5171	481	Stop	Failed_stop	50
444.4443	0.5171	0	Stop	succesful_stop	50
449.9321	0.5171	500	Go	correct	n/a
452.9345	0.5171	0	Stop	succesful_stop	50
456.454	0.5171	607	Go	Incorrect	n/a
464.4605	0.5171	540	Go	correct	n/a
468.9475	0.5171	542	Stop	Failed_stop	50
473.4512	0.5171	491	Go	correct	n/a
476.954	0.5171	522	Go	correct	n/a
481.9581	0.5171	618	Go	correct	n/a
485.4609	0.5171	401	Go	correct	n/a
488.48	0.5171	576	Go	Incorrect	n/a
493.4674	0.5171	703	Go	correct	n/a
496.4865	0.5171	513	Go	correct	n/a
500.4898	0.5171	569	Go	correct	n/a
504.493	0.5171	0	Stop	succesful_stop	50
509.9808	0.5171	473	Go	correct	n/a
512.4995	0.5171	578	Go	correct	n/a
516.5028	0.5171	408	Go	correct	n/a
521.4902	0.5171	0	Stop	succesful_stop	50
524.993	0.5171	533	Go	correct	n/a
529.4967	0.5171	430	Go	correct	n/a
