onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.0497	1.3644	Eb	Correct	1.364	wl.u	0.6963	0.5332	0.1631	40	4.505	0.017	0
4.5497	0.954	Db	inCorrect	0.94	ll	0.5332	0.5932	-0.06	10	4.505	0.017	0
9.0737	0.7339	Cf	inCorrect	0.717	wl.u	0.633	0.7612	-0.1282	30	4.505	0.017	0
12.1097	0.6672	dE	Correct	0.662	wl.u	0.6963	0.5932	0.1031	30	4.505	0.017	0
16.1457	0.5004	dC	Correct	0.493	wl.l	0.7612	0.5932	0.168	40	4.505	0.017	0
20.1827	0.5004	Ad	inCorrect	0.489	wl.u	0.5932	0.8278	-0.2346	50	4.505	0.017	0
24.2197	0.8674	Cf	inCorrect	0.85	wl.u	0.633	0.7612	-0.1282	30	4.505	0.017	0
28.2557	1.1843	Db	inCorrect	1.177	ll	0.5332	0.5932	-0.06	10	4.505	0.017	0
32.7767	1.1509	Ac	Correct	1.138	ww	0.8278	0.7612	0.0666	10	4.505	0.017	0
36.7957	0.7506	bC	Correct	0.734	wl.u	0.7612	0.5332	0.228	50	4.505	0.017	0
40.3327	1.3844	Eb	inCorrect	1.382	wl.u	0.5332	0.6963	-0.1631	40	4.505	0.017	0
49.3567	1.201	Cd	Correct	1.195	wl.l	0.7612	0.5932	0.168	40	4.505	0.017	0
52.3917	1.2343	bA	Correct	1.229	wl.l	0.8278	0.5332	0.2946	60	4.505	0.017	0
56.9127	1.4345	bF	Correct	1.424	ll	0.633	0.5332	0.0998	20	4.505	0.017	0
61.4327	0.884	Cb	Correct	0.876	wl.u	0.7612	0.5332	0.228	50	4.505	0.017	0
65.4527	1.2343	Ae	Correct	1.224	ww	0.8278	0.6963	0.1315	20	4.505	0.017	0
68.4887	0.6172	eC	Correct	0.614	ww	0.7612	0.6963	0.0649	10	4.505	0.017	0
72.5247	3.9198	dE	Correct	3.902	wl.u	0.6963	0.5932	0.1031	30	4.505	0.017	0
76.5617	3.286	Ad	Correct	3.272	wl.u	0.8278	0.5932	0.2346	50	4.505	0.017	0
81.0817	1.1343	Db	Correct	1.128	ll	0.5932	0.5332	0.06	10	4.505	0.017	0
85.6027	0.9508	dC	Correct	0.937	wl.l	0.7612	0.5932	0.168	40	4.505	0.017	0
89.1217	0.784	Cd	Correct	0.779	wl.l	0.7612	0.5932	0.168	40	4.505	0.017	0
93.1417	0.8674	Ed	Correct	0.855	wl.u	0.6963	0.5932	0.1031	30	4.505	0.017	0
97.1617	0.9841	Cf	Correct	0.973	wl.u	0.7612	0.633	0.1282	30	4.505	0.017	0
101.1817	0.6005	eC	Correct	0.583	ww	0.7612	0.6963	0.0649	10	4.505	0.017	0
105.7017	0.5838	bE	Correct	0.577	wl.u	0.6963	0.5332	0.1631	40	4.505	0.017	0
109.2217	1.0008	Ed	Correct	0.986	wl.u	0.6963	0.5932	0.1031	30	4.505	0.017	0
113.2417	1.0175	Cb	Correct	0.999	wl.u	0.7612	0.5332	0.228	50	4.505	0.017	0
117.7617	0.8841	Ce	inCorrect	0.877	ww	0.6963	0.7612	-0.0649	10	4.505	0.017	0
121.7817	0.6505	dA	Correct	0.647	wl.u	0.8278	0.5932	0.2346	50	4.505	0.017	0
125.3017	0.9007	dA	Correct	0.886	wl.u	0.8278	0.5932	0.2346	50	4.505	0.017	0
129.8217	1.2844	cA	Correct	1.269	ww	0.8278	0.7612	0.0666	10	4.505	0.017	0
133.3407	1.1009	Af	Correct	1.085	wl.u	0.8278	0.633	0.1948	40	4.505	0.017	0
137.3607	0.4503	bC	Correct	0.434	wl.u	0.7612	0.5332	0.228	50	4.505	0.017	0
141.3807	0.9508	fC	inCorrect	0.933	wl.u	0.633	0.7612	-0.1282	30	4.505	0.017	0
145.4007	0.6672	fC	inCorrect	0.657	wl.u	0.633	0.7612	-0.1282	30	4.505	0.017	0
153.9247	0.8507	Fd	Correct	0.835	ll	0.633	0.5932	0.0398	10	4.505	0.017	0
156.9607	1.151	Ab	Correct	1.137	wl.l	0.8278	0.5332	0.2946	60	4.505	0.017	0
160.9967	1.568	Cb	Correct	1.56	wl.u	0.7612	0.5332	0.228	50	4.505	0.017	0
