onset	duration	RT	Trial_type	Response	SSD
229.2194	0.5171	437	Go	correct	n/a
233.2227	0.517	479	Go	correct	n/a
241.7296	0.5171	520	Go	correct	n/a
245.2324	0.5171	446	Go	correct	n/a
248.2515	0.5171	452	Go	correct	n/a
253.7393	0.5171	480	Go	correct	n/a
257.7426	0.5171	409	Go	correct	n/a
260.2613	0.5171	445	Stop	Failed_stop	400
264.2645	0.5171	461	Go	correct	n/a
269.2519	0.5171	655	Go	correct	n/a
272.7548	0.517	391	Go	correct	n/a
276.2743	0.5171	0	Stop	succesful_stop	350
281.7621	0.5171	449	Stop	Failed_stop	300
285.7653	0.5171	543	Go	correct	n/a
288.284	0.5171	568	Go	correct	n/a
292.2873	0.5171	439	Go	correct	n/a
296.7743	0.517	0	Stop	succesful_stop	250
300.7775	0.5171	466	Go	correct	n/a
305.2812	0.5171	0	Stop	succesful_stop	200
308.3003	0.5171	645	Go	correct	n/a
312.3035	0.5171	501	Go	correct	n/a
317.7913	0.5171	473	Go	correct	n/a
320.7938	0.517	0	Stop	succesful_stop	150
324.797	0.5171	543	Go	correct	n/a
328.8003	0.5171	553	Go	correct	n/a
333.8043	0.5171	750	Go	correct	n/a
336.8068	0.5171	0	Stop	succesful_stop	100
340.3263	0.5171	0	Stop	succesful_stop	50
344.3295	0.5171	493	Go	correct	n/a
353.3202	0.5171	484	Go	correct	n/a
356.3393	0.5171	473	Go	correct	n/a
360.3425	0.5171	0	Stop	succesful_stop	50
364.8295	0.5171	600	Go	correct	n/a
372.3523	0.5171	488	Go	Incorrect	n/a
376.8393	0.5171	0	Stop	succesful_stop	50
381.8433	0.5171	495	Go	correct	n/a
385.3462	0.5171	523	Go	correct	n/a
389.8498	0.5171	611	Go	correct	n/a
396.3718	0.5171	504	Go	correct	n/a
401.3592	0.5171	477	Go	correct	n/a
405.3624	0.5171	550	Go	correct	n/a
409.3657	0.5171	0	Stop	succesful_stop	50
412.8685	0.5171	495	Go	correct	n/a
421.3754	0.5171	507	Go	correct	n/a
424.3945	0.5171	511	Go	correct	n/a
429.3819	0.5171	434	Go	correct	n/a
433.8856	0.5171	440	Go	correct	n/a
437.3884	0.5171	542	Go	correct	n/a
440.4076	0.517	517	Go	correct	n/a
444.8945	0.5171	0	Stop	succesful_stop	100
449.3982	0.5171	0	Stop	succesful_stop	150
453.9018	0.5171	0	Stop	succesful_stop	200
457.9051	0.5171	0	Stop	succesful_stop	250
460.4238	0.5171	1020	Go	correct	n/a
465.4112	0.5171	513	Stop	Failed_stop	300
469.4144	0.5171	562	Go	correct	n/a
472.9173	0.5171	455	Go	correct	n/a
480.4401	0.517	569	Go	correct	n/a
484.4433	0.5171	514	Stop	Failed_stop	350
488.4466	0.517	571	Go	correct	n/a
492.9335	0.5171	495	Go	correct	n/a
497.4372	0.5171	457	Stop	Failed_stop	400
501.4404	0.5171	540	Go	correct	n/a
504.4596	0.517	539	Go	correct	n/a
509.9473	0.5171	498	Go	correct	n/a
513.4502	0.5171	453	Stop	Failed_stop	450
517.4534	0.5171	640	Go	correct	n/a
521.9571	0.5171	527	Go	correct	n/a
525.4599	0.5171	627	Go	correct	n/a
532.966	0.5171	502	Go	correct	n/a
536.4856	0.517	583	Go	correct	n/a
541.9734	0.517	569	Go	correct	n/a
544.9758	0.5171	676	Go	correct	n/a
552.4986	0.517	503	Stop	Failed_stop	500
561.4892	0.5171	539	Stop	Failed_stop	500
564.992	0.5171	0	Stop	succesful_stop	450
569.4957	0.5171	546	Go	correct	n/a
572.9985	0.5171	707	Go	correct	n/a
576.5181	0.5171	535	Go	correct	n/a
581.5054	0.5171	508	Go	correct	n/a
586.0091	0.5171	588	Stop	Failed_stop	450
589.512	0.517	759	Go	correct	n/a
594.0156	0.5171	420	Go	correct	n/a
598.0189	0.517	561	Stop	Failed_stop	400
601.0213	0.5171	482	Stop	Failed_stop	350
610.0286	0.5171	648	Go	correct	n/a
613.031	0.5171	536	Go	correct	n/a
617.0343	0.5171	0	Stop	succesful_stop	300
621.0376	0.517	648	Go	correct	n/a
625.0408	0.5171	0	Stop	succesful_stop	250
629.0441	0.517	500	Go	correct	n/a
633.5477	0.5171	0	Stop	succesful_stop	200
636.5668	0.5171	870	Go	correct	n/a
644.5733	0.5171	472	Go	correct	n/a
648.5766	0.5171	0	Stop	succesful_stop	200
653.0635	0.5171	568	Go	correct	n/a
657.5672	0.5171	689	Go	correct	n/a
