onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
1.5346	1.3312	EF	E	Correct	1.331	3.1658	0.5039	-1	-0.5993	0.5993	0.496	56	11.0569	0.0411	0.0426
4.5348	1.0031	CD	C	Correct	0.984	5.8214	0.5171	1	0.265	0.735	0.4388	34	11.0569	0.0411	0.0426
9.5578	0.7339	CD	C	Correct	0.725	10.592	0.5171	-1	-0.7458	0.7458	0.4388	34	11.0569	0.0411	0.0426
13.5777	0.8841	FE	E	Correct	0.879	14.762	0.5171	1	0.4262	0.5738	0.496	56	11.0569	0.0411	0.0426
17.5977	1.1843	FE	E	Correct	1.176	19.0822	0.5171	1	0.4087	0.5913	0.496	56	11.0569	0.0411	0.0426
21.6176	0.9341	DC	C	Correct	0.918	22.8519	0.5171	-1	-0.714	0.714	0.4388	34	11.0569	0.0411	0.0426
25.6375	0.9508	DC	C	Correct	0.941	26.8885	0.5171	1	0.3164	0.6836	0.4388	34	11.0569	0.0411	0.0426
28.6566	0.7173	AB	A	Correct	0.703	29.6741	0.5171	1	0.2451	0.7549	0.4037	12	11.0569	0.0411	0.0426
33.177	1.0342	FE	E	Correct	1.029	34.5114	0.5171	-1	-0.6081	0.6081	0.496	56	11.0569	0.0411	0.0426
36.2128	1.0008	DC	C	Correct	0.994	37.5138	0.5171	1	0.3034	0.6966	0.4388	34	11.0569	0.0411	0.0426
41.7339	1.1176	AB	A	Correct	1.115	43.1517	0.5171	-1	-0.7649	0.7649	0.4037	12	11.0569	0.0411	0.0426
44.753	1.1176	FE	E	Correct	1.109	46.1709	0.5171	1	0.4179	0.5821	0.496	56	11.0569	0.0411	0.0426
48.2893	0.8173	FE	E	Correct	0.813	49.4068	0.5171	-1	-0.5993	0.5993	0.496	56	11.0569	0.0411	0.0426
53.8104	1.1343	BA	A	Correct	1.123	55.2449	0.5171	-1	-0.7323	0.7323	0.4037	12	11.0569	0.0411	0.0426
56.3458	0.9674	FE	E	Correct	0.954	57.6135	0.5171	1	0.4263	0.5737	0.496	56	11.0569	0.0411	0.0426
60.8661	0.9675	DC	C	Correct	0.95	62.1338	0.5171	-1	-0.7091	0.7091	0.4388	34	11.0569	0.0411	0.0426
65.8869	1.1509	EF	F	Incorrect	1.148	67.3381	0.517	1	0.504	0.496	0.5912	56	11.0569	0.0411	0.0426
69.4064	0.7673	FE	F	Incorrect	0.76	70.4739	0.5171	-1	-0.5166	0.5166	0.5912	56	11.0569	0.0411	0.0426
73.4263	0.8007	EF	E	Correct	0.792	74.5272	0.5171	1	0.4088	0.5912	0.4946	56	11.0569	0.0411	0.0426
76.4621	0.9008	CD	C	Correct	0.888	77.6631	0.5171	-1	-0.6788	0.6788	0.4388	34	11.0569	0.0411	0.0426
80.9825	0.6839	BA	A	Correct	0.669	81.9666	0.5171	1	0.2989	0.7011	0.4037	12	11.0569	0.0411	0.0426
88.5219	0.8841	CD	C	Correct	0.868	89.7062	0.5171	-1	-0.6499	0.6499	0.4388	34	11.0569	0.0411	0.0426
97.0455	0.9007	DC	C	Correct	0.884	98.2465	0.5171	1	0.3778	0.6222	0.4388	34	11.0569	0.0411	0.0426
101.5658	0.8674	AB	A	Correct	0.858	102.7335	0.517	1	0.2866	0.7134	0.4037	12	11.0569	0.0411	0.0426
104.6016	0.8341	FE	E	Correct	0.823	105.7359	0.5171	-1	-0.608	0.608	0.4946	56	11.0569	0.0411	0.0426
108.6383	0.7672	BA	A	Correct	0.755	109.7058	0.5171	1	0.2749	0.7251	0.4037	12	11.0569	0.0411	0.0426
113.659	1.0342	EF	F	Incorrect	1.026	114.9934	0.5171	1	0.5054	0.4946	0.5821	56	11.0569	0.0411	0.0426
118.1793	1.1009	DC	C	Correct	1.088	119.5805	0.5171	1	0.3623	0.6377	0.4388	34	11.0569	0.0411	0.0426
121.6989	1.0008	CD	C	Correct	0.994	122.9999	0.5171	-1	-0.6526	0.6526	0.4388	34	11.0569	0.0411	0.0426
125.2184	1.0842	DC	C	Correct	1.082	126.6028	0.5171	-1	-0.6247	0.6247	0.4388	34	11.0569	0.0411	0.0426
129.722	0.734	BA	A	Correct	0.73	130.7562	0.5171	1	0.2636	0.7364	0.4037	12	11.0569	0.0411	0.0426
137.2448	1.0175	AB	A	Correct	1.015	138.5625	0.5171	1	0.2528	0.7472	0.4037	12	11.0569	0.0411	0.0426
142.2489	1.1342	DC	C	Correct	1.12	143.6834	0.5171	-1	-0.5981	0.5981	0.4388	34	11.0569	0.0411	0.0426
148.7875	0.7339	BA	A	Correct	0.725	149.8217	0.5171	1	0.2424	0.7576	0.4037	12	11.0569	0.0411	0.0426
152.8241	0.784	BA	A	Correct	0.771	153.9083	0.5171	1	0.2324	0.7676	0.4037	12	11.0569	0.0411	0.0426
157.3445	0.9841	BA	A	Correct	0.973	158.6288	0.5171	1	0.2229	0.7771	0.4037	12	11.0569	0.0411	0.0426
161.8648	1.0842	CD	C	Correct	1.069	163.2493	0.517	1	0.4274	0.5726	0.4388	34	11.0569	0.0411	0.0426
166.3851	0.7173	EF	F	Incorrect	0.71	167.4026	0.5171	1	0.4846	0.5154	0.5821	56	11.0569	0.0411	0.0426
168.9205	1.3511	FE	F	Incorrect	1.345	170.5719	0.5171	-1	-0.5353	0.5353	0.5821	56	11.0569	0.0411	0.0426
173.9413	1.0675	DC	D	Incorrect	1.064	175.3091	0.517	-1	-0.4388	0.4388	0.5902	34	11.0569	0.0411	0.0426
182.4649	1.0842	CD	D	Incorrect	1.069	183.8493	0.5171	-1	-0.4201	0.4201	0.5902	34	11.0569	0.0411	0.0426
186.4848	1.5679	EF	E	Correct	1.554	188.353	0.5171	1	0.4179	0.5821	0.5124	56	11.0569	0.0411	0.0426
190.5047	1.2844	BA	A	Correct	1.28	192.0893	0.5171	1	0.2137	0.7863	0.4037	12	11.0569	0.0411	0.0426
198.5279	1.1009	BA	A	Correct	1.085	199.929	0.5171	-1	-0.795	0.795	0.4037	12	11.0569	0.0411	0.0426
202.0474	1.2844	DC	C	Correct	1.282	203.632	0.5171	1	0.4098	0.5902	0.4022	34	11.0569	0.0411	0.0426
205.0832	0.7506	BA	A	Correct	0.735	206.1341	0.5171	-1	-0.7611	0.7611	0.4037	12	11.0569	0.0411	0.0426
209.1198	1.151	CD	C	Correct	1.137	210.571	0.5171	1	0.393	0.607	0.4022	34	11.0569	0.0411	0.0426
213.6402	1.0341	FE	E	Correct	1.024	214.9746	0.5171	-1	-0.5993	0.5993	0.5124	56	11.0569	0.0411	0.0426
217.1764	1.0175	CD	C	Correct	1.015	218.4941	0.5171	1	0.3769	0.6231	0.4022	34	11.0569	0.0411	0.0426
222.1804	0.9675	FE	E	Correct	0.949	223.4315	0.517	1	0.4263	0.5737	0.5124	56	11.0569	0.0411	0.0426
226.2004	1.3177	CD	C	Correct	1.31	227.8184	0.517	1	0.3614	0.6386	0.4022	34	11.0569	0.0411	0.0426
229.7199	0.9341	EF	F	Incorrect	0.92	230.9542	0.5171	-1	-0.5124	0.5124	0.5912	56	11.0569	0.0411	0.0426
234.2402	1.1676	DC	C	Correct	1.155	235.7081	0.5171	1	0.3466	0.6534	0.4022	34	11.0569	0.0411	0.0426
238.2602	0.7339	BA	A	Correct	0.73	239.2943	0.5171	1	0.2713	0.7287	0.4037	12	11.0569	0.0411	0.0426
242.2801	1.2677	FE	E	Correct	1.265	243.848	0.5171	1	0.4088	0.5912	0.4906	56	11.0569	0.0411	0.0426
246.3	0.9008	AB	A	Correct	0.897	247.501	0.5171	1	0.2602	0.7398	0.4037	12	11.0569	0.0411	0.0426
249.8195	1.1009	EF	E	Correct	1.09	251.2207	0.5171	1	0.392	0.608	0.4906	56	11.0569	0.0411	0.0426
254.3399	1.0342	BA	A	Correct	1.018	255.6743	0.5171	1	0.2495	0.7505	0.4037	12	11.0569	0.0411	0.0426
257.8594	1.3511	CD	D	Incorrect	1.347	259.5107	0.5171	1	0.5978	0.4022	0.6677	34	11.0569	0.0411	0.0426
261.3956	1.0842	DC	D	Incorrect	1.075	262.7801	0.5171	-1	-0.4267	0.4267	0.6677	34	11.0569	0.0411	0.0426
266.4164	1.2676	EF	E	Correct	1.258	267.9843	0.5171	1	0.3759	0.6241	0.4906	56	11.0569	0.0411	0.0426
274.4395	1.151	FE	E	Correct	1.148	275.8907	0.5171	1	0.3605	0.6395	0.4906	56	11.0569	0.0411	0.0426
278.9599	0.834	FE	E	Correct	0.819	280.0941	0.5171	-1	-0.6543	0.6543	0.4906	56	11.0569	0.0411	0.0426
286.4827	1.1842	DC	C	Correct	1.182	287.9672	0.5171	1	0.3323	0.6677	0.4085	34	11.0569	0.0411	0.0426
289.5184	0.9341	BA	A	Correct	0.916	290.7528	0.5171	1	0.2392	0.7608	0.4037	12	11.0569	0.0411	0.0426
294.5392	0.9841	AB	A	Correct	0.976	295.8236	0.5171	-1	-0.7706	0.7706	0.4037	12	11.0569	0.0411	0.0426
299.0595	0.6172	EF	F	Incorrect	0.611	299.9769	0.5171	1	0.5094	0.4906	0.6264	56	11.0569	0.0411	0.0426
302.0786	0.784	BA	A	Correct	0.778	303.1629	0.517	1	0.2623	0.7377	0.4037	12	11.0569	0.0411	0.0426
307.0994	0.9508	FE	E	Correct	0.941	308.3504	0.5171	-1	-0.6264	0.6264	0.5115	56	11.0569	0.0411	0.0426
310.1185	1.2177	EF	E	Correct	1.213	311.6364	0.5171	1	0.4003	0.5997	0.5115	56	11.0569	0.0411	0.0426
315.1392	1.3678	CD	C	Correct	1.362	316.8073	0.5171	-1	-0.6813	0.6813	0.4085	34	11.0569	0.0411	0.0426
318.6588	0.7172	FE	E	Correct	0.711	319.6763	0.5171	1	0.3838	0.6162	0.5115	56	11.0569	0.0411	0.0426
322.1783	0.7673	FE	E	Correct	0.756	323.2458	0.5171	-1	-0.6319	0.6319	0.5115	56	11.0569	0.0411	0.0426
326.1982	0.6672	BA	A	Correct	0.651	327.1657	0.5171	1	0.2515	0.7485	0.4037	12	11.0569	0.0411	0.0426
330.2182	0.884	EF	E	Correct	0.879	331.4025	0.517	1	0.395	0.605	0.5115	56	11.0569	0.0411	0.0426
334.2381	0.784	AB	A	Correct	0.78	335.3223	0.5171	1	0.2412	0.7588	0.4037	12	11.0569	0.0411	0.0426
337.7743	0.9841	CD	C	Correct	0.98	339.0587	0.5171	1	0.3477	0.6523	0.4085	34	11.0569	0.0411	0.0426
341.8109	0.8841	CD	C	Correct	0.871	342.9952	0.5171	1	0.3335	0.6665	0.4085	34	11.0569	0.0411	0.0426
346.3312	1.1343	FE	E	Correct	1.126	347.7657	0.5171	1	0.3788	0.6212	0.5115	56	11.0569	0.0411	0.0426
349.8674	0.8341	BA	A	Correct	0.822	351.0017	0.5171	1	0.2313	0.7687	0.4037	12	11.0569	0.0411	0.0426
