onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.05	1.9182	CD	D	Incorrect	1.911	2.2684	0.5172	-1	-0.5	0.5	0.5	34	11.0569	0.0411	0.0426
8.5736	1.2344	BA	A	Correct	1.227	10.1082	0.5171	1	0.5	0.5	0.5	12	11.0569	0.0411	0.0426
12.5936	1.1842	FE	F	Incorrect	1.168	14.0781	0.5171	1	0.5	0.5	0.5	56	11.0569	0.0411	0.0426
16.6135	1.4011	CD	D	Incorrect	1.388	18.3149	0.5171	1	0.5213	0.4787	0.5	34	11.0569	0.0411	0.0426
21.1338	1.201	DC	C	Correct	1.196	22.635	0.5171	1	0.5	0.5	0.5001	34	11.0569	0.0411	0.0426
25.1537	1.3178	BA	A	Correct	1.304	26.7717	0.5171	1	0.4795	0.5205	0.5	12	11.0569	0.0411	0.0426
29.6741	1.0675	BA	A	Correct	1.063	31.0419	0.5171	1	0.4598	0.5402	0.5	12	11.0569	0.0411	0.0426
33.1936	0.8507	AB	A	Correct	0.846	34.3446	0.517	-1	-0.5591	0.5591	0.5	12	11.0569	0.0411	0.0426
36.7131	1.0509	AB	B	Incorrect	1.048	38.0642	0.5171	-1	-0.5	0.5	0.5353	12	11.0569	0.0411	0.0426
40.7331	1.2009	BA	A	Correct	1.198	42.2343	0.5171	1	0.4647	0.5353	0.4787	12	11.0569	0.0411	0.0426
45.2534	0.9174	BA	B	Incorrect	0.913	46.4711	0.517	-1	-0.4787	0.4787	0.5543	12	11.0569	0.0411	0.0426
53.777	0.834	BA	A	Correct	0.823	54.9113	0.517	-1	-0.5543	0.5543	0.4583	12	11.0569	0.0411	0.0426
56.3124	0.9341	FE	E	Correct	0.926	57.5467	0.5171	-1	-0.5	0.5	0.5205	56	11.0569	0.0411	0.0426
60.349	0.7172	FE	F	Incorrect	0.699	61.3498	0.5171	-1	-0.5205	0.5205	0.4787	56	11.0569	0.0411	0.0426
64.8693	0.9508	AB	B	Incorrect	0.934	66.1204	0.517	1	0.5417	0.4583	0.5307	12	11.0569	0.0411	0.0426
69.3897	0.8173	DC	C	Correct	0.808	70.5073	0.517	1	0.4795	0.5205	0.5001	34	11.0569	0.0411	0.0426
73.91	1.0175	CD	D	Incorrect	1.005	75.2278	0.517	-1	-0.5001	0.5001	0.5402	34	11.0569	0.0411	0.0426
80.9324	1.0342	AB	A	Correct	1.022	82.2668	0.5171	1	0.4693	0.5307	0.4805	12	11.0569	0.0411	0.0426
84.4686	1.1176	AB	B	Incorrect	1.111	85.8864	0.5171	-1	-0.4805	0.4805	0.55	12	11.0569	0.0411	0.0426
88.9889	1.2677	EF	F	Incorrect	1.262	90.5569	0.5171	1	0.5017	0.4983	0.4787	56	11.0569	0.0411	0.0426
92.5251	1.0342	DC	C	Correct	1.027	93.8595	0.5171	1	0.4598	0.5402	0.4788	34	11.0569	0.0411	0.0426
97.5459	1.0675	CD	D	Incorrect	1.064	98.9137	0.517	-1	-0.4788	0.4788	0.5591	34	11.0569	0.0411	0.0426
101.0654	1.1676	DC	C	Correct	1.157	102.5333	0.517	1	0.4409	0.5591	0.4584	34	11.0569	0.0411	0.0426
104.6016	1.0342	AB	B	Incorrect	1.023	105.936	0.5171	-1	-0.46	0.46	0.55	12	11.0569	0.0411	0.0426
113.6256	0.7673	AB	A	Correct	0.757	114.6931	0.5171	1	0.45	0.55	0.4404	12	11.0569	0.0411	0.0426
116.6614	0.7673	FE	E	Correct	0.753	117.7289	0.5171	-1	-0.4787	0.4787	0.5189	56	11.0569	0.0411	0.0426
121.6821	0.9842	CD	D	Incorrect	0.973	122.9665	0.5171	-1	-0.4584	0.4584	0.5772	34	11.0569	0.0411	0.0426
125.7021	0.9007	BA	A	Correct	0.89	126.9031	0.517	1	0.4315	0.5685	0.4404	12	11.0569	0.0411	0.0426
129.2216	1.0008	CD	C	Correct	0.989	130.5227	0.517	1	0.4228	0.5772	0.4388	34	11.0569	0.0411	0.0426
137.7452	0.9508	CD	C	Correct	0.94	138.9962	0.5171	1	0.4054	0.5946	0.4388	34	11.0569	0.0411	0.0426
141.2647	1.1176	AB	B	Incorrect	1.115	142.6825	0.5171	-1	-0.4404	0.4404	0.5862	12	11.0569	0.0411	0.0426
145.2847	0.9507	BA	B	Incorrect	0.934	146.5357	0.5171	-1	-0.4216	0.4216	0.5862	12	11.0569	0.0411	0.0426
148.8208	0.784	AB	A	Correct	0.772	149.9051	0.5171	1	0.4138	0.5862	0.4037	12	11.0569	0.0411	0.0426
154.342	1.1009	FE	F	Incorrect	1.097	155.7431	0.5171	-1	-0.5189	0.5189	0.4583	56	11.0569	0.0411	0.0426
158.3619	1.1009	EF	E	Correct	1.097	159.7631	0.5171	1	0.5417	0.4583	0.4968	56	11.0569	0.0411	0.0426
161.3811	1.0842	EF	E	Correct	1.081	162.7655	0.5171	1	0.5195	0.4805	0.4968	56	11.0569	0.0411	0.0426
165.9014	1.0008	BA	A	Correct	0.996	167.2024	0.5171	1	0.3968	0.6032	0.4037	12	11.0569	0.0411	0.0426
173.9246	1.0508	EF	E	Correct	1.034	175.2757	0.5171	1	0.4982	0.5018	0.4968	56	11.0569	0.0411	0.0426
177.4441	0.7673	AB	A	Correct	0.752	178.5116	0.5171	1	0.3805	0.6195	0.4037	12	11.0569	0.0411	0.0426
181.9644	1.0842	EF	E	Correct	1.078	183.3489	0.5171	-1	-0.5223	0.5223	0.4968	56	11.0569	0.0411	0.0426
185.9844	1.0175	AB	A	Correct	1.009	187.3021	0.5171	1	0.3649	0.6351	0.4037	12	11.0569	0.0411	0.0426
190.5047	1.3011	FE	E	Correct	1.288	192.106	0.5171	1	0.5	0.5	0.4968	56	11.0569	0.0411	0.0426
194.0242	1.2344	CD	C	Correct	1.22	195.5588	0.5171	-1	-0.6112	0.6112	0.4388	34	11.0569	0.0411	0.0426
198.5446	0.884	BA	A	Correct	0.872	199.7289	0.517	1	0.3499	0.6501	0.4037	12	11.0569	0.0411	0.0426
205.0832	1.1343	CD	C	Correct	1.132	206.5177	0.5171	1	0.4149	0.5851	0.4388	34	11.0569	0.0411	0.0426
213.6068	1.1343	FE	E	Correct	1.132	215.0413	0.5171	1	0.4794	0.5206	0.4968	56	11.0569	0.0411	0.0426
218.6109	1.0341	DC	C	Correct	1.029	219.9453	0.5171	1	0.3978	0.6022	0.4388	34	11.0569	0.0411	0.0426
221.63	1.3511	EF	E	Correct	1.347	223.2813	0.5171	-1	-0.5402	0.5402	0.4968	56	11.0569	0.0411	0.0426
226.1503	0.8507	AB	A	Correct	0.842	227.3013	0.517	1	0.3356	0.6644	0.4037	12	11.0569	0.0411	0.0426
234.6739	1.0675	CD	C	Correct	1.062	236.0417	0.5171	1	0.3815	0.6185	0.4388	34	11.0569	0.0411	0.0426
238.6938	0.9341	BA	A	Correct	0.924	239.9282	0.5171	1	0.3218	0.6782	0.4037	12	11.0569	0.0411	0.0426
242.2134	1.2009	DC	C	Correct	1.196	243.7146	0.5171	1	0.3658	0.6342	0.4388	34	11.0569	0.0411	0.0426
246.2333	1.4845	EF	E	Correct	1.477	248.0181	0.5171	1	0.4828	0.5172	0.4968	56	11.0569	0.0411	0.0426
249.7528	1.5346	EF	F	Incorrect	1.531	251.5876	0.5171	-1	-0.4968	0.4968	0.537	56	11.0569	0.0411	0.0426
254.7736	1.2176	CD	C	Correct	1.212	256.2915	0.517	-1	-0.6492	0.6492	0.4388	34	11.0569	0.0411	0.0426
257.309	0.9341	DC	C	Correct	0.931	258.5433	0.5171	1	0.3785	0.6215	0.4388	34	11.0569	0.0411	0.0426
261.3456	0.7839	DC	C	Correct	0.779	262.4298	0.5171	-1	-0.6371	0.6371	0.4388	34	11.0569	0.0411	0.0426
266.3663	1.2177	EF	F	Incorrect	1.215	267.8842	0.5171	1	0.5244	0.4756	0.537	56	11.0569	0.0411	0.0426
269.4021	1.3678	CD	C	Correct	1.363	271.0701	0.5171	1	0.3901	0.6099	0.4388	34	11.0569	0.0411	0.0426
273.9224	1.0509	EF	F	Incorrect	1.037	275.2735	0.5171	-1	-0.4972	0.4972	0.537	56	11.0569	0.0411	0.0426
277.9424	0.9508	AB	A	Correct	0.941	279.1934	0.5171	1	0.3086	0.6914	0.4037	12	11.0569	0.0411	0.0426
286.466	1.251	AB	A	Correct	1.24	288.0172	0.5171	1	0.2959	0.7041	0.4037	12	11.0569	0.0411	0.0426
290.4859	0.784	BA	A	Correct	0.77	291.5701	0.5171	1	0.2838	0.7162	0.4037	12	11.0569	0.0411	0.0426
294.0054	0.734	DC	C	Correct	0.719	295.0396	0.5171	1	0.3741	0.6259	0.4388	34	11.0569	0.0411	0.0426
298.0254	0.8673	DC	C	Correct	0.861	299.193	0.5171	-1	-0.6413	0.6413	0.4388	34	11.0569	0.0411	0.0426
302.5457	0.9007	EF	E	Correct	0.895	303.7467	0.5171	1	0.463	0.537	0.476	56	11.0569	0.0411	0.0426
306.0652	0.8674	AB	A	Correct	0.859	307.2328	0.5171	1	0.2721	0.7279	0.4037	12	11.0569	0.0411	0.0426
310.5856	0.6505	BA	A	Correct	0.637	311.5363	0.5171	-1	-0.7391	0.7391	0.4037	12	11.0569	0.0411	0.0426
315.1059	1.1342	CD	C	Correct	1.121	316.5404	0.5171	-1	-0.6139	0.6139	0.4388	34	11.0569	0.0411	0.0426
319.1258	1.0676	DC	C	Correct	1.064	320.4936	0.5171	1	0.4122	0.5878	0.4388	34	11.0569	0.0411	0.0426
322.6453	1.4679	EF	E	Correct	1.457	324.4135	0.517	-1	-0.556	0.556	0.476	56	11.0569	0.0411	0.0426
326.1649	1.4178	FE	F	Incorrect	1.412	327.8829	0.5171	1	0.524	0.476	0.5323	56	11.0569	0.0411	0.0426
331.1856	1.1676	DC	C	Correct	1.155	332.6535	0.5171	-1	-0.6047	0.6047	0.4388	34	11.0569	0.0411	0.0426
333.721	1.3678	CD	C	Correct	1.361	335.389	0.5171	1	0.4211	0.5789	0.4388	34	11.0569	0.0411	0.0426
337.7576	1.201	AB	A	Correct	1.187	339.2588	0.5171	1	0.2924	0.7076	0.4037	12	11.0569	0.0411	0.0426
341.7942	0.6172	AB	A	Correct	0.614	342.7116	0.5171	1	0.2804	0.7196	0.4037	12	11.0569	0.0411	0.0426
346.815	0.8673	CD	C	Correct	0.857	347.9826	0.5171	-1	-0.5962	0.5962	0.4388	34	11.0569	0.0411	0.0426
349.8508	1.2343	FE	F	Incorrect	1.228	351.3854	0.517	1	0.5025	0.4975	0.5323	56	11.0569	0.0411	0.0426
355.3719	0.8674	DC	C	Correct	0.863	356.5395	0.5171	1	0.4292	0.5708	0.4388	34	11.0569	0.0411	0.0426
358.8914	1.1677	EF	F	Incorrect	1.163	360.3593	0.5171	1	0.4819	0.5181	0.5323	56	11.0569	0.0411	0.0426
362.411	1.2176	BA	A	Correct	1.2	363.9289	0.5171	1	0.2689	0.7311	0.4037	12	11.0569	0.0411	0.0426
366.4309	0.7506	CD	C	Correct	0.735	367.4818	0.517	1	0.4116	0.5884	0.4388	34	11.0569	0.0411	0.0426
370.9512	0.7507	AB	A	Correct	0.737	372.0021	0.5171	1	0.2579	0.7421	0.4037	12	11.0569	0.0411	0.0426
375.4716	1.2176	EF	F	Incorrect	1.206	376.9895	0.5171	-1	-0.5379	0.5379	0.5323	56	11.0569	0.0411	0.0426
378.4907	1.0509	BA	A	Correct	1.041	379.8418	0.5171	1	0.2473	0.7527	0.4037	12	11.0569	0.0411	0.0426
386.5139	1.0842	AB	A	Correct	1.071	387.8983	0.5171	1	0.2371	0.7629	0.4037	12	11.0569	0.0411	0.0426
390.0501	0.834	CD	C	Correct	0.826	391.1843	0.5171	1	0.3947	0.6053	0.4388	34	11.0569	0.0411	0.0426
394.5704	1.0342	FE	E	Correct	1.021	395.9048	0.5171	1	0.4677	0.5323	0.515	56	11.0569	0.0411	0.0426
399.5912	1.0008	EF	E	Correct	0.985	400.8922	0.5171	1	0.4485	0.5515	0.515	56	11.0569	0.0411	0.0426
402.1266	1.5345	CD	C	Correct	1.518	403.9614	0.5171	1	0.3785	0.6215	0.4388	34	11.0569	0.0411	0.0426
410.1664	1.0008	AB	A	Correct	0.985	411.4675	0.5171	-1	-0.7726	0.7726	0.4037	12	11.0569	0.0411	0.0426
414.203	1.0008	FE	E	Correct	0.997	415.5041	0.5171	-1	-0.57	0.57	0.515	56	11.0569	0.0411	0.0426
422.7266	1.6013	CD	C	Correct	1.585	424.6282	0.517	-1	-0.637	0.637	0.4388	34	11.0569	0.0411	0.0426
426.7465	0.7006	AB	A	Correct	0.69	427.7474	0.517	-1	-0.7397	0.7397	0.4037	12	11.0569	0.0411	0.0426
431.7673	0.9841	BA	A	Correct	0.973	433.0517	0.5171	1	0.2919	0.7081	0.4037	12	11.0569	0.0411	0.0426
439.7905	1.0008	CD	C	Correct	0.989	441.0915	0.5171	1	0.3901	0.6099	0.4388	34	11.0569	0.0411	0.0426
443.31	0.8006	EF	F	Incorrect	0.79	444.4109	0.5171	-1	-0.515	0.515	0.5457	56	11.0569	0.0411	0.0426
447.3299	1.6681	EF	E	Correct	1.663	449.2982	0.5171	1	0.4543	0.5457	0.493	56	11.0569	0.0411	0.0426
450.8495	1.1175	EF	E	Correct	1.108	452.2673	0.5171	-1	-0.5643	0.5643	0.493	56	11.0569	0.0411	0.0426
