onset	duration	RT	Trial_type	Response	SSD
253.2373	0.5171	0	Stop	succesful_stop	150
257.2406	0.517	592	Go	correct	n/a
260.7434	0.5171	0	Stop	succesful_stop	100
265.7474	0.5171	602	Go	correct	n/a
268.7498	0.5171	560	Go	correct	n/a
272.2693	0.5171	0	Stop	succesful_stop	100
277.7571	0.5171	0	Stop	succesful_stop	150
280.2758	0.5171	617	Go	correct	n/a
284.7627	0.5171	434	Go	correct	n/a
289.2664	0.517	644	Go	correct	n/a
292.7692	0.5171	624	Go	correct	n/a
301.276	0.5171	482	Go	correct	n/a
304.2951	0.5171	487	Go	correct	n/a
309.2825	0.5171	547	Stop	Failed_stop	200
312.3016	0.5171	601	Go	correct	n/a
316.7885	0.5171	561	Go	correct	n/a
321.2922	0.517	907	Stop	Failed_stop	250
325.2954	0.5171	0	Go	omission	n/a
330.7998	0.5171	484	Go	correct	n/a
335.8039	0.517	503	Stop	Failed_stop	250
338.8063	0.5171	0	Stop	succesful_stop	200
342.3258	0.5171	523	Go	correct	n/a
346.329	0.5171	569	Go	correct	n/a
351.3164	0.517	503	Go	correct	n/a
354.3355	0.517	488	Stop	Failed_stop	200
359.8232	0.5171	0	Stop	succesful_stop	150
362.3419	0.5171	0	Stop	succesful_stop	150
370.8321	0.5171	0	Stop	succesful_stop	200
374.8353	0.5171	648	Go	correct	n/a
383.3422	0.517	501	Stop	Failed_stop	250
387.8458	0.5171	1381	Go	correct	n/a
391.849	0.5171	463	Go	correct	n/a
394.8514	0.5171	496	Go	correct	n/a
398.8547	0.517	534	Go	correct	n/a
407.3615	0.5171	0	Stop	succesful_stop	300
410.3806	0.5171	569	Go	correct	n/a
415.368	0.517	421	Stop	Failed_stop	350
418.3871	0.517	456	Stop	Failed_stop	400
423.3744	0.5171	517	Go	correct	n/a
427.3776	0.5171	525	Go	correct	n/a
431.8813	0.5171	368	Stop	Failed_stop	400
434.8837	0.5171	614	Go	correct	n/a
438.8869	0.5171	606	Go	correct	n/a
442.8901	0.5171	401	Stop	Failed_stop	350
447.8942	0.5171	0	Stop	succesful_stop	300
451.8974	0.5171	1137	Go	correct	n/a
454.8998	0.5171	0	Stop	succesful_stop	250
458.4193	0.5171	577	Go	correct	n/a
463.4067	0.5171	495	Go	correct	n/a
467.9103	0.5171	593	Go	Incorrect	n/a
471.9135	0.5171	868	Go	correct	n/a
478.4354	0.5171	558	Go	correct	n/a
482.4387	0.5171	627	Stop	Failed_stop	250
487.426	0.5171	676	Go	correct	n/a
490.9288	0.5171	0	Stop	succesful_stop	200
494.4483	0.5171	574	Go	correct	n/a
498.9353	0.5171	0	Stop	succesful_stop	200
502.4548	0.5171	460	Go	correct	n/a
507.9426	0.517	353	Go	Incorrect	n/a
510.4613	0.517	993	Go	correct	n/a
515.4486	0.5171	736	Go	correct	n/a
523.9555	0.517	550	Go	correct	n/a
527.9587	0.5171	0	Stop	succesful_stop	250
530.4774	0.5171	767	Go	correct	n/a
535.9651	0.5171	572	Go	correct	n/a
539.468	0.517	569	Go	correct	n/a
542.4871	0.517	779	Go	correct	n/a
547.9748	0.5171	534	Stop	Failed_stop	300
550.4935	0.5171	588	Go	correct	n/a
555.4809	0.517	469	Go	Incorrect	n/a
562.5032	0.5171	497	Go	correct	n/a
566.5064	0.5171	575	Stop	Failed_stop	350
571.4938	0.517	0	Stop	succesful_stop	350
575.9974	0.5171	529	Go	correct	n/a
578.5161	0.5171	513	Stop	Failed_stop	400
584.0038	0.5171	0	Stop	succesful_stop	400
586.5225	0.5171	0	Stop	succesful_stop	450
590.5258	0.517	714	Go	correct	n/a
596.0135	0.5171	647	Go	correct	n/a
603.5196	0.517	471	Stop	Failed_stop	500
606.5387	0.517	588	Go	correct	n/a
611.526	0.5171	826	Go	correct	n/a
615.0288	0.5171	624	Stop	Failed_stop	550
619.0321	0.517	0	Stop	succesful_stop	550
623.0353	0.5171	769	Go	Incorrect	n/a
628.0393	0.5171	606	Go	correct	n/a
631.0417	0.5171	554	Go	correct	n/a
635.5454	0.517	663	Stop	Failed_stop	600
640.049	0.5171	556	Go	correct	n/a
644.0522	0.5171	1275	Go	correct	n/a
647.0546	0.5171	0	Stop	succesful_stop	600
651.0579	0.517	597	Go	correct	n/a
655.5615	0.5171	690	Go	correct	n/a
658.5806	0.5171	547	Go	correct	n/a
