onset	duration	RT	Trial_type	Response	SSD
1.0508	0.5171	782	Go	correct	n/a
5.5545	0.5171	484	Go	correct	n/a
8.0732	0.5171	602	Go	correct	n/a
16.0796	0.5171	526	Go	correct	n/a
21.067	0.5171	515	Go	correct	n/a
25.5707	0.517	425	Stop	Failed_stop	200
28.5731	0.5171	504	Go	correct	n/a
36.0958	0.5171	520	Go	correct	n/a
41.0832	0.5171	586	Go	correct	n/a
45.5868	0.5171	542	Go	correct	n/a
49.0897	0.5171	511	Go	correct	n/a
53.0929	0.5171	0	Stop	succesful_stop	200
56.5958	0.517	574	Stop	Failed_stop	250
61.0994	0.5171	500	Go	correct	n/a
68.1217	0.5171	0	Stop	succesful_stop	250
72.125	0.5171	603	Go	correct	n/a
76.6119	0.5171	564	Stop	Failed_stop	300
80.1315	0.517	672	Go	correct	n/a
84.6184	0.5171	628	Go	correct	n/a
89.6225	0.5171	737	Go	correct	n/a
96.1444	0.5171	553	Go	correct	n/a
100.6314	0.5171	614	Go	correct	n/a
104.1509	0.5171	520	Stop	Failed_stop	300
109.1383	0.517	548	Go	correct	n/a
113.1415	0.5171	717	Go	correct	n/a
117.1447	0.5171	603	Go	correct	n/a
120.1638	0.5171	638	Go	correct	n/a
124.1671	0.5171	485	Go	correct	n/a
128.1703	0.5171	505	Go	correct	n/a
132.1736	0.517	518	Stop	Failed_stop	250
137.6613	0.5171	0	Stop	succesful_stop	200
140.18	0.5171	0	Stop	succesful_stop	150
144.1833	0.5171	572	Go	Incorrect	n/a
149.671	0.5171	747	Go	correct	n/a
153.1739	0.5171	0	Stop	succesful_stop	150
156.193	0.5171	0	Stop	succesful_stop	200
160.68	0.517	551	Stop	Failed_stop	250
168.6864	0.5171	755	Go	correct	n/a
172.2059	0.5171	0	Stop	succesful_stop	300
176.2092	0.5171	0	Stop	succesful_stop	350
185.7002	0.5171	611	Go	correct	n/a
189.203	0.5171	722	Stop	Failed_stop	400
193.2063	0.517	0	Go	omission	n/a
199.2111	0.5171	649	Go	correct	n/a
202.714	0.517	692	Stop	Failed_stop	450
206.2335	0.5171	986	Go	correct	n/a
210.2367	0.5171	932	Go	correct	n/a
214.2399	0.5171	712	Go	correct	n/a
223.731	0.517	598	Go	correct	n/a
231.237	0.5171	580	Stop	Failed_stop	500
235.7407	0.5171	664	Go	correct	n/a
239.7439	0.5171	703	Stop	Failed_stop	500
242.2626	0.5171	0	Stop	succesful_stop	450
247.25	0.5171	603	Go	correct	n/a
250.2691	0.5171	776	Go	correct	n/a
254.2723	0.5171	749	Go	correct	n/a
259.2597	0.5171	644	Go	Incorrect	n/a
263.2629	0.5171	840	Go	Incorrect	n/a
267.2662	0.5171	540	Stop	Failed_stop	450
271.2694	0.5171	650	Go	correct	n/a
279.7763	0.5171	569	Go	correct	n/a
283.7795	0.5171	733	Stop	Failed_stop	400
286.2982	0.5171	689	Go	correct	n/a
291.786	0.5171	647	Go	correct	n/a
294.7884	0.5171	0	Stop	succesful_stop	350
298.308	0.517	592	Go	correct	n/a
302.3112	0.5171	786	Go	correct	n/a
306.7981	0.5171	0	Stop	succesful_stop	300
311.8022	0.5171	0	Stop	succesful_stop	300
314.8046	0.5171	0	Stop	succesful_stop	350
319.3083	0.5171	560	Go	correct	n/a
323.8119	0.5171	513	Stop	Failed_stop	400
326.3306	0.5171	855	Go	correct	n/a
335.3212	0.5171	569	Go	correct	n/a
339.3245	0.517	625	Go	correct	n/a
343.3277	0.5171	636	Go	correct	n/a
347.3309	0.5171	773	Go	correct	n/a
351.8346	0.5171	0	Stop	succesful_stop	450
355.3374	0.5171	745	Go	correct	n/a
359.8411	0.517	683	Go	correct	n/a
362.8435	0.5171	584	Stop	Failed_stop	500
366.363	0.5171	0	Stop	succesful_stop	550
370.3662	0.5171	1004	Go	correct	n/a
375.3536	0.5171	646	Stop	Failed_stop	600
379.8572	0.5171	0	Stop	succesful_stop	650
382.8597	0.5171	0	Stop	succesful_stop	700
387.8637	0.5171	0	Stop	succesful_stop	750
390.3824	0.5171	1246	Go	correct	n/a
394.8694	0.5171	747	Stop	Failed_stop	800
