onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.5336	1.4011	dC	Correct	1.395	wl.l	0.8648	0.641	0.2238	40	3.8672	0.0305	0.0012
5.0536	1.7848	Ed	Correct	1.771	wl.u	0.8296	0.641	0.1886	30	3.8672	0.0305	0.0012
8.0896	1.5346	dF	inCorrect	1.527	ll	0.641	0.6512	-0.0102	10	3.8672	0.0305	0.0012
12.6096	1.2677	fC	Correct	1.253	wl.u	0.8648	0.6512	0.2136	30	3.8672	0.0305	0.0012
20.6326	0.9508	Cb	Correct	0.945	wl.u	0.8648	0.5416	0.3232	50	3.8672	0.0305	0.0012
24.1696	1.1843	Ab	inCorrect	1.17	wl.l	0.5416	0.896	-0.3544	60	3.8672	0.0305	0.0012
28.2056	1.9849	Eb	Correct	1.974	wl.u	0.8296	0.5416	0.288	40	3.8672	0.0305	0.0012
33.2266	0.9841	cA	inCorrect	0.974	ww	0.8648	0.896	-0.0312	10	3.8672	0.0305	0.0012
37.2466	1.5012	Ed	Correct	1.486	wl.u	0.8296	0.641	0.1886	30	3.8672	0.0305	0.0012
40.2826	1.2677	bE	Correct	1.254	wl.u	0.8296	0.5416	0.288	40	3.8672	0.0305	0.0012
44.3186	1.9349	bD	Correct	1.923	ll	0.641	0.5416	0.0994	10	3.8672	0.0305	0.0012
48.3556	1.4845	dE	Correct	1.468	wl.u	0.8296	0.641	0.1886	30	3.8672	0.0305	0.0012
52.8756	1.5179	dF	Correct	1.502	ll	0.6512	0.641	0.0102	10	3.8672	0.0305	0.0012
56.4116	1.4345	fC	Correct	1.418	wl.u	0.8648	0.6512	0.2136	30	3.8672	0.0305	0.0012
60.9326	2.0183	bD	inCorrect	2.015	ll	0.5416	0.641	-0.0994	10	3.8672	0.0305	0.0012
64.9526	1.5512	dF	inCorrect	1.536	ll	0.641	0.6512	-0.0102	10	3.8672	0.0305	0.0012
68.4886	1.6346	Ae	Correct	1.618	ww	0.896	0.8296	0.0664	20	3.8672	0.0305	0.0012
72.5246	1.3677	dE	inCorrect	1.356	wl.u	0.641	0.8296	-0.1886	30	3.8672	0.0305	0.0012
76.5616	1.8681	bD	Correct	1.852	ll	0.641	0.5416	0.0994	10	3.8672	0.0305	0.0012
81.0816	1.0175	Cb	Correct	1.012	wl.u	0.8648	0.5416	0.3232	50	3.8672	0.0305	0.0012
84.6176	0.8006	Cf	Correct	0.783	wl.u	0.8648	0.6512	0.2136	30	3.8672	0.0305	0.0012
92.6576	0.9174	Cb	Correct	0.912	wl.u	0.8648	0.5416	0.3232	50	3.8672	0.0305	0.0012
97.1786	1.6013	fA	Correct	1.585	wl.u	0.896	0.6512	0.2448	40	3.8672	0.0305	0.0012
101.1976	1.3678	bA	Correct	1.355	wl.l	0.896	0.5416	0.3544	60	3.8672	0.0305	0.0012
105.7186	0.9507	Ce	Correct	0.945	ww	0.8648	0.8296	0.0352	10	3.8672	0.0305	0.0012
109.7386	1.1676	Fd	inCorrect	1.164	ll	0.641	0.6512	-0.0102	10	3.8672	0.0305	0.0012
113.7586	1.7347	eA	inCorrect	1.726	ww	0.8296	0.896	-0.0664	20	3.8672	0.0305	0.0012
117.2776	1.1676	dC	Correct	1.156	wl.l	0.8648	0.641	0.2238	40	3.8672	0.0305	0.0012
