onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.5671	1.9976	AB	A	Correct	1.997	2.8646	0.5048	1	0.2561	0.7439	0.5475	12	3.8672	0.0305	0.0012
5.0707	1.4512	AB	A	Correct	1.448	6.8195	0.5031	-1	-0.7517	0.7517	0.5475	12	3.8672	0.0305	0.0012
9.0907	1.1676	BA	B	Incorrect	1.162	10.5585	0.5171	-1	-0.5475	0.5475	0.7507	12	3.8672	0.0305	0.0012
17.6142	2.0183	FE	E	Correct	2.003	19.9328	0.2001	1	0.2525	0.7475	0.6129	56	3.8672	0.0305	0.0012
20.6333	1.5179	FE	E	Correct	1.503	22.4515	0.517	-1	-0.7552	0.7552	0.6129	56	3.8672	0.0305	0.0012
25.6541	1.2009	EF	E	Correct	1.184	27.1553	0.517	-1	-0.7543	0.7543	0.6129	56	3.8672	0.0305	0.0012
29.674	1.4678	EF	F	Incorrect	1.457	31.4421	0.517	1	0.3871	0.6129	0.7534	56	3.8672	0.0305	0.0012
33.6939	1.4678	FE	F	Incorrect	1.464	35.462	0.5171	1	0.3753	0.6247	0.7534	56	3.8672	0.0305	0.0012
40.2325	1.5513	AB	A	Correct	1.546	42.084	0.5171	1	0.2493	0.7507	0.5469	12	3.8672	0.0305	0.0012
44.7528	1.8849	FE	E	Correct	1.868	46.9379	0.5171	-1	-0.7534	0.7534	0.6361	56	3.8672	0.0305	0.0012
49.7736	0.9674	FE	F	Incorrect	0.954	51.0412	0.5171	-1	-0.6361	0.6361	0.7524	56	3.8672	0.0305	0.0012
52.7927	1.6179	DC	C	Correct	1.61	54.7109	0.5171	1	0.3272	0.6728	0.5987	34	3.8672	0.0305	0.0012
56.3289	1.2176	CD	C	Correct	1.213	57.8468	0.517	1	0.3172	0.6828	0.5987	34	3.8672	0.0305	0.0012
64.8524	1.3344	CD	C	Correct	1.329	66.4871	0.5171	1	0.3076	0.6924	0.5987	34	3.8672	0.0305	0.0012
72.3919	1.8848	DC	D	Incorrect	1.872	74.577	0.517	1	0.4013	0.5987	0.7018	34	3.8672	0.0305	0.0012
76.9122	1.1342	EF	F	Incorrect	1.132	78.3467	0.5171	-1	-0.6354	0.6354	0.7524	56	3.8672	0.0305	0.0012
80.9321	1.9182	EF	F	Incorrect	1.905	83.1506	0.517	-1	-0.6346	0.6346	0.7524	56	3.8672	0.0305	0.0012
84.4683	1.4178	CD	C	Correct	1.406	86.1863	0.5171	1	0.2982	0.7018	0.611	34	3.8672	0.0305	0.0012
89.489	1.3177	FE	F	Incorrect	1.31	91.107	0.5171	-1	-0.6338	0.6338	0.7524	56	3.8672	0.0305	0.0012
92.5248	1.4011	FE	E	Correct	1.388	94.2262	0.5171	-1	-0.7524	0.7524	0.6331	56	3.8672	0.0305	0.0012
97.0451	1.4512	BA	A	Correct	1.438	98.7965	0.5171	1	0.2417	0.7583	0.5469	12	3.8672	0.0305	0.0012
100.5813	1.4679	AB	B	Incorrect	1.456	102.3494	0.5171	-1	-0.5469	0.5469	0.7657	12	3.8672	0.0305	0.0012
105.602	1.4679	DC	D	Incorrect	1.45	107.3701	0.5171	-1	-0.611	0.611	0.7109	34	3.8672	0.0305	0.0012
108.6545	1.1843	FE	E	Correct	1.175	110.139	0.5171	1	0.2485	0.7515	0.6331	56	3.8672	0.0305	0.0012
113.6752	1.2844	FE	E	Correct	1.27	115.2599	0.517	1	0.2409	0.7591	0.6331	56	3.8672	0.0305	0.0012
117.1948	1.9515	AB	B	Incorrect	1.942	119.4466	0.5171	-1	-0.5462	0.5462	0.7657	12	3.8672	0.0305	0.0012
120.7309	2.2852	AB	A	Correct	2.279	123.3164	0.5171	1	0.2343	0.7657	0.5456	12	3.8672	0.0305	0.0012
125.7517	1.6013	EF	E	Correct	1.585	127.6532	0.5171	1	0.2336	0.7664	0.6331	56	3.8672	0.0305	0.0012
129.2712	1.6346	FE	E	Correct	1.617	131.2061	0.5171	-1	-0.7735	0.7735	0.6331	56	3.8672	0.0305	0.0012
133.7915	1.6013	FE	F	Incorrect	1.59	135.6931	0.517	1	0.3669	0.6331	0.7726	56	3.8672	0.0305	0.0012
137.311	1.5346	AB	A	Correct	1.528	139.1458	0.5171	1	0.2272	0.7728	0.5456	12	3.8672	0.0305	0.0012
141.3309	1.9516	BA	A	Correct	1.936	143.5828	0.5171	1	0.2202	0.7798	0.5456	12	3.8672	0.0305	0.0012
150.3549	1.3344	FE	E	Correct	1.324	151.9896	0.5171	1	0.2274	0.7726	0.6442	56	3.8672	0.0305	0.0012
153.374	1.5012	EF	E	Correct	1.499	155.1755	0.5171	-1	-0.7795	0.7795	0.6442	56	3.8672	0.0305	0.0012
157.8777	2.0016	CD	C	Correct	1.998	160.1795	0.5171	1	0.2891	0.7109	0.6102	34	3.8672	0.0305	0.0012
164.9167	2.0183	CD	C	Correct	2.009	167.2352	0.5171	1	0.2803	0.7197	0.6102	34	3.8672	0.0305	0.0012
172.9565	2.0016	BA	A	Correct	1.997	175.2584	0.5171	1	0.2135	0.7865	0.5456	12	3.8672	0.0305	0.0012
177.9773	1.8514	AB	A	Correct	1.834	180.129	0.5171	1	0.207	0.793	0.5456	12	3.8672	0.0305	0.0012
181.9972	1.7681	AB	A	Correct	1.756	184.0655	0.5171	1	0.2007	0.7993	0.5456	12	3.8672	0.0305	0.0012
186.0171	2.0016	CD	C	Correct	1.985	188.319	0.517	1	0.2718	0.7282	0.6102	34	3.8672	0.0305	0.0012
189.5366	2.1184	FE	E	Correct	2.114	191.9552	0.5171	1	0.2214	0.7786	0.6442	56	3.8672	0.0305	0.0012
193.0728	1.668	BA	A	Correct	1.663	195.0411	0.517	1	0.1946	0.8054	0.5456	12	3.8672	0.0305	0.0012
198.0935	1.3845	CD	C	Correct	1.376	199.7782	0.5171	-1	-0.7365	0.7365	0.6102	34	3.8672	0.0305	0.0012
201.613	1.5179	CD	C	Correct	1.5	203.4312	0.5171	1	0.2644	0.7356	0.6102	34	3.8672	0.0305	0.0012
210.637	1.7014	FE	E	Correct	1.689	212.6386	0.5171	1	0.2147	0.7853	0.6442	56	3.8672	0.0305	0.0012
214.6569	1.668	AB	A	Correct	1.663	216.6252	0.5171	1	0.1887	0.8113	0.5456	12	3.8672	0.0305	0.0012
217.676	2.0183	FE	E	Correct	2.004	219.9946	0.5171	1	0.2081	0.7919	0.6442	56	3.8672	0.0305	0.0012
221.6959	1.6847	CD	C	Correct	1.677	223.6809	0.5171	-1	-0.7437	0.7437	0.6102	34	3.8672	0.0305	0.0012
225.7159	1.0508	CD	C	Correct	1.034	227.067	0.517	1	0.2572	0.7428	0.6102	34	3.8672	0.0305	0.0012
230.2362	1.7514	EF	E	Correct	1.749	232.2878	0.5171	-1	-0.7982	0.7982	0.6442	56	3.8672	0.0305	0.0012
233.7557	1.4011	AB	A	Correct	1.395	235.4571	0.5171	1	0.1829	0.8171	0.5456	12	3.8672	0.0305	0.0012
241.2951	1.618	DC	C	Correct	1.604	243.2133	0.5171	1	0.2494	0.7506	0.6102	34	3.8672	0.0305	0.0012
245.3317	1.6347	AB	A	Correct	1.625	247.2666	0.5171	1	0.1774	0.8226	0.5456	12	3.8672	0.0305	0.0012
249.852	1.4679	FE	E	Correct	1.452	251.6201	0.5171	-1	-0.7972	0.7972	0.6442	56	3.8672	0.0305	0.0012
254.3724	1.3844	AB	A	Correct	1.377	256.0571	0.5171	1	0.172	0.828	0.5456	12	3.8672	0.0305	0.0012
258.8927	1.3011	DC	C	Correct	1.29	260.494	0.5171	1	0.2418	0.7582	0.6102	34	3.8672	0.0305	0.0012
261.4281	1.8348	EF	F	Incorrect	1.826	263.5631	0.5171	-1	-0.6442	0.6442	0.7963	56	3.8672	0.0305	0.0012
265.9484	1.1009	AB	A	Correct	1.093	267.3495	0.5171	1	0.1667	0.8333	0.5456	12	3.8672	0.0305	0.0012
269.9683	1.0175	AB	A	Correct	1.011	271.2861	0.517	1	0.1616	0.8384	0.5456	12	3.8672	0.0305	0.0012
274.9891	1.5178	DC	C	Correct	1.515	276.8072	0.5171	1	0.2344	0.7656	0.6102	34	3.8672	0.0305	0.0012
278.0082	1.1842	AB	A	Correct	1.168	279.4927	0.5171	1	0.1567	0.8433	0.5456	12	3.8672	0.0305	0.0012
281.5443	2.2018	EF	E	Correct	2.185	284.0464	0.5171	-1	-0.7963	0.7963	0.6435	56	3.8672	0.0305	0.0012
290.5683	1.2177	EF	F	Incorrect	1.206	292.0862	0.5171	-1	-0.6435	0.6435	0.7953	56	3.8672	0.0305	0.0012
293.6041	1.1676	DC	C	Correct	1.16	295.072	0.517	-1	-0.7727	0.7727	0.6102	34	3.8672	0.0305	0.0012
298.6248	1.201	DC	C	Correct	1.197	300.126	0.5171	1	0.2282	0.7718	0.6102	34	3.8672	0.0305	0.0012
302.6447	1.9516	BA	A	Correct	1.942	304.8966	0.5171	1	0.152	0.848	0.5456	12	3.8672	0.0305	0.0012
310.6679	1.618	DC	C	Correct	1.605	312.5861	0.5171	1	0.2213	0.7787	0.6102	34	3.8672	0.0305	0.0012
313.7037	1.5179	CD	C	Correct	1.513	315.5218	0.5171	-1	-0.7854	0.7854	0.6102	34	3.8672	0.0305	0.0012
317.7403	1.3177	AB	A	Correct	1.314	319.3583	0.5171	-1	-0.8527	0.8527	0.5456	12	3.8672	0.0305	0.0012
322.2606	1.2844	BA	B	Incorrect	1.278	323.8452	0.5171	-1	-0.5456	0.5456	0.8516	12	3.8672	0.0305	0.0012
327.2813	1.1843	FE	E	Correct	1.17	328.7659	0.5171	1	0.2047	0.7953	0.6427	56	3.8672	0.0305	0.0012
330.3005	1.9349	DC	C	Correct	1.927	332.5356	0.5171	1	0.2155	0.7845	0.6102	34	3.8672	0.0305	0.0012
334.3204	1.8348	DC	C	Correct	1.824	336.4554	0.5171	1	0.2089	0.7911	0.6102	34	3.8672	0.0305	0.0012
338.8407	1.2343	BA	B	Incorrect	1.22	340.3753	0.5171	-1	-0.5449	0.5449	0.8516	12	3.8672	0.0305	0.0012
343.361	0.8674	BA	A	Correct	0.86	344.5286	0.5171	1	0.1484	0.8516	0.5442	12	3.8672	0.0305	0.0012
351.3842	1.1676	BA	A	Correct	1.163	352.852	0.5171	1	0.1438	0.8562	0.5442	12	3.8672	0.0305	0.0012
353.9196	1.0008	BA	A	Correct	0.989	355.2206	0.5171	-1	-0.8605	0.8605	0.5442	12	3.8672	0.0305	0.0012
358.4399	1.1509	DC	C	Correct	1.133	359.8911	0.517	-1	-0.7974	0.7974	0.6102	34	3.8672	0.0305	0.0012
362.9602	1.5846	CD	C	Correct	1.576	364.8451	0.517	1	0.2035	0.7965	0.6102	34	3.8672	0.0305	0.0012
365.996	1.5679	CD	C	Correct	1.556	367.8642	0.517	1	0.1973	0.8027	0.6102	34	3.8672	0.0305	0.0012
371.0167	1.4679	AB	A	Correct	1.46	372.7848	0.5171	1	0.1405	0.8595	0.5442	12	3.8672	0.0305	0.0012
375.537	1.5513	BA	A	Correct	1.539	377.3885	0.5171	-1	-0.8638	0.8638	0.5442	12	3.8672	0.0305	0.0012
379.557	1.668	CD	C	Correct	1.654	381.5252	0.5171	1	0.1913	0.8087	0.6102	34	3.8672	0.0305	0.0012
383.5769	1.9682	FE	E	Correct	1.956	385.8454	0.2502	-1	-0.8015	0.8015	0.6427	56	3.8672	0.0305	0.0012
386.1123	2.0349	DC	C	Correct	2.029	388.4475	0.5171	1	0.1855	0.8145	0.6102	34	3.8672	0.0305	0.0012
390.6326	1.6513	DC	C	Correct	1.638	392.5842	0.517	-1	-0.8201	0.8201	0.6102	34	3.8672	0.0305	0.0012
394.6525	1.1176	BA	A	Correct	1.112	396.0703	0.5171	1	0.1373	0.8627	0.5442	12	3.8672	0.0305	0.0012
399.6732	1.4512	CD	C	Correct	1.439	401.4246	0.5171	1	0.1809	0.8191	0.6102	34	3.8672	0.0305	0.0012
403.6931	1.3345	BA	A	Correct	1.321	405.3278	0.5171	1	0.1331	0.8669	0.5442	12	3.8672	0.0305	0.0012
406.2285	1.3511	AB	A	Correct	1.339	407.8799	0.517	-1	-0.871	0.871	0.5442	12	3.8672	0.0305	0.0012
410.7488	1.0843	DC	C	Correct	1.068	412.1333	0.5171	1	0.1753	0.8247	0.6102	34	3.8672	0.0305	0.0012
415.2692	1.5179	BA	A	Correct	1.504	417.0873	0.5171	1	0.1301	0.8699	0.5442	12	3.8672	0.0305	0.0012
419.2891	2.1517	FE	E	Correct	2.135	421.7411	0.5171	1	0.1994	0.8006	0.6427	56	3.8672	0.0305	0.0012
423.8094	2.0517	DC	C	Correct	2.04	426.1613	0.1668	1	0.17	0.83	0.6102	34	3.8672	0.0305	0.0012
427.3289	2.4353	FE	F	Incorrect	2.417	430.0478	0.3169	-1	-0.6427	0.6427	0.8066	56	3.8672	0.0305	0.0012
430.3814	1.6513	BA	A	Correct	1.645	432.333	0.5171	-1	-0.8739	0.8739	0.5442	12	3.8672	0.0305	0.0012
434.9017	1.9683	DC	D	Incorrect	1.966	437.1702	0.5171	1	0.3898	0.6102	0.8352	34	3.8672	0.0305	0.0012
439.9057	1.4346	CD	C	Correct	1.43	441.6405	0.5171	-1	-0.8352	0.8352	0.6221	34	3.8672	0.0305	0.0012
442.4412	1.5512	FE	E	Correct	1.544	444.2926	0.5171	1	0.1934	0.8066	0.6419	56	3.8672	0.0305	0.0012
447.4619	1.301	CD	C	Correct	1.294	449.0632	0.5171	1	0.1658	0.8342	0.6221	34	3.8672	0.0305	0.0012
451.9822	1.4011	CD	C	Correct	1.384	453.6836	0.5171	1	0.1608	0.8392	0.6221	34	3.8672	0.0305	0.0012
456.0021	1.2343	CD	C	Correct	1.227	457.5367	0.5171	-1	-0.8441	0.8441	0.6221	34	3.8672	0.0305	0.0012
458.5375	1.4345	EF	F	Incorrect	1.429	460.2722	0.5171	1	0.3581	0.6419	0.8125	56	3.8672	0.0305	0.0012
463.0578	2.1017	AB	A	Correct	2.091	465.4598	0.5171	1	0.1272	0.8728	0.5442	12	3.8672	0.0305	0.0012
467.0777	1.7014	FE	E	Correct	1.691	469.0794	0.517	1	0.1875	0.8125	0.6528	56	3.8672	0.0305	0.0012
470.6139	1.9349	DC	C	Correct	1.922	472.8491	0.5171	-1	-0.8431	0.8431	0.6221	34	3.8672	0.0305	0.0012
475.1343	1.3344	BA	A	Correct	1.325	476.7689	0.5171	1	0.1233	0.8767	0.5442	12	3.8672	0.0305	0.0012
483.6578	1.2844	AB	A	Correct	1.28	485.2424	0.5171	1	0.1196	0.8804	0.5442	12	3.8672	0.0305	0.0012
487.1773	2.0183	CD	D	Incorrect	2.002	489.4959	0.5171	1	0.3779	0.6221	0.8421	34	3.8672	0.0305	0.0012
491.1973	1.7847	EF	E	Correct	1.77	493.2823	0.5171	-1	-0.8182	0.8182	0.6528	56	3.8672	0.0305	0.0012
495.2172	1.2343	AB	A	Correct	1.224	496.7517	0.5171	-1	-0.8841	0.8841	0.5442	12	3.8672	0.0305	0.0012
