onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.066	1.9183	bC	Correct	1.911	wl.u	0.8811	0.3491	0.532	50	7.9163	0.0674	0.0967
4.103	1.9016	Cd	Correct	1.895	wl.l	0.8811	0.2524	0.6287	40	7.9163	0.0674	0.0967
8.14	1.8848	fE	Correct	1.874	wl.l	0.4227	0.3723	0.0504	20	7.9163	0.0674	0.0967
12.66	1.6847	Cd	Correct	1.683	wl.l	0.8811	0.2524	0.6287	40	7.9163	0.0674	0.0967
17.164	1.5012	Af	Correct	1.497	wl.u	0.7049	0.3723	0.3326	40	7.9163	0.0674	0.0967
20.683	1.2177	bA	Correct	1.207	wl.l	0.7049	0.3491	0.3558	60	7.9163	0.0674	0.0967
24.703	1.3344	bD	inCorrect	1.316	ll	0.3491	0.2524	0.0967	10	7.9163	0.0674	0.0967
28.256	1.9349	cA	Correct	1.927	ww	0.7049	0.8811	-0.1762	10	7.9163	0.0674	0.0967
33.277	2.1685	Cb	Correct	2.153	wl.u	0.8811	0.3491	0.532	50	7.9163	0.0674	0.0967
36.312	3.2193	Ac	Correct	3.206	ww	0.7049	0.8811	-0.1762	10	7.9163	0.0674	0.0967
40.833	1.3177	cA	Correct	1.301	ww	0.7049	0.8811	-0.1762	10	7.9163	0.0674	0.0967
45.353	2.035	Ef	Correct	2.028	wl.l	0.4227	0.3723	0.0504	20	7.9163	0.0674	0.0967
48.389	2.6689	Ce	Correct	2.652	ww	0.8811	0.4227	0.4584	10	7.9163	0.0674	0.0967
53.41	1.7848	dE	Correct	1.781	wl.u	0.4227	0.2524	0.1703	30	7.9163	0.0674	0.0967
60.933	2.1184	Ac	Correct	2.113	ww	0.7049	0.8811	-0.1762	10	7.9163	0.0674	0.0967
65.453	1.6346	fA	Correct	1.625	wl.u	0.7049	0.3723	0.3326	40	7.9163	0.0674	0.0967
68.972	2.0016	Fd	Correct	1.996	ll	0.3723	0.2524	0.1199	10	7.9163	0.0674	0.0967
72.992	1.1843	eA	Correct	1.175	ww	0.7049	0.4227	0.2822	20	7.9163	0.0674	0.0967
77.012	1.3344	dA	Correct	1.324	wl.u	0.7049	0.2524	0.4525	50	7.9163	0.0674	0.0967
81.533	1.6847	dC	Correct	1.667	wl.l	0.8811	0.2524	0.6287	40	7.9163	0.0674	0.0967
85.553	2.2685	bE	Correct	2.251	wl.u	0.4227	0.3491	0.0736	40	7.9163	0.0674	0.0967
89.072	1.4345	fE	Correct	1.421	wl.l	0.4227	0.3723	0.0504	20	7.9163	0.0674	0.0967
93.593	1.2009	fA	Correct	1.192	wl.u	0.7049	0.3723	0.3326	40	7.9163	0.0674	0.0967
96.628	2.452	bF	inCorrect	2.436	ll	0.3491	0.3723	-0.0232	20	7.9163	0.0674	0.0967
101.649	1.7681	Ab	Correct	1.753	wl.l	0.7049	0.3491	0.3558	60	7.9163	0.0674	0.0967
105.669	1.3177	Db	inCorrect	1.305	ll	0.3491	0.2524	0.0967	10	7.9163	0.0674	0.0967
109.189	1.8181	Ce	Correct	1.813	ww	0.8811	0.4227	0.4584	10	7.9163	0.0674	0.0967
113.208	2.3353	dF	Correct	2.324	ll	0.3723	0.2524	0.1199	10	7.9163	0.0674	0.0967
116.745	2.5354	Ac	Correct	2.525	ww	0.7049	0.8811	-0.1762	10	7.9163	0.0674	0.0967
121.265	1.7514	Ad	Correct	1.746	wl.u	0.7049	0.2524	0.4525	50	7.9163	0.0674	0.0967
125.285	1.3177	Db	inCorrect	1.307	ll	0.3491	0.2524	0.0967	10	7.9163	0.0674	0.0967
129.805	2.3686	Cd	Correct	2.361	wl.l	0.8811	0.2524	0.6287	40	7.9163	0.0674	0.0967
132.841	1.668	dE	Correct	1.664	wl.u	0.4227	0.2524	0.1703	30	7.9163	0.0674	0.0967
136.878	1.201	cA	Correct	1.199	ww	0.7049	0.8811	-0.1762	10	7.9163	0.0674	0.0967
141.381	1.9016	Db	inCorrect	1.885	ll	0.3491	0.2524	0.0967	10	7.9163	0.0674	0.0967
144.918	2.3186	Fb	inCorrect	2.305	ll	0.3491	0.3723	-0.0232	20	7.9163	0.0674	0.0967
149.438	1.5679	eC	Correct	1.549	ww	0.8811	0.4227	0.4584	10	7.9163	0.0674	0.0967
152.991	1.9849	fC	Correct	1.981	wl.u	0.8811	0.3723	0.5088	30	7.9163	0.0674	0.0967
157.511	1.4345	Ef	Correct	1.417	wl.l	0.4227	0.3723	0.0504	20	7.9163	0.0674	0.0967
162.032	2.0516	bD	inCorrect	2.037	ll	0.3491	0.2524	0.0967	10	7.9163	0.0674	0.0967
169.554	2.6521	eC	Correct	2.644	ww	0.8811	0.4227	0.4584	10	7.9163	0.0674	0.0967
173.574	2.6855	Ce	Correct	2.681	ww	0.8811	0.4227	0.4584	10	7.9163	0.0674	0.0967
177.111	1.3511	fA	Correct	1.337	wl.u	0.7049	0.3723	0.3326	40	7.9163	0.0674	0.0967
181.631	1.9849	Cb	Correct	1.975	wl.u	0.8811	0.3491	0.532	50	7.9163	0.0674	0.0967
186.151	2.9691	dF	Correct	2.957	ll	0.3723	0.2524	0.1199	10	7.9163	0.0674	0.0967
190.171	1.3177	Ac	Correct	1.306	ww	0.7049	0.8811	-0.1762	10	7.9163	0.0674	0.0967
194.191	1.3678	bC	Correct	1.365	wl.u	0.8811	0.3491	0.532	50	7.9163	0.0674	0.0967
201.714	1.7514	dC	Correct	1.746	wl.l	0.8811	0.2524	0.6287	40	7.9163	0.0674	0.0967
205.25	2.1017	Ef	inCorrect	2.088	wl.l	0.3723	0.4227	-0.0504	20	7.9163	0.0674	0.0967
210.271	2.1851	dE	Correct	2.177	wl.u	0.4227	0.2524	0.1703	30	7.9163	0.0674	0.0967
213.307	1.8181	eC	Correct	1.808	ww	0.8811	0.4227	0.4584	10	7.9163	0.0674	0.0967
217.343	1.4846	fC	Correct	1.478	wl.u	0.8811	0.3723	0.5088	30	7.9163	0.0674	0.0967
221.38	2.3353	Cd	Correct	2.329	wl.l	0.8811	0.2524	0.6287	40	7.9163	0.0674	0.0967
226.401	1.4512	Ac	Correct	1.437	ww	0.7049	0.8811	-0.1762	10	7.9163	0.0674	0.0967
233.44	1.5846	dA	Correct	1.571	wl.u	0.7049	0.2524	0.4525	50	7.9163	0.0674	0.0967
237.96	1.7014	bC	Correct	1.697	wl.u	0.8811	0.3491	0.532	50	7.9163	0.0674	0.0967
241.98	1.8682	bE	Correct	1.859	wl.u	0.4227	0.3491	0.0736	40	7.9163	0.0674	0.0967
246	1.8182	Db	inCorrect	1.815	ll	0.3491	0.2524	0.0967	10	7.9163	0.0674	0.0967
250.52	1.5179	fE	Correct	1.507	wl.l	0.4227	0.3723	0.0504	20	7.9163	0.0674	0.0967
254.54	1.4345	dC	Correct	1.427	wl.l	0.8811	0.2524	0.6287	40	7.9163	0.0674	0.0967
258.56	1.4345	dA	Correct	1.425	wl.u	0.7049	0.2524	0.4525	50	7.9163	0.0674	0.0967
261.596	1.8181	Cb	Correct	1.805	wl.u	0.8811	0.3491	0.532	50	7.9163	0.0674	0.0967
265.633	2.2685	dE	Correct	2.255	wl.u	0.4227	0.2524	0.1703	30	7.9163	0.0674	0.0967
269.669	1.8015	Ad	Correct	1.784	wl.u	0.7049	0.2524	0.4525	50	7.9163	0.0674	0.0967
274.69	2.2018	Af	Correct	2.187	wl.u	0.7049	0.3723	0.3326	40	7.9163	0.0674	0.0967
277.726	1.9349	fC	Correct	1.924	wl.u	0.8811	0.3723	0.5088	30	7.9163	0.0674	0.0967
282.747	2.1017	fE	Correct	2.087	wl.l	0.4227	0.3723	0.0504	20	7.9163	0.0674	0.0967
286.767	1.6346	Fd	Correct	1.632	ll	0.3723	0.2524	0.1199	10	7.9163	0.0674	0.0967
290.787	2.1684	dF	Correct	2.152	ll	0.3723	0.2524	0.1199	10	7.9163	0.0674	0.0967
294.306	1.8516	Ad	Correct	1.839	wl.u	0.7049	0.2524	0.4525	50	7.9163	0.0674	0.0967
297.842	1.8181	eA	Correct	1.813	ww	0.7049	0.4227	0.2822	20	7.9163	0.0674	0.0967
302.363	1.8015	Cf	Correct	1.799	wl.u	0.8811	0.3723	0.5088	30	7.9163	0.0674	0.0967
305.899	1.4012	Ae	Correct	1.395	ww	0.7049	0.4227	0.2822	20	7.9163	0.0674	0.0967
309.936	2.5354	Fb	inCorrect	2.521	ll	0.3491	0.3723	-0.0232	20	7.9163	0.0674	0.0967
314.456	1.8849	bD	inCorrect	1.871	ll	0.3491	0.2524	0.0967	10	7.9163	0.0674	0.0967
318.476	2.2352	dC	Correct	2.224	wl.l	0.8811	0.2524	0.6287	40	7.9163	0.0674	0.0967
322.496	2.402	bE	Correct	2.39	wl.u	0.4227	0.3491	0.0736	40	7.9163	0.0674	0.0967
327.016	1.6681	fA	Correct	1.65	wl.u	0.7049	0.3723	0.3326	40	7.9163	0.0674	0.0967
331.036	2.0016	Ac	Correct	1.988	ww	0.7049	0.8811	-0.1762	10	7.9163	0.0674	0.0967
334.556	1.4679	Ae	Correct	1.457	ww	0.7049	0.4227	0.2822	20	7.9163	0.0674	0.0967
338.576	1.9849	Eb	Correct	1.977	wl.u	0.4227	0.3491	0.0736	40	7.9163	0.0674	0.0967
342.595	2.4687	dC	Correct	2.464	wl.l	0.8811	0.2524	0.6287	40	7.9163	0.0674	0.0967
346.615	2.4853	Fd	Correct	2.473	ll	0.3723	0.2524	0.1199	10	7.9163	0.0674	0.0967
350.152	1.4511	eA	Correct	1.445	ww	0.7049	0.4227	0.2822	20	7.9163	0.0674	0.0967
355.172	2.035	Cb	Correct	2.017	wl.u	0.8811	0.3491	0.532	50	7.9163	0.0674	0.0967
358.692	2.3852	bD	inCorrect	2.378	ll	0.3491	0.2524	0.0967	10	7.9163	0.0674	0.0967
367.216	1.5179	Ad	Correct	1.508	wl.u	0.7049	0.2524	0.4525	50	7.9163	0.0674	0.0967
