onset	duration	Stim
16.04	1.018	Face
18.042	1.017	Face
20.042	1.002	Face
22.045	1.018	Face
24.047	1.018	Face
26.049	1.018	Face
28.05	1.018	Face
30.052	1.018	Face
44.147	1.018	Object
46.147	1.002	Object
48.15	1.018	Object
50.152	1.018	Object
52.153	1.018	Object
54.155	1.018	Object
56.156	1.017	Object
58.158	1.018	Object
72.27	1.018	House
74.271	1.018	House
76.273	1.018	House
78.274	1.018	House
80.276	1.018	House
82.278	1.018	House
84.279	1.018	House
86.281	1.018	House
100.392	1.018	Scrambled
102.394	1.018	Scrambled
104.396	1.018	Scrambled
106.397	1.018	Scrambled
108.399	1.018	Scrambled
110.401	1.018	Scrambled
112.402	1.018	Scrambled
114.404	1.018	Scrambled
128.515	1.018	House
130.517	1.018	House
132.519	1.018	House
134.52	1.018	House
136.522	1.018	House
138.524	1.018	House
140.525	1.018	House
142.527	1.018	House
156.622	1.018	Face
158.623	1.018	Face
160.625	1.018	Face
162.627	1.018	Face
164.628	1.018	Face
166.63	1.018	Face
168.631	1.018	Face
170.633	1.018	Face
184.745	1.018	Scrambled
186.746	1.018	Scrambled
188.748	1.018	Scrambled
190.749	1.018	Scrambled
192.751	1.018	Scrambled
194.753	1.018	Scrambled
196.754	1.018	Scrambled
198.756	1.018	Scrambled
212.834	1.017	Object
214.836	1.018	Object
216.837	1.018	Object
218.839	1.018	Object
220.841	1.018	Object
222.842	1.018	Object
224.844	1.018	Object
226.846	1.018	Object
240.94	1.018	Object
242.942	1.018	Object
244.944	1.018	Object
246.945	1.018	Object
248.947	1.018	Object
250.949	1.017	Object
252.95	1.018	Object
254.952	1.018	Object
269.03	1.018	Scrambled
271.032	1.018	Scrambled
273.033	1.018	Scrambled
275.035	1.018	Scrambled
277.036	1.018	Scrambled
279.038	1.018	Scrambled
281.04	1.018	Scrambled
283.041	1.018	Scrambled
297.136	1.018	Face
299.138	1.018	Face
301.139	1.018	Face
303.141	1.018	Face
305.143	1.018	Face
307.144	1.017	Face
309.146	1.018	Face
311.148	1.018	Face
325.242	1.018	House
327.244	1.018	House
329.246	1.018	House
331.247	1.018	House
333.249	1.018	House
335.251	1.018	House
337.252	1.018	House
339.254	1.018	House
353.349	1.018	Scrambled
355.35	1.018	Scrambled
357.352	1.018	Scrambled
359.354	1.018	Scrambled
361.355	1.018	Scrambled
363.357	1.018	Scrambled
365.358	1.018	Scrambled
367.36	1.018	Scrambled
381.455	1.018	House
383.457	1.017	House
385.458	1.018	House
387.46	1.018	House
389.461	1.018	House
391.463	1.018	House
393.465	1.018	House
395.466	1.018	House
409.578	1.018	Object
411.579	1.018	Object
413.581	1.018	Object
415.583	1.018	Object
417.584	1.018	Object
419.586	1.018	Object
421.588	1.018	Object
423.589	1.018	Object
437.684	1.018	Face
439.686	1.018	Face
441.687	1.018	Face
443.689	1.018	Face
445.691	1.018	Face
447.692	1.018	Face
449.694	1.018	Face
451.695	1.018	Face
