onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.0667	1.4846	EF	E	Correct	1.482	1.8494	0.5025	1	0.5803	0.4197	0.3022	56	7.9163	0.0674	0.0967
4.1034	1.1009	EF	E	Correct	1.093	5.5045	0.5171	1	0.5412	0.4588	0.3022	56	7.9163	0.0674	0.0967
9.6245	1.3845	BA	A	Correct	1.38	11.3092	0.5171	1	0.2294	0.7706	0.3865	12	7.9163	0.0674	0.0967
12.6437	1.5846	FE	E	Correct	1.574	14.5285	0.5171	1	0.5047	0.4953	0.3022	56	7.9163	0.0674	0.0967
17.6644	1.5846	BA	A	Correct	1.568	19.5493	0.5171	1	0.2139	0.7861	0.3865	12	7.9163	0.0674	0.0967
21.6844	1.4178	AB	A	Correct	1.406	23.4024	0.5171	1	0.1995	0.8005	0.3865	12	7.9163	0.0674	0.0967
25.2039	1.4512	EF	E	Correct	1.434	26.9553	0.5171	-1	-0.5293	0.5293	0.3022	56	7.9163	0.0674	0.0967
29.2239	1.718	FE	E	Correct	1.705	31.2422	0.5171	1	0.5218	0.4782	0.3022	56	7.9163	0.0674	0.0967
32.7434	1.6013	AB	A	Correct	1.591	34.6449	0.5171	1	0.1861	0.8139	0.3865	12	7.9163	0.0674	0.0967
37.2637	1.7848	FE	E	Correct	1.773	39.3488	0.5171	1	0.4866	0.5134	0.3022	56	7.9163	0.0674	0.0967
41.2837	1.5846	FE	E	Correct	1.574	43.1685	0.5171	1	0.4538	0.5462	0.3022	56	7.9163	0.0674	0.0967
44.3195	1.9349	AB	A	Correct	1.918	46.5546	0.5171	1	0.1735	0.8265	0.3865	12	7.9163	0.0674	0.0967
48.8398	2.1184	DC	C	Correct	2.109	51.2585	0.5171	-1	-0.4419	0.4419	0.2794	34	7.9163	0.0674	0.0967
52.8598	1.7014	AB	A	Correct	1.691	54.8614	0.5171	1	0.1618	0.8382	0.3865	12	7.9163	0.0674	0.0967
60.3993	1.7847	EF	E	Correct	1.774	62.4843	0.5171	1	0.4232	0.5768	0.3022	56	7.9163	0.0674	0.0967
65.9204	1.6013	AB	A	Correct	1.583	67.822	0.5171	1	0.1509	0.8491	0.3865	12	7.9163	0.0674	0.0967
68.4725	1.9516	FE	E	Correct	1.948	70.7243	0.5171	-1	-0.6053	0.6053	0.3022	56	7.9163	0.0674	0.0967
73.4933	1.5846	AB	A	Correct	1.574	75.3781	0.5171	1	0.1407	0.8593	0.3865	12	7.9163	0.0674	0.0967
77.0128	1.985	DC	C	Correct	1.982	79.298	0.5171	1	0.6008	0.3992	0.2794	34	7.9163	0.0674	0.0967
82.0336	1.4678	AB	A	Correct	1.45	83.8017	0.5171	1	0.1312	0.8688	0.3865	12	7.9163	0.0674	0.0967
86.0535	1.5012	FE	E	Correct	1.491	87.855	0.5171	-1	-0.5468	0.5468	0.3022	56	7.9163	0.0674	0.0967
89.573	2.3853	EF	E	Correct	2.367	92.2419	0.3669	-1	-0.4939	0.4939	0.3022	56	7.9163	0.0674	0.0967
97.6129	2.1685	CD	C	Correct	2.152	100.0816	0.5171	-1	-0.4397	0.4397	0.2794	34	7.9163	0.0674	0.0967
