onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.5338	0.9174	AB	A	Correct	0.901	2.2018	0.5171	1	0.5	0.5	0.5	12	5.3818	0.3439	0.0806
4.5502	1.0043	EF	F	Incorrect	0.993	6.3052	0.517	1	0.5	0.5	0.5	56	5.3818	0.3439	0.0806
8.0899	1.1843	EF	E	Correct	1.174	10.0249	0.517	1	0.5	0.5	0.6719	56	5.3818	0.3439	0.0806
13.1107	1.4178	CD	D	Incorrect	1.411	14.8288	0.5171	-1	-0.5	0.5	0.5	34	5.3818	0.3439	0.0806
17.6311	1.2176	AB	B	Incorrect	1.209	19.149	0.517	-1	-0.5	0.5	0.6719	12	5.3818	0.3439	0.0806
21.1506	1.2177	BA	B	Incorrect	1.207	22.6685	0.5171	1	0.5403	0.4597	0.6719	12	5.3818	0.3439	0.0806
24.1864	1.3344	CD	D	Incorrect	1.331	25.8211	0.5171	-1	-0.4597	0.4597	0.5	34	5.3818	0.3439	0.0806
33.2104	1.2177	FE	F	Incorrect	1.213	34.7283	0.5171	-1	-0.6719	0.6719	0.6719	56	5.3818	0.3439	0.0806
37.2304	1.718	DC	D	Incorrect	1.71	39.2487	0.5171	-1	-0.4226	0.4226	0.5	34	5.3818	0.3439	0.0806
40.2662	1.8682	AB	B	Incorrect	1.852	42.4346	0.5171	-1	-0.6455	0.6455	0.6719	12	5.3818	0.3439	0.0806
44.7865	1.6013	DC	D	Incorrect	1.596	46.6881	0.5171	-1	-0.3885	0.3885	0.5	34	5.3818	0.3439	0.0806
48.8065	1.6346	BA	B	Incorrect	1.632	50.7414	0.5171	-1	-0.5934	0.5934	0.6719	12	5.3818	0.3439	0.0806
53.8105	1.4012	FE	E	Correct	1.398	55.5119	0.5171	-1	-0.6719	0.6719	0.6178	56	5.3818	0.3439	0.0806
61.8337	1.8015	CD	C	Correct	1.787	63.9355	0.417	-1	-0.5	0.5	0.3572	34	5.3818	0.3439	0.0806
65.3533	1.2677	BA	A	Correct	1.262	66.9212	0.5171	1	0.3281	0.6719	0.5456	12	5.3818	0.3439	0.0806
69.8736	1.3345	BA	A	Correct	1.327	71.5083	0.5171	-1	-0.7847	0.7847	0.5456	12	5.3818	0.3439	0.0806
72.409	2.0017	DC	C	Correct	1.992	74.7109	0.5171	1	0.5403	0.4597	0.3572	34	5.3818	0.3439	0.0806
76.9294	1.4011	FE	E	Correct	1.398	78.6308	0.5171	-1	-0.6178	0.6178	0.6178	56	5.3818	0.3439	0.0806
80.9493	1.7348	BA	B	Incorrect	1.726	82.9843	0.5171	-1	-0.5456	0.5456	0.7215	12	5.3818	0.3439	0.0806
85.9701	1.668	DC	C	Correct	1.651	87.9384	0.517	-1	-0.6455	0.6455	0.3572	34	5.3818	0.3439	0.0806
88.5055	2.1351	AB	A	Correct	2.132	90.9408	0.5171	-1	-0.7215	0.7215	0.5016	12	5.3818	0.3439	0.0806
92.5421	1.5179	AB	B	Incorrect	1.503	94.3603	0.517	-1	-0.5016	0.5016	0.6633	12	5.3818	0.3439	0.0806
98.0633	1.2677	DC	C	Correct	1.255	99.6312	0.5171	1	0.4066	0.5934	0.3572	34	5.3818	0.3439	0.0806
101.5828	1.9683	DC	D	Incorrect	1.96	103.8513	0.5171	-1	-0.3572	0.3572	0.7332	34	5.3818	0.3439	0.0806
105.1023	1.7515	CD	C	Correct	1.736	107.154	0.5171	-1	-0.7332	0.7332	0.3284	34	5.3818	0.3439	0.0806
109.6227	1.618	EF	F	Incorrect	1.606	111.5409	0.5171	-1	-0.6178	0.6178	0.5679	56	5.3818	0.3439	0.0806
112.6585	1.5346	AB	A	Correct	1.522	114.4933	0.5171	1	0.3367	0.6633	0.4611	12	5.3818	0.3439	0.0806
