onset	duration	RT	Trial_type	Response	SSD
0.0864	0.5171	1071	Go	correct	n/a
5.0738	0.5171	532	Go	correct	n/a
8.5766	0.5171	643	Go	correct	n/a
13.0802	0.5171	486	Go	Incorrect	n/a
17.0835	0.517	637	Stop	Failed_stop	200
20.5863	0.5171	711	Go	correct	n/a
24.5895	0.5171	1023	Go	correct	n/a
28.109	0.5171	598	Stop	Failed_stop	200
36.1155	0.517	678	Stop	Failed_stop	150
40.1187	0.5171	891	Go	correct	n/a
45.106	0.5171	716	Go	correct	n/a
49.6097	0.5171	0	Stop	succesful_stop	100
53.1125	0.5171	658	Stop	Failed_stop	50
56.1316	0.5171	911	Go	correct	n/a
65.1222	0.5171	0	Stop	succesful_stop	50
69.6258	0.5171	0	Stop	succesful_stop	50
73.629	0.5171	661	Go	Incorrect	n/a
81.6355	0.5171	0	Stop	succesful_stop	50
88.1574	0.5171	0	Stop	succesful_stop	100
93.1448	0.5171	541	Go	correct	n/a
96.1639	0.5171	676	Go	correct	n/a
105.1545	0.517	0	Stop	succesful_stop	150
108.1736	0.517	0	Stop	succesful_stop	200
113.6613	0.5171	577	Go	correct	n/a
117.6645	0.5171	522	Go	correct	n/a
121.1674	0.5171	0	Stop	succesful_stop	250
124.6702	0.5171	607	Go	correct	n/a
129.1738	0.5171	526	Go	correct	n/a
132.6766	0.5171	643	Go	correct	n/a
136.1962	0.517	685	Go	correct	n/a
141.1835	0.5171	590	Go	correct	n/a
144.2026	0.5171	566	Go	correct	n/a
149.6904	0.517	585	Go	Incorrect	n/a
153.1932	0.5171	0	Stop	succesful_stop	300
156.696	0.5171	0	Stop	succesful_stop	350
161.7001	0.517	490	Stop	Failed_stop	400
164.7025	0.5171	596	Stop	Failed_stop	450
168.222	0.5171	861	Go	correct	n/a
173.2093	0.5171	638	Go	correct	n/a
176.2284	0.5171	546	Go	correct	n/a
180.2317	0.517	500	Go	correct	n/a
185.219	0.5171	573	Go	correct	n/a
188.2381	0.5171	927	Go	correct	n/a
193.2255	0.517	694	Go	correct	n/a
197.7291	0.5171	528	Go	correct	n/a
201.7323	0.5171	463	Go	correct	n/a
205.2351	0.5171	616	Stop	Failed_stop	500
209.2384	0.5171	589	Go	correct	n/a
212.2575	0.5171	650	Go	correct	n/a
216.2607	0.5171	480	Stop	Failed_stop	550
224.7509	0.5171	644	Go	correct	n/a
229.7549	0.5171	681	Go	correct	n/a
233.7581	0.5171	0	Stop	succesful_stop	600
236.2768	0.5171	779	Stop	Failed_stop	650
241.2642	0.5171	610	Stop	Failed_stop	700
245.2674	0.5171	888	Go	correct	n/a
248.2865	0.5171	665	Go	correct	n/a
253.2739	0.5171	859	Stop	Failed_stop	750
260.7799	0.5171	889	Go	correct	n/a
264.7832	0.517	681	Go	correct	n/a
269.2868	0.5171	571	Stop	Failed_stop	800
273.29	0.5171	880	Stop	Failed_stop	800
276.3091	0.5171	914	Go	correct	n/a
281.7969	0.5171	850	Stop	Failed_stop	750
284.3156	0.5171	0	Stop	succesful_stop	700
293.3061	0.5171	0	Stop	succesful_stop	650
297.8098	0.5171	881	Go	correct	n/a
301.813	0.5171	790	Stop	Failed_stop	650
304.8154	0.5171	1194	Go	correct	n/a
309.3191	0.517	0	Stop	succesful_stop	600
313.8227	0.5171	965	Go	correct	n/a
316.8251	0.5171	1026	Go	correct	n/a
321.8291	0.5171	0	Stop	succesful_stop	600
324.8316	0.517	1313	Go	correct	n/a
329.8356	0.5171	684	Go	correct	n/a
332.838	0.5171	843	Stop	Failed_stop	650
337.8421	0.517	1189	Go	correct	n/a
341.8453	0.5171	1037	Go	correct	n/a
349.3513	0.5171	1019	Go	correct	n/a
353.855	0.517	876	Go	correct	n/a
357.8582	0.5171	973	Go	correct	n/a
361.8614	0.5171	692	Go	correct	n/a
364.8638	0.5171	1110	Go	correct	n/a
368.8671	0.517	594	Go	correct	n/a
372.8703	0.5171	702	Stop	Failed_stop	650
377.3739	0.5171	1038	Go	correct	n/a
380.393	0.5171	0	Stop	succesful_stop	600
384.88	0.5171	671	Stop	Failed_stop	600
389.3836	0.5171	972	Go	correct	n/a
393.3868	0.5171	1420	Go	correct	n/a
397.3901	0.517	883	Go	correct	n/a
401.3933	0.5171	900	Go	Incorrect	n/a
404.8961	0.5171	1346	Go	correct	n/a
409.3997	0.5171	617	Go	correct	n/a
413.403	0.517	0	Stop	succesful_stop	550
417.9066	0.5171	1118	Go	correct	n/a
421.9098	0.5171	963	Go	correct	n/a
424.9122	0.5171	757	Go	correct	n/a
429.4159	0.5171	1057	Go	correct	n/a
433.4191	0.5171	733	Go	correct	n/a
437.4223	0.5171	1222	Go	correct	n/a
440.4414	0.5171	761	Go	correct	n/a
444.9284	0.5171	0	Stop	succesful_stop	550
449.9324	0.5171	690	Go	correct	n/a
453.9356	0.5171	0	Stop	succesful_stop	600
456.9381	0.517	0	Stop	succesful_stop	650
461.9421	0.5171	1173	Go	correct	n/a
468.464	0.5171	757	Go	correct	n/a
472.4672	0.5171	908	Go	correct	n/a
477.955	0.5171	1174	Go	correct	n/a
480.9574	0.5171	992	Go	correct	n/a
484.9607	0.517	1489	Go	Incorrect	n/a
488.9639	0.5171	1154	Go	correct	n/a
493.9679	0.5171	857	Go	correct	n/a
496.4866	0.5171	959	Go	correct	n/a
500.9736	0.517	1213	Go	correct	n/a
505.4772	0.5171	895	Go	correct	n/a
508.98	0.5171	863	Go	correct	n/a
513.984	0.5171	765	Stop	Failed_stop	700
516.9865	0.5171	1207	Go	correct	n/a
521.4901	0.5171	1045	Go	correct	n/a
525.9937	0.5171	709	Go	correct	n/a
529.4966	0.517	764	Go	correct	n/a
537.503	0.5171	876	Stop	Failed_stop	750
545.0091	0.517	960	Go	correct	n/a
549.0123	0.5171	1233	Go	correct	n/a
554.0163	0.5171	1199	Go	Incorrect	n/a
558.0195	0.5171	849	Go	correct	n/a
566.026	0.5171	1431	Go	correct	n/a
569.0284	0.5171	1071	Go	correct	n/a
573.0316	0.5171	0	Stop	succesful_stop	800
578.0357	0.5171	0	Stop	succesful_stop	850
581.0381	0.5171	1179	Go	correct	n/a
585.0413	0.5171	1538	Go	correct	n/a
589.545	0.517	0	Stop	succesful_stop	900
593.0478	0.5171	884	Go	correct	n/a
597.051	0.5171	760	Stop	Failed_stop	950
606.0583	0.5171	0	Stop	succesful_stop	1000
608.577	0.517	1254	Go	correct	n/a
614.0647	0.5171	833	Go	correct	n/a
617.0671	0.5171	1688	Go	correct	n/a
622.0712	0.5171	0	Stop	succesful_stop	1050
626.0744	0.5171	949	Stop	Failed_stop	1100
632.5963	0.5171	0	Stop	succesful_stop	1150
638.0841	0.5171	1693	Go	correct	n/a
642.0873	0.5171	1221	Stop	Failed_stop	1200
644.606	0.5171	1738	Go	Incorrect	n/a
648.6092	0.5171	0	Stop	succesful_stop	1250
653.5966	0.5171	1505	Go	correct	n/a
657.5998	0.5171	948	Go	correct	n/a
