onset	duration	Stim
16.041	1.018	Face
18.041	1.002	Face
20.044	1.018	Face
22.046	1.018	Face
24.048	1.018	Face
26.049	1.017	Face
28.049	1.002	Face
30.053	1.018	Face
44.164	1.017	Object
46.164	1.002	Object
48.167	1.018	Object
50.169	1.018	Object
52.17	1.018	Object
54.172	1.018	Object
56.174	1.018	Object
58.175	1.018	Object
72.287	1.018	House
74.288	1.018	House
76.29	1.018	House
78.291	1.018	House
80.293	1.018	House
82.295	1.018	House
84.296	1.018	House
86.298	1.018	House
100.409	1.018	Scrambled
102.411	1.018	Scrambled
104.412	1.018	Scrambled
106.414	1.018	Scrambled
108.416	1.018	Scrambled
110.417	1.017	Scrambled
112.419	1.018	Scrambled
114.421	1.018	Scrambled
128.532	1.017	House
130.534	1.018	House
132.535	1.018	House
134.537	1.018	House
136.538	1.018	House
138.54	1.018	House
140.542	1.018	House
142.543	1.017	House
156.638	1.017	Face
158.64	1.018	Face
160.641	1.018	Face
162.643	1.018	Face
164.644	1.018	Face
166.646	1.018	Face
168.648	1.018	Face
170.649	1.018	Face
184.727	1.017	Scrambled
186.729	1.018	Scrambled
188.73	1.018	Scrambled
190.732	1.018	Scrambled
192.734	1.018	Scrambled
194.735	1.018	Scrambled
196.737	1.018	Scrambled
198.739	1.017	Scrambled
212.833	1.018	Object
214.835	1.017	Object
216.836	1.018	Object
218.838	1.018	Object
220.84	1.018	Object
222.841	1.018	Object
224.843	1.018	Object
226.844	1.018	Object
240.939	1.018	Object
242.941	1.017	Object
244.942	1.018	Object
246.944	1.018	Object
248.946	1.018	Object
250.947	1.018	Object
252.949	1.018	Object
254.95	1.018	Object
269.062	1.018	Scrambled
271.063	1.018	Scrambled
273.065	1.018	Scrambled
275.067	1.018	Scrambled
277.068	1.017	Scrambled
279.07	1.018	Scrambled
281.072	1.018	Scrambled
283.073	1.018	Scrambled
297.185	1.018	Face
299.186	1.018	Face
301.188	1.018	Face
303.189	1.018	Face
305.191	1.018	Face
307.193	1.018	Face
309.194	1.017	Face
311.196	1.018	Face
325.307	1.018	House
327.309	1.017	House
329.31	1.018	House
331.312	1.018	House
333.314	1.018	House
335.315	1.018	House
337.317	1.018	House
339.318	1.018	House
353.397	1.017	Scrambled
355.398	1.018	Scrambled
357.4	1.018	Scrambled
359.401	1.018	Scrambled
361.403	1.018	Scrambled
363.405	1.018	Scrambled
365.406	1.018	Scrambled
367.408	1.018	Scrambled
381.519	1.018	House
383.521	1.018	House
385.522	1.017	House
387.524	1.017	House
389.526	1.018	House
391.527	1.018	House
393.529	1.018	House
395.53	1.018	House
409.625	1.018	Object
411.627	1.018	Object
413.628	1.018	Object
415.63	1.017	Object
417.632	1.018	Object
419.633	1.018	Object
421.635	1.018	Object
423.636	1.018	Object
437.748	1.018	Face
439.749	1.018	Face
441.751	1.018	Face
443.753	1.018	Face
445.754	1.018	Face
447.756	1.018	Face
449.758	1.017	Face
451.759	1.018	Face
