onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.0494	0.9007	bC	inCorrect	0.885	wl.u	0.6489	0.9843	-0.3354	50	4.5775	0.0694	3e-04
4.5704	1.2176	fA	Correct	1.214	wl.u	0.9872	0.7373	0.2499	40	4.5775	0.0694	3e-04
9.0904	0.8674	Ab	Correct	0.86	wl.l	0.9872	0.6489	0.3383	60	4.5775	0.0694	3e-04
16.1294	0.9508	eA	inCorrect	0.942	ww	0.9726	0.9872	-0.0146	20	4.5775	0.0694	3e-04
20.1654	0.9341	fC	Correct	0.917	wl.u	0.9843	0.7373	0.247	30	4.5775	0.0694	3e-04
24.2024	0.9174	Cd	inCorrect	0.899	wl.l	0.7879	0.9843	-0.1964	40	4.5775	0.0694	3e-04
28.7224	0.8341	Eb	Correct	0.828	wl.u	0.9726	0.6489	0.3237	40	4.5775	0.0694	3e-04
33.2434	1.0842	dF	Correct	1.067	ll	0.7373	0.7879	-0.0506	10	4.5775	0.0694	3e-04
37.2634	0.834	Cf	Correct	0.826	wl.u	0.9843	0.7373	0.247	30	4.5775	0.0694	3e-04
41.2824	0.9174	Ac	Correct	0.902	ww	0.9872	0.9843	0.0029	10	4.5775	0.0694	3e-04
44.8024	1.0008	Ad	Correct	0.998	wl.u	0.9872	0.7879	0.1993	50	4.5775	0.0694	3e-04
49.3224	0.8007	Eb	Correct	0.796	wl.u	0.9726	0.6489	0.3237	40	4.5775	0.0694	3e-04
56.3614	0.834	cA	inCorrect	0.817	ww	0.9843	0.9872	-0.0029	10	4.5775	0.0694	3e-04
60.8824	1.0676	Ce	inCorrect	1.058	ww	0.9726	0.9843	-0.0117	10	4.5775	0.0694	3e-04
64.9024	1.1175	cA	inCorrect	1.11	ww	0.9843	0.9872	-0.0029	10	4.5775	0.0694	3e-04
69.4224	1.0508	bE	Correct	1.04	wl.u	0.9726	0.6489	0.3237	40	4.5775	0.0694	3e-04
72.4584	1.1676	fE	Correct	1.163	wl.l	0.9726	0.7373	0.2353	20	4.5775	0.0694	3e-04
76.4944	1.2844	dA	Correct	1.282	wl.u	0.9872	0.7879	0.1993	50	4.5775	0.0694	3e-04
81.4984	0.934	bC	Correct	0.916	wl.u	0.9843	0.6489	0.3354	50	4.5775	0.0694	3e-04
85.0184	0.884	bF	Correct	0.869	ll	0.7373	0.6489	0.0884	20	4.5775	0.0694	3e-04
89.5384	0.9174	fE	Correct	0.906	wl.l	0.9726	0.7373	0.2353	20	4.5775	0.0694	3e-04
92.5744	0.934	dA	Correct	0.921	wl.u	0.9872	0.7879	0.1993	50	4.5775	0.0694	3e-04
96.6104	1.0342	dA	Correct	1.029	wl.u	0.9872	0.7879	0.1993	50	4.5775	0.0694	3e-04
101.6314	1.1175	Af	Correct	1.112	wl.u	0.9872	0.7373	0.2499	40	4.5775	0.0694	3e-04
105.1514	1.1843	dF	Correct	1.18	ll	0.7373	0.7879	-0.0506	10	4.5775	0.0694	3e-04
109.6714	0.7673	Fd	Correct	0.752	ll	0.7373	0.7879	-0.0506	10	4.5775	0.0694	3e-04
113.1904	0.9507	bC	Correct	0.945	wl.u	0.9843	0.6489	0.3354	50	4.5775	0.0694	3e-04
117.2104	1.1009	Af	inCorrect	1.091	wl.u	0.7373	0.9872	-0.2499	40	4.5775	0.0694	3e-04
