onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.533	1.3178	bC	Correct	1.308	wl.u	0.9681	0.622	0.3461	50	5.5551	0.0457	0
4.07	1.0008	Cb	Correct	0.994	wl.u	0.9681	0.622	0.3461	50	5.5551	0.0457	0
8.59	1.1843	Ed	Correct	1.178	wl.u	0.8446	0.5851	0.2595	30	5.5551	0.0457	0
12.126	1.0342	Cb	Correct	1.016	wl.u	0.9681	0.622	0.3461	50	5.5551	0.0457	0
16.163	1.0341	Ce	inCorrect	1.03	ww	0.8446	0.9681	-0.1235	10	5.5551	0.0457	0
20.683	1.4345	Ce	Correct	1.421	ww	0.9681	0.8446	0.1235	10	5.5551	0.0457	0
24.219	0.9675	Fb	Correct	0.957	ll	0.8208	0.622	0.1988	20	5.5551	0.0457	0
29.24	1.0175	dA	Correct	1.012	wl.u	0.9723	0.5851	0.3872	50	5.5551	0.0457	0
33.26	1.4846	bF	Correct	1.466	ll	0.8208	0.622	0.1988	20	5.5551	0.0457	0
36.796	1.4345	bA	Correct	1.429	wl.l	0.9723	0.622	0.3503	60	5.5551	0.0457	0
40.816	1.0508	dF	Correct	1.044	ll	0.8208	0.5851	0.2357	10	5.5551	0.0457	0
44.836	1.2177	fC	Correct	1.205	wl.u	0.9681	0.8208	0.1473	30	5.5551	0.0457	0
52.859	0.8174	Ab	Correct	0.813	wl.l	0.9723	0.622	0.3503	60	5.5551	0.0457	0
56.395	1.4846	eA	Correct	1.467	ww	0.9723	0.8446	0.1277	20	5.5551	0.0457	0
65.42	1.0508	Fd	Correct	1.049	ll	0.8208	0.5851	0.2357	10	5.5551	0.0457	0
69.439	1.4178	Ae	inCorrect	1.404	ww	0.8446	0.9723	-0.1277	20	5.5551	0.0457	0
73.459	1.0342	bF	inCorrect	1.017	ll	0.622	0.8208	-0.1988	20	5.5551	0.0457	0
77.479	1.251	bC	inCorrect	1.235	wl.u	0.622	0.9681	-0.3461	50	5.5551	0.0457	0
81.499	0.8841	Cd	Correct	0.87	wl.l	0.9681	0.5851	0.383	40	5.5551	0.0457	0
85.019	1.0675	bC	Correct	1.053	wl.u	0.9681	0.622	0.3461	50	5.5551	0.0457	0
89.539	1.5012	dE	Correct	1.49	wl.u	0.8446	0.5851	0.2595	30	5.5551	0.0457	0
97.062	0.834	Ed	Correct	0.823	wl.u	0.8446	0.5851	0.2595	30	5.5551	0.0457	0
101.582	1.2844	Cb	Correct	1.277	wl.u	0.9681	0.622	0.3461	50	5.5551	0.0457	0
105.102	1.5679	dE	inCorrect	1.566	wl.u	0.5851	0.8446	-0.2595	30	5.5551	0.0457	0
113.625	1.0008	Cd	Correct	0.991	wl.l	0.9681	0.5851	0.383	40	5.5551	0.0457	0
117.645	0.9175	Ce	Correct	0.911	ww	0.9681	0.8446	0.1235	10	5.5551	0.0457	0
121.165	1.0675	bF	inCorrect	1.055	ll	0.622	0.8208	-0.1988	20	5.5551	0.0457	0
124.701	1.0008	Ad	Correct	0.988	wl.u	0.9723	0.5851	0.3872	50	5.5551	0.0457	0
129.722	1.4012	Cf	Correct	1.397	wl.u	0.9681	0.8208	0.1473	30	5.5551	0.0457	0
133.742	0.9841	Af	inCorrect	0.978	wl.u	0.8208	0.9723	-0.1515	40	5.5551	0.0457	0
137.762	1.0175	bD	Correct	1.003	ll	0.5851	0.622	-0.0369	10	5.5551	0.0457	0
140.798	1.2344	Ab	Correct	1.221	wl.l	0.9723	0.622	0.3503	60	5.5551	0.0457	0
145.818	1.2844	Ef	Correct	1.273	wl.l	0.8446	0.8208	0.0238	20	5.5551	0.0457	0
148.854	2.6188	Ae	Correct	2.614	ww	0.9723	0.8446	0.1277	20	5.5551	0.0457	0
153.375	0.934	Eb	Correct	0.924	wl.u	0.8446	0.622	0.2226	40	5.5551	0.0457	0
