onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
1.0338	1.6013	eC	Correct	1.599	ww	0.8888	0.7548	0.134	10	8.8011	0.0952	0.0245
8.5568	2.6689	Ed	Correct	2.658	wl.u	0.7548	0.5413	0.2135	30	8.8011	0.0952	0.0245
12.5768	2.4853	eC	Correct	2.47	ww	0.8888	0.7548	0.134	10	8.8011	0.0952	0.0245
17.0968	1.3511	bA	Correct	1.347	wl.l	0.9629	0.532	0.4309	60	8.8011	0.0952	0.0245
21.1168	1.3011	Ab	Correct	1.288	wl.l	0.9629	0.532	0.4309	60	8.8011	0.0952	0.0245
28.6398	3.4361	dF	inCorrect	3.426	ll	0.5413	0.6495	-0.1082	10	8.8011	0.0952	0.0245
32.6598	3.5029	Ad	omission	0	wl.u	0.5413	0.9629	-0.4216	50	8.8011	0.0952	0.0245
39.1648	1.5012	Cf	Correct	1.491	wl.u	0.8888	0.6495	0.2393	30	8.8011	0.0952	0.0245
42.6838	1.9683	Eb	Correct	1.963	wl.u	0.7548	0.532	0.2228	40	8.8011	0.0952	0.0245
46.7038	2.5687	bF	Correct	2.559	ll	0.6495	0.532	0.1175	20	8.8011	0.0952	0.0245
51.2248	1.9683	Cf	Correct	1.955	wl.u	0.8888	0.6495	0.2393	30	8.8011	0.0952	0.0245
54.2598	1.9516	Ae	Correct	1.937	ww	0.9629	0.7548	0.2081	20	8.8011	0.0952	0.0245
58.7808	1.5346	Cb	Correct	1.524	wl.u	0.8888	0.532	0.3568	50	8.8011	0.0952	0.0245
63.3008	1.6013	Ef	Correct	1.598	wl.l	0.7548	0.6495	0.1053	20	8.8011	0.0952	0.0245
67.3208	2.7022	Af	Correct	2.687	wl.u	0.9629	0.6495	0.3134	40	8.8011	0.0952	0.0245
71.3408	2.9024	Ad	Correct	2.892	wl.u	0.9629	0.5413	0.4216	50	8.8011	0.0952	0.0245
75.3608	2.2518	bE	Correct	2.235	wl.u	0.7548	0.532	0.2228	40	8.8011	0.0952	0.0245
78.3968	2.2518	Fd	inCorrect	2.246	ll	0.5413	0.6495	-0.1082	10	8.8011	0.0952	0.0245
82.4328	1.5846	Af	Correct	1.579	wl.u	0.9629	0.6495	0.3134	40	8.8011	0.0952	0.0245
