onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.5334	1.4345	Cd	Correct	1.428	wl.l	0.8888	0.5413	0.3475	40	8.8011	0.0952	0.0245
4.0694	1.4012	bE	Correct	1.389	wl.u	0.7548	0.532	0.2228	40	8.8011	0.0952	0.0245
9.0904	1.2009	Cb	Correct	1.196	wl.u	0.8888	0.532	0.3568	50	8.8011	0.0952	0.0245
13.1104	1.1343	bA	Correct	1.126	wl.l	0.9629	0.532	0.4309	60	8.8011	0.0952	0.0245
16.1464	1.2844	Ab	Correct	1.282	wl.l	0.9629	0.532	0.4309	60	8.8011	0.0952	0.0245
21.1504	1.2843	Cb	Correct	1.276	wl.u	0.8888	0.532	0.3568	50	8.8011	0.0952	0.0245
24.1854	1.301	eA	Correct	1.292	ww	0.9629	0.7548	0.2081	20	8.8011	0.0952	0.0245
28.7064	1.201	Af	Correct	1.187	wl.u	0.9629	0.6495	0.3134	40	8.8011	0.0952	0.0245
32.7264	0.9341	Fb	inCorrect	0.916	ll	0.532	0.6495	-0.1175	20	8.8011	0.0952	0.0245
36.2794	2.3686	Ae	Correct	2.359	ww	0.9629	0.7548	0.2081	20	8.8011	0.0952	0.0245
40.7994	1.1676	Fb	Correct	1.158	ll	0.6495	0.532	0.1175	20	8.8011	0.0952	0.0245
44.8194	1.9015	eC	Correct	1.893	ww	0.8888	0.7548	0.134	10	8.8011	0.0952	0.0245
48.8394	2.0517	Eb	Correct	2.047	wl.u	0.7548	0.532	0.2228	40	8.8011	0.0952	0.0245
53.3594	1.5512	Eb	Correct	1.545	wl.u	0.7548	0.532	0.2228	40	8.8011	0.0952	0.0245
60.3984	1.1176	eA	Correct	1.111	ww	0.9629	0.7548	0.2081	20	8.8011	0.0952	0.0245
64.4354	1.5513	bD	Correct	1.54	ll	0.5413	0.532	0.0093	10	8.8011	0.0952	0.0245
68.9554	1.5513	Ef	Correct	1.534	wl.l	0.7548	0.6495	0.1053	20	8.8011	0.0952	0.0245
76.9784	1.1843	dE	inCorrect	1.169	wl.u	0.5413	0.7548	-0.2135	30	8.8011	0.0952	0.0245
80.5144	1.4012	Ef	Correct	1.392	wl.l	0.7548	0.6495	0.1053	20	8.8011	0.0952	0.0245
85.0354	1.2677	Ae	Correct	1.253	ww	0.9629	0.7548	0.2081	20	8.8011	0.0952	0.0245
89.0554	1.1509	bA	Correct	1.148	wl.l	0.9629	0.532	0.4309	60	8.8011	0.0952	0.0245
92.5914	1.9182	Ad	Correct	1.907	wl.u	0.9629	0.5413	0.4216	50	8.8011	0.0952	0.0245
97.1114	2.1184	fA	Correct	2.114	wl.u	0.9629	0.6495	0.3134	40	8.8011	0.0952	0.0245
100.6484	2.7522	Ed	Correct	2.749	wl.u	0.7548	0.5413	0.2135	30	8.8011	0.0952	0.0245
109.6714	1.4012	Cb	Correct	1.395	wl.u	0.8888	0.532	0.3568	50	8.8011	0.0952	0.0245
113.6914	1.5846	cA	inCorrect	1.581	ww	0.8888	0.9629	-0.0741	10	8.8011	0.0952	0.0245
116.7274	2.4353	dA	inCorrect	2.429	wl.u	0.5413	0.9629	-0.4216	50	8.8011	0.0952	0.0245
121.2484	1.3344	cA	Correct	1.316	ww	0.9629	0.8888	0.0741	10	8.8011	0.0952	0.0245
125.7684	2.4686	Ae	Correct	2.465	ww	0.9629	0.7548	0.2081	20	8.8011	0.0952	0.0245
129.7884	1.2343	fE	Correct	1.231	wl.l	0.7548	0.6495	0.1053	20	8.8011	0.0952	0.0245
132.8244	1.8515	Ce	Correct	1.84	ww	0.8888	0.7548	0.134	10	8.8011	0.0952	0.0245
137.3444	1.668	bA	inCorrect	1.651	wl.l	0.532	0.9629	-0.4309	60	8.8011	0.0952	0.0245
144.8834	1.2176	fA	Correct	1.21	wl.u	0.9629	0.6495	0.3134	40	8.8011	0.0952	0.0245
149.9044	1.4512	Cb	Correct	1.438	wl.u	0.8888	0.532	0.3568	50	8.8011	0.0952	0.0245
153.9244	2.0851	Af	inCorrect	2.078	wl.u	0.6495	0.9629	-0.3134	40	8.8011	0.0952	0.0245
161.9474	2.0017	eA	Correct	1.994	ww	0.9629	0.7548	0.2081	20	8.8011	0.0952	0.0245
164.9834	3.0191	eA	Correct	3.014	ww	0.9629	0.7548	0.2081	20	8.8011	0.0952	0.0245
169.5034	2.869	cA	inCorrect	2.864	ww	0.8888	0.9629	-0.0741	10	8.8011	0.0952	0.0245
174.0244	2.0016	fC	Correct	1.999	wl.u	0.8888	0.6495	0.2393	30	8.8011	0.0952	0.0245
177.5434	2.6188	Db	inCorrect	2.61	ll	0.532	0.5413	-0.0093	10	8.8011	0.0952	0.0245
181.5634	2.3018	Fd	inCorrect	2.288	ll	0.5413	0.6495	-0.1082	10	8.8011	0.0952	0.0245
190.0874	1.618	Af	inCorrect	1.608	wl.u	0.6495	0.9629	-0.3134	40	8.8011	0.0952	0.0245
194.1074	2.7856	dF	inCorrect	2.769	ll	0.5413	0.6495	-0.1082	10	8.8011	0.0952	0.0245
197.6264	2.3686	Fd	inCorrect	2.359	ll	0.5413	0.6495	-0.1082	10	8.8011	0.0952	0.0245
202.1474	1.0843	bA	Correct	1.071	wl.l	0.9629	0.532	0.4309	60	8.8011	0.0952	0.0245
206.1674	1.9015	fE	Correct	1.889	wl.l	0.7548	0.6495	0.1053	20	8.8011	0.0952	0.0245
210.1864	1.6847	Ef	Correct	1.676	wl.l	0.7548	0.6495	0.1053	20	8.8011	0.0952	0.0245
214.2064	1.1009	fC	Correct	1.098	wl.u	0.8888	0.6495	0.2393	30	8.8011	0.0952	0.0245
217.7264	1.5345	Ef	Correct	1.518	wl.l	0.7548	0.6495	0.1053	20	8.8011	0.0952	0.0245
