onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.5338	0.9507	CD	C	Correct	0.941	2.2351	0.5171	-1	-0.8333	0.8333	0.6597	34	3.5205	0.0628	2e-04
4.07	0.7005	AB	A	Correct	0.696	5.5211	0.5171	1	0.0818	0.9182	0.6377	12	3.5205	0.0628	2e-04
8.1066	0.7172	CD	C	Correct	0.705	9.5744	0.5171	1	0.1668	0.8332	0.6597	34	3.5205	0.0628	2e-04
17.1305	0.9174	BA	A	Correct	0.9	18.7985	0.5171	1	0.0767	0.9233	0.6377	12	3.5205	0.0628	2e-04
25.1537	0.6672	FE	E	Correct	0.656	26.5715	0.5171	-1	-0.9	0.9	0.7543	56	3.5205	0.0628	2e-04
29.674	0.6839	DC	C	Correct	0.673	31.1085	0.5171	1	0.1564	0.8436	0.6597	34	3.5205	0.0628	2e-04
32.6931	0.9508	BA	A	Correct	0.946	34.3945	0.5171	1	0.0719	0.9281	0.6377	12	3.5205	0.0628	2e-04
36.713	0.6005	BA	A	Correct	0.595	38.0641	0.5171	1	0.0674	0.9326	0.6377	12	3.5205	0.0628	2e-04
44.2525	0.6672	AB	A	Correct	0.658	45.6703	0.5171	1	0.0631	0.9369	0.6377	12	3.5205	0.0628	2e-04
48.7728	1.0342	AB	A	Correct	1.03	50.5576	0.517	1	0.0592	0.9408	0.6377	12	3.5205	0.0628	2e-04
52.7927	1.0509	DC	C	Correct	1.039	54.5942	0.517	1	0.1466	0.8534	0.6597	34	3.5205	0.0628	2e-04
56.8126	1.1676	EF	E	Correct	1.161	58.7308	0.5171	1	0.1002	0.8998	0.7543	56	3.5205	0.0628	2e-04
64.8358	0.6672	AB	A	Correct	0.654	66.2536	0.5171	1	0.0555	0.9445	0.6377	12	3.5205	0.0628	2e-04
69.3561	0.9674	DC	C	Correct	0.956	71.0742	0.517	1	0.1374	0.8626	0.6597	34	3.5205	0.0628	2e-04
73.8764	0.5838	FE	E	Correct	0.568	75.2108	0.5171	1	0.0939	0.9061	0.7543	56	3.5205	0.0628	2e-04
76.8955	0.784	DC	D	Incorrect	0.771	78.4301	0.5171	1	0.3403	0.6597	0.8713	34	3.5205	0.0628	2e-04
80.9154	0.6172	BA	A	Correct	0.609	82.2832	0.5171	1	0.052	0.948	0.6377	12	3.5205	0.0628	2e-04
85.9362	0.7506	FE	E	Correct	0.734	87.4374	0.5171	-1	-0.912	0.912	0.7543	56	3.5205	0.0628	2e-04
88.4716	1.0174	BA	A	Correct	1.011	90.2397	0.517	-1	-0.9513	0.9513	0.6377	12	3.5205	0.0628	2e-04
93.9927	0.6338	BA	A	Correct	0.623	95.3771	0.5171	-1	-0.9511	0.9511	0.6377	12	3.5205	0.0628	2e-04
97.0118	0.9674	AB	A	Correct	0.96	98.7299	0.517	1	0.049	0.951	0.6377	12	3.5205	0.0628	2e-04
105.5354	0.7672	DC	C	Correct	0.763	107.0533	0.517	1	0.1287	0.8713	0.6811	34	3.5205	0.0628	2e-04
109.0549	0.6839	FE	E	Correct	0.68	110.4894	0.5171	1	0.0882	0.9118	0.7543	56	3.5205	0.0628	2e-04
112.5911	0.6839	AB	A	Correct	0.677	114.0256	0.517	1	0.046	0.954	0.6377	12	3.5205	0.0628	2e-04
121.615	0.8174	BA	A	Correct	0.799	123.1663	0.5171	1	0.0431	0.9569	0.6377	12	3.5205	0.0628	2e-04
125.635	1.668	BA	A	Correct	1.65	127.6032	0.5171	1	0.0404	0.9596	0.6377	12	3.5205	0.0628	2e-04
133.6748	1.1843	CD	D	Incorrect	1.181	135.1593	0.5171	-1	-0.6811	0.6811	0.8793	34	3.5205	0.0628	2e-04
137.1943	0.7173	FE	E	Correct	0.707	138.2118	0.5171	1	0.0826	0.9174	0.7543	56	3.5205	0.0628	2e-04
141.7146	1.201	FE	E	Correct	1.19	143.2158	0.5171	1	0.0774	0.9226	0.7543	56	3.5205	0.0628	2e-04
145.2341	2.6855	AB	A	Correct	2.677	148.2199	0.5171	1	0.0378	0.9622	0.6377	12	3.5205	0.0628	2e-04
148.7703	0.9008	BA	B	Incorrect	0.89	149.9713	0.5171	-1	-0.6377	0.6377	0.9645	12	3.5205	0.0628	2e-04
154.2915	0.5838	BA	A	Correct	0.581	155.1755	0.5171	-1	-0.9645	0.9645	0.6376	12	3.5205	0.0628	2e-04
157.811	1.2176	FE	E	Correct	1.21	159.3289	0.5171	1	0.0726	0.9274	0.7543	56	3.5205	0.0628	2e-04
161.8309	0.7339	FE	F	Incorrect	0.726	162.8651	0.5171	-1	-0.7543	0.7543	0.932	56	3.5205	0.0628	2e-04
165.3504	2.3853	EF	E	Correct	2.373	168.0359	0.5171	1	0.068	0.932	0.7541	56	3.5205	0.0628	2e-04
169.3703	1.668	EF	E	Correct	1.651	171.3386	0.5171	1	0.0638	0.9362	0.7541	56	3.5205	0.0628	2e-04
172.9065	1.3011	CD	D	Incorrect	1.292	174.5078	0.5171	-1	-0.681	0.681	0.8793	34	3.5205	0.0628	2e-04
177.9273	0.5337	EF	E	Correct	0.518	178.7613	0.517	-1	-0.9402	0.9402	0.7541	56	3.5205	0.0628	2e-04
182.4476	1.9516	BA	B	Incorrect	1.945	184.6994	0.2669	-1	-0.6376	0.6376	0.9644	12	3.5205	0.0628	2e-04
190.4707	1.3678	CD	D	Incorrect	1.356	192.1387	0.5171	1	0.3191	0.6809	0.8793	34	3.5205	0.0628	2e-04
193.0061	2.869	FE	F	Incorrect	2.867	196.1753	0.5171	-1	-0.7541	0.7541	0.9401	56	3.5205	0.0628	2e-04
198.5106	2.5187	FE	n/a	omission	0	201.3295	0.5171	0	0	0	0	0	3.5205	0.0628	2e-04
204.5321	0.0167	AB	A	Correct	0.004	204.849	0.5171	1	0.0356	0.9644	0.6375	12	3.5205	0.0628	2e-04
213.0557	0.6171	DC	D	Incorrect	0.614	213.9731	0.5171	-1	-0.7009	0.7009	0.8793	34	3.5205	0.0628	2e-04
217.0756	0.7172	AB	B	Incorrect	0.71	218.0931	0.5171	1	0.3625	0.6375	0.9666	12	3.5205	0.0628	2e-04
221.0955	1.8181	DC	D	Incorrect	1.804	223.2139	0.4003	1	0.2992	0.7008	0.8793	34	3.5205	0.0628	2e-04
224.615	0.784	AB	A	Correct	0.781	225.6992	0.5171	1	0.0334	0.9666	0.6603	12	3.5205	0.0628	2e-04
227.6508	0.7506	AB	A	Correct	0.745	228.7017	0.517	-1	-0.9687	0.9687	0.6603	12	3.5205	0.0628	2e-04
233.1719	1.201	CD	D	Incorrect	1.192	234.6731	0.5171	1	0.2804	0.7196	0.8793	34	3.5205	0.0628	2e-04
236.191	3.5029	AB	n/a	omission	0	239.9941	0.5171	0	0	0	0	0	3.5205	0.0628	2e-04
243.2134	1.0675	AB	A	Correct	1.065	244.5812	0.5171	1	0.0315	0.9685	0.6603	12	3.5205	0.0628	2e-04
247.25	0.5004	AB	A	Correct	0.497	248.0506	0.5171	-1	-0.9705	0.9705	0.6603	12	3.5205	0.0628	2e-04
252.7711	0.4838	CD	C	Correct	0.47	253.5551	0.5171	1	0.1207	0.8793	0.7371	34	3.5205	0.0628	2e-04
259.7935	0.5838	BA	B	Incorrect	0.573	260.6775	0.5171	-1	-0.6603	0.6603	0.9703	12	3.5205	0.0628	2e-04
263.8134	0.6005	BA	A	Correct	0.585	264.7141	0.5171	1	0.0297	0.9703	0.6601	12	3.5205	0.0628	2e-04
267.3496	0.5671	BA	A	Correct	0.565	268.217	0.517	1	0.0278	0.9722	0.6601	12	3.5205	0.0628	2e-04
272.3536	0.7673	AB	B	Incorrect	0.75	273.4212	0.517	-1	-0.6601	0.6601	0.9739	12	3.5205	0.0628	2e-04
276.3736	2.4686	EF	E	Correct	2.458	279.1425	0.2502	1	0.0599	0.9401	0.754	56	3.5205	0.0628	2e-04
280.3935	0.834	EF	E	Correct	0.82	281.5277	0.5171	1	0.0562	0.9438	0.754	56	3.5205	0.0628	2e-04
288.4166	0.7506	DC	D	Incorrect	0.74	289.4675	0.5171	-1	-0.7371	0.7371	0.8869	34	3.5205	0.0628	2e-04
291.4524	0.9007	CD	C	Correct	0.896	292.6534	0.5171	1	0.1131	0.8869	0.737	34	3.5205	0.0628	2e-04
295.489	0.7006	DC	C	Correct	0.695	296.4898	0.5171	1	0.106	0.894	0.737	34	3.5205	0.0628	2e-04
299.5256	3.9866	BA	n/a	omission	0	303.8124	0.5171	0	0	0	0	0	3.5205	0.0628	2e-04
