onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.0495	1.1843	eC	inCorrect	1.177	ww	0.9722	0.9637	0.0085	10	3.5205	0.0628	2e-04
4.0865	0.5504	bE	Correct	0.533	wl.u	0.9722	0.7005	0.2717	40	3.5205	0.0628	2e-04
12.1265	0.5338	Eb	Correct	0.519	wl.u	0.9722	0.7005	0.2717	40	3.5205	0.0628	2e-04
17.1465	0.7506	Ef	Correct	0.747	wl.l	0.9722	0.8219	0.1503	20	3.5205	0.0628	2e-04
20.6665	0.8007	bA	Correct	0.79	wl.l	0.9864	0.7005	0.2859	60	3.5205	0.0628	2e-04
25.1865	0.6005	Ad	Correct	0.59	wl.u	0.9864	0.7965	0.1899	50	3.5205	0.0628	2e-04
28.7065	0.7172	Cf	Correct	0.71	wl.u	0.9637	0.8219	0.1418	30	3.5205	0.0628	2e-04
33.2265	0.6672	Db	Correct	0.661	ll	0.7965	0.7005	0.096	10	3.5205	0.0628	2e-04
36.2625	0.834	dE	Correct	0.817	wl.u	0.9722	0.7965	0.1757	30	3.5205	0.0628	2e-04
44.7855	0.5838	dF	inCorrect	0.572	ll	0.7965	0.8219	-0.0254	10	3.5205	0.0628	2e-04
49.3065	0.6505	bF	Correct	0.641	ll	0.8219	0.7005	0.1214	20	3.5205	0.0628	2e-04
53.3265	0.6172	Fb	Correct	0.605	ll	0.8219	0.7005	0.1214	20	3.5205	0.0628	2e-04
56.8455	0.9007	eC	inCorrect	0.882	ww	0.9722	0.9637	0.0085	10	3.5205	0.0628	2e-04
61.3655	0.7673	Cd	Correct	0.752	wl.l	0.9637	0.7965	0.1672	40	3.5205	0.0628	2e-04
64.8855	0.6172	Eb	Correct	0.601	wl.u	0.9722	0.7005	0.2717	40	3.5205	0.0628	2e-04
68.9055	0.8673	cA	Correct	0.85	ww	0.9864	0.9637	0.0227	10	3.5205	0.0628	2e-04
72.4415	1.1175	Cd	Correct	1.107	wl.l	0.9637	0.7965	0.1672	40	3.5205	0.0628	2e-04
77.4625	0.6672	eA	inCorrect	0.656	ww	0.9722	0.9864	-0.0142	20	3.5205	0.0628	2e-04
81.4825	1.5846	Fd	Correct	1.576	ll	0.8219	0.7965	0.0254	10	3.5205	0.0628	2e-04
