onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
1.5346	0.884	DC	C	Correct	0.878	3.1692	0.5171	-1	-0.5861	0.5861	0.5326	34	2.7614	0.0141	0.0011
4.07	0.9007	CD	C	Correct	0.898	5.7187	0.503	1	0.4145	0.5855	0.5326	34	2.7614	0.0141	0.0011
8.5903	0.9841	EF	E	Correct	0.97	10.325	0.5171	-1	-0.5763	0.5763	0.5216	56	2.7614	0.0141	0.0011
13.611	0.7172	CD	C	Correct	0.713	15.0788	0.5171	-1	-0.5913	0.5913	0.5326	34	2.7614	0.0141	0.0011
20.1496	0.8507	AB	A	Correct	0.84	21.7509	0.5171	1	0.3676	0.6324	0.5115	12	2.7614	0.0141	0.0011
29.6739	0.9341	FE	E	Correct	0.927	31.3586	0.5171	1	0.4243	0.5757	0.5216	56	2.7614	0.0141	0.0011
32.693	1.201	FE	F	Incorrect	1.188	34.6446	0.5171	-1	-0.5216	0.5216	0.5817	56	2.7614	0.0141	0.0011
40.2324	0.7006	FE	F	Incorrect	0.69	41.6836	0.5171	-1	-0.521	0.521	0.5817	56	2.7614	0.0141	0.0011
45.2532	0.5004	CD	C	Correct	0.493	46.5042	0.517	1	0.4093	0.5907	0.5326	34	2.7614	0.0141	0.0011
48.2889	1.151	AB	A	Correct	1.144	50.1905	0.5171	1	0.3624	0.6376	0.5115	12	2.7614	0.0141	0.0011
57.3129	0.8673	DC	C	Correct	0.862	58.9308	0.5171	1	0.4036	0.5964	0.5326	34	2.7614	0.0141	0.0011
60.3487	0.934	EF	E	Correct	0.928	62.0334	0.517	-1	-0.5817	0.5817	0.5204	56	2.7614	0.0141	0.0011
65.8698	1.1676	FE	F	Incorrect	1.151	67.788	0.5171	-1	-0.5204	0.5204	0.581	56	2.7614	0.0141	0.0011
69.8897	0.7172	BA	B	Incorrect	0.712	71.3575	0.5171	-1	-0.5115	0.5115	0.6427	12	2.7614	0.0141	0.0011
72.9088	0.4837	EF	F	Incorrect	0.469	74.1431	0.5171	-1	-0.5199	0.5199	0.581	56	2.7614	0.0141	0.0011
76.445	0.7172	EF	F	Incorrect	0.7	77.9128	0.5171	1	0.4807	0.5193	0.581	56	2.7614	0.0141	0.0011
85.3688	0.834	DC	C	Correct	0.826	86.9534	0.5171	-1	-0.6021	0.6021	0.5326	34	2.7614	0.0141	0.0011
89.8891	0.834	EF	F	Incorrect	0.828	91.4737	0.5171	-1	-0.5261	0.5261	0.581	56	2.7614	0.0141	0.0011
97.9123	1.0842	CD	D	Incorrect	1.081	99.7471	0.5171	1	0.4674	0.5326	0.6015	34	2.7614	0.0141	0.0011
101.4318	0.9507	FE	F	Incorrect	0.936	103.1331	0.5171	-1	-0.5255	0.5255	0.581	56	2.7614	0.0141	0.0011
105.4517	0.8006	AB	A	Correct	0.798	107.0029	0.5171	1	0.3573	0.6427	0.5109	12	2.7614	0.0141	0.0011
110.4724	1.0175	DC	C	Correct	1.006	112.2405	0.5171	1	0.3985	0.6015	0.5391	34	2.7614	0.0141	0.0011
117.8283	0.7173	CD	C	Correct	0.71	119.2962	0.5171	1	0.3929	0.6071	0.5391	34	2.7614	0.0141	0.0011
122.849	0.7173	DC	D	Incorrect	0.708	124.3169	0.5171	-1	-0.5391	0.5391	0.6126	34	2.7614	0.0141	0.0011
125.3844	0.7673	BA	B	Incorrect	0.749	126.8856	0.5171	-1	-0.5109	0.5109	0.6477	12	2.7614	0.0141	0.0011
133.9079	0.8174	FE	E	Correct	0.815	135.4759	0.5171	1	0.419	0.581	0.5249	56	2.7614	0.0141	0.0011
137.9279	0.884	AB	B	Incorrect	0.876	139.5625	0.5171	-1	-0.5104	0.5104	0.6477	12	2.7614	0.0141	0.0011
142.9486	0.7673	DC	C	Correct	0.764	144.4665	0.517	-1	-0.6126	0.6126	0.5386	34	2.7614	0.0141	0.0011
145.4839	0.734	DC	C	Correct	0.73	146.9685	0.5171	-1	-0.6119	0.6119	0.5386	34	2.7614	0.0141	0.0011
150.0043	0.6338	FE	E	Correct	0.616	151.3887	0.5171	1	0.4131	0.5869	0.5249	56	2.7614	0.0141	0.0011
154.0242	0.7839	BA	A	Correct	0.772	155.5587	0.5171	1	0.3523	0.6477	0.5098	12	2.7614	0.0141	0.0011
157.5604	0.6838	AB	A	Correct	0.674	158.9948	0.5171	1	0.3474	0.6526	0.5098	12	2.7614	0.0141	0.0011
163.0815	0.7172	CD	C	Correct	0.707	164.5493	0.5171	1	0.3887	0.6113	0.5386	34	2.7614	0.0141	0.0011
170.1038	0.8507	BA	A	Correct	0.837	171.7051	0.5171	-1	-0.6575	0.6575	0.5098	12	2.7614	0.0141	0.0011
173.64	0.834	BA	A	Correct	0.824	175.2246	0.5171	1	0.3432	0.6568	0.5098	12	2.7614	0.0141	0.0011
178.6607	1.0008	BA	B	Incorrect	0.985	180.4121	0.5171	-1	-0.5098	0.5098	0.6616	12	2.7614	0.0141	0.0011
185.5496	0.884	DC	C	Correct	0.872	187.1842	0.5171	1	0.3833	0.6167	0.5386	34	2.7614	0.0141	0.0011
189.5862	1.1342	CD	C	Correct	1.125	191.471	0.5171	1	0.3779	0.6221	0.5386	34	2.7614	0.0141	0.0011
