onset	duration	RT	Trial_type	Response	SSD
1.5346	0.5171	908	Stop	Failed_stop	200
4.0533	0.5171	617	Go	correct	n/a
8.5403	0.517	554	Go	correct	n/a
12.0598	0.5171	609	Stop	Failed_stop	200
17.0471	0.5171	826	Go	Incorrect	n/a
20.0662	0.5171	708	Go	correct	n/a
25.554	0.5171	837	Go	correct	n/a
29.5572	0.5171	770	Go	correct	n/a
33.5604	0.5171	684	Go	correct	n/a
36.5629	0.517	660	Go	correct	n/a
41.0665	0.5171	666	Go	correct	n/a
44.5693	0.5171	527	Go	correct	n/a
49.0729	0.5171	711	Go	correct	n/a
52.5758	0.517	0	Stop	succesful_stop	150
56.0953	0.517	527	Go	correct	n/a
60.0985	0.5171	563	Go	correct	n/a
64.1017	0.5171	543	Go	correct	n/a
68.5887	0.5171	590	Go	correct	n/a
73.0923	0.5171	0	Stop	succesful_stop	150
76.5951	0.5171	787	Go	correct	n/a
81.0988	0.517	641	Stop	Failed_stop	200
85.6024	0.5171	559	Go	correct	n/a
93.6088	0.5171	607	Go	correct	n/a
96.1275	0.5171	0	Stop	succesful_stop	200
101.6153	0.5171	586	Go	correct	n/a
105.6185	0.5171	692	Stop	Failed_stop	250
108.6209	0.5171	0	Stop	succesful_stop	250
113.625	0.5171	0	Stop	succesful_stop	300
116.1437	0.5171	836	Go	correct	n/a
125.1343	0.517	0	Stop	succesful_stop	350
128.1534	0.517	603	Go	correct	n/a
132.6403	0.5171	0	Stop	succesful_stop	400
137.1439	0.5171	0	Stop	succesful_stop	450
141.6476	0.517	699	Go	correct	n/a
149.654	0.5171	0	Stop	succesful_stop	500
152.1727	0.5171	781	Go	correct	n/a
157.1601	0.5171	618	Go	correct	n/a
161.6637	0.5171	759	Go	correct	n/a
165.1665	0.5171	858	Go	correct	n/a
168.1856	0.5171	631	Go	correct	n/a
172.6726	0.5171	634	Go	correct	n/a
177.1762	0.5171	776	Stop	Failed_stop	550
181.6798	0.5171	886	Go	correct	n/a
184.1985	0.5171	867	Go	correct	n/a
189.6863	0.5171	835	Go	correct	n/a
193.1891	0.5171	963	Go	correct	n/a
197.1923	0.5171	938	Go	correct	n/a
201.1956	0.517	0	Stop	succesful_stop	600
205.6992	0.5171	899	Go	correct	n/a
209.7024	0.5171	820	Go	correct	n/a
213.7056	0.5171	887	Go	correct	n/a
217.2085	0.5171	1042	Go	correct	n/a
220.2276	0.5171	877	Go	correct	n/a
225.7153	0.5171	1030	Go	correct	n/a
229.2182	0.517	975	Go	correct	n/a
232.721	0.5171	1023	Go	correct	n/a
236.2405	0.5171	1207	Go	correct	n/a
241.7282	0.5171	1104	Go	correct	n/a
245.2311	0.517	1117	Go	correct	n/a
248.2502	0.517	1090	Go	correct	n/a
253.2375	0.5171	0	Stop	succesful_stop	650
260.7436	0.517	883	Go	correct	n/a
264.7468	0.5171	844	Go	correct	n/a
268.75	0.5171	1026	Go	correct	n/a
273.7541	0.517	0	Stop	succesful_stop	700
277.2569	0.5171	0	Stop	succesful_stop	750
280.276	0.5171	902	Go	correct	n/a
285.7637	0.5171	1080	Go	correct	n/a
289.2666	0.517	1153	Go	correct	n/a
293.2698	0.5171	1198	Go	correct	n/a
296.2889	0.5171	1215	Go	correct	n/a
300.2921	0.5171	0	Stop	succesful_stop	800
308.2986	0.517	0	Stop	succesful_stop	850
317.7895	0.5171	1039	Go	correct	n/a
321.2924	0.5171	1240	Go	correct	n/a
325.796	0.5171	0	Stop	succesful_stop	900
328.7984	0.5171	1111	Go	correct	n/a
333.3021	0.517	1005	Stop	Failed_stop	950
336.8049	0.5171	1445	Go	correct	n/a
341.3085	0.5171	1011	Go	correct	n/a
344.8113	0.5171	1188	Go	correct	n/a
349.8154	0.517	1043	Go	correct	n/a
352.8178	0.5171	1006	Go	correct	n/a
356.821	0.5171	1112	Go	correct	n/a
361.3246	0.5171	1047	Go	correct	n/a
369.8315	0.5171	1014	Stop	Failed_stop	1000
372.3502	0.5171	974	Stop	Failed_stop	1050
377.3375	0.5171	1060	Go	correct	n/a
