onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
5.5545	1.5679	EF	F	Incorrect	1.553	7.4227	0.517	-1	-0.5	0.5	0.5	56	3.0107	0.0161	8e-04
9.5744	1.0675	AB	A	Correct	1.061	10.9421	0.5171	1	0.5	0.5	0.5	12	3.0107	0.0161	8e-04
13.0939	1.0341	CD	C	Correct	1.025	14.4283	0.5171	-1	-0.5	0.5	0.5	34	3.0107	0.0161	8e-04
16.6134	1.251	CD	C	Correct	1.233	18.1646	0.5171	-1	-0.4996	0.4996	0.5	34	3.0107	0.0161	8e-04
20.1662	1.4178	DC	D	Incorrect	1.41	21.8843	0.5171	1	0.5	0.5	0.4992	34	3.0107	0.0161	8e-04
25.6873	1.4012	BA	A	Correct	1.395	27.3887	0.5171	-1	-0.5081	0.5081	0.5	12	3.0107	0.0161	8e-04
28.2227	1.5513	AB	B	Incorrect	1.537	30.0742	0.5171	-1	-0.5	0.5	0.5076	12	3.0107	0.0161	8e-04
32.743	1.0008	CD	C	Correct	0.992	34.0441	0.517	1	0.5008	0.4992	0.5081	34	3.0107	0.0161	8e-04
36.2792	1.3678	DC	D	Incorrect	1.356	37.9472	0.5171	-1	-0.5081	0.5081	0.5072	34	3.0107	0.0161	8e-04
40.7995	1.1676	FE	F	Incorrect	1.15	42.2673	0.5171	-1	-0.4996	0.4996	0.5	56	3.0107	0.0161	8e-04
44.8194	1.668	CD	D	Incorrect	1.654	46.7876	0.5171	-1	-0.5076	0.5076	0.5072	34	3.0107	0.0161	8e-04
48.8393	1.0842	DC	C	Correct	1.073	50.2237	0.5171	1	0.4928	0.5072	0.5072	34	3.0107	0.0161	8e-04
56.3787	2.3185	AB	B	Incorrect	2.304	58.9974	0.5171	-1	-0.4996	0.4996	0.5076	12	3.0107	0.0161	8e-04
61.8998	1.3344	BA	B	Incorrect	1.317	63.5344	0.5171	-1	-0.4992	0.4992	0.5076	12	3.0107	0.0161	8e-04
65.4193	1.2343	AB	B	Incorrect	1.227	66.9538	0.5171	1	0.5013	0.4987	0.5076	12	3.0107	0.0161	8e-04
68.455	1.7348	EF	F	Incorrect	1.721	70.49	0.5171	-1	-0.4992	0.4992	0.5	56	3.0107	0.0161	8e-04
73.9762	1.6346	AB	B	Incorrect	1.628	75.911	0.5171	-1	-0.5068	0.5068	0.5076	12	3.0107	0.0161	8e-04
76.9952	1.151	FE	F	Incorrect	1.145	78.4464	0.5171	-1	-0.4987	0.4987	0.5	56	3.0107	0.0161	8e-04
84.5346	1.668	EF	E	Correct	1.653	86.5029	0.5171	1	0.5	0.5	0.4983	56	3.0107	0.0161	8e-04
90.0557	2.0851	BA	B	Incorrect	2.077	92.441	0.1334	1	0.4936	0.5064	0.5076	12	3.0107	0.0161	8e-04
93.0748	1.668	EF	F	Incorrect	1.666	95.0431	0.5171	-1	-0.4983	0.4983	0.5081	56	3.0107	0.0161	8e-04
96.611	1.0842	EF	E	Correct	1.071	97.9955	0.517	-1	-0.5081	0.5081	0.4979	56	3.0107	0.0161	8e-04
101.6317	1.3344	CD	C	Correct	1.321	103.2664	0.517	1	0.4848	0.5152	0.5072	34	3.0107	0.0161	8e-04
105.6516	1.1176	FE	E	Correct	1.11	107.0694	0.5171	1	0.4924	0.5076	0.4979	56	3.0107	0.0161	8e-04
