onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
1.5179	1.0508	EF	E	Correct	1.039	3.3193	0.5171	1	0.3699	0.6301	0.5327	56	3.0107	0.0161	8e-04
9.541	1.1843	BA	A	Correct	1.179	11.4759	0.5171	1	0.4066	0.5934	0.5291	12	3.0107	0.0161	8e-04
13.5609	1.3511	CD	D	Incorrect	1.338	15.2122	0.5171	-1	-0.5574	0.5574	0.657	34	3.0107	0.0161	8e-04
17.5808	1.8682	BA	A	Correct	1.864	19.7492	0.3503	-1	-0.6	0.6	0.5291	12	3.0107	0.0161	8e-04
20.1162	1.8848	FE	F	Incorrect	1.879	22.3012	0.5171	-1	-0.5327	0.5327	0.6361	56	3.0107	0.0161	8e-04
25.6373	1.0508	FE	E	Correct	1.047	26.9883	0.5171	-1	-0.6361	0.6361	0.5322	56	3.0107	0.0161	8e-04
29.1568	0.6004	CD	C	Correct	0.591	30.0575	0.5171	-1	-0.657	0.657	0.5569	34	3.0107	0.0161	8e-04
32.1925	1.3845	EF	E	Correct	1.369	33.8772	0.5171	-1	-0.6355	0.6355	0.5322	56	3.0107	0.0161	8e-04
37.2132	1.5179	FE	F	Incorrect	1.504	39.0314	0.517	1	0.4678	0.5322	0.635	56	3.0107	0.0161	8e-04
40.249	1.6013	AB	A	Correct	1.587	42.1505	0.5171	1	0.4005	0.5995	0.5291	12	3.0107	0.0161	8e-04
48.7892	1.5346	BA	A	Correct	1.521	50.624	0.5171	1	0.3941	0.6059	0.5291	12	3.0107	0.0161	8e-04
53.3095	1.5679	DC	D	Incorrect	1.565	55.1777	0.517	1	0.4431	0.5569	0.6565	34	3.0107	0.0161	8e-04
57.8298	1.4178	BA	A	Correct	1.409	59.5478	0.5171	1	0.3877	0.6123	0.5291	12	3.0107	0.0161	8e-04
60.8489	1.4178	BA	A	Correct	1.402	62.5669	0.5171	1	0.3814	0.6186	0.5291	12	3.0107	0.0161	8e-04
65.8696	1.1342	FE	E	Correct	1.117	67.3041	0.5171	1	0.365	0.635	0.5398	56	3.0107	0.0161	8e-04
69.3891	1.7013	AB	A	Correct	1.683	71.3907	0.5171	-1	-0.6247	0.6247	0.5291	12	3.0107	0.0161	8e-04
72.9253	1.4344	FE	E	Correct	1.43	74.66	0.5171	-1	-0.6409	0.6409	0.5398	56	3.0107	0.0161	8e-04
