onset	duration	RT	Trial_type	Response	SSD
0.5337	0.5171	725	Go	correct	n/a
4.0533	0.517	0	Stop	succesful_stop	200
9.0406	0.5171	424	Go	correct	n/a
12.0598	0.517	462	Stop	Failed_stop	250
17.0471	0.5171	514	Go	Incorrect	n/a
20.55	0.5171	533	Go	correct	n/a
24.0695	0.5171	402	Stop	Failed_stop	300
28.0728	0.5171	495	Stop	Failed_stop	300
33.0601	0.5171	404	Go	correct	n/a
36.0793	0.5171	533	Go	correct	n/a
41.0666	0.5171	604	Go	correct	n/a
45.0699	0.5171	506	Go	Incorrect	n/a
49.5736	0.517	404	Go	correct	n/a
52.576	0.5171	549	Go	correct	n/a
56.5792	0.5171	457	Go	correct	n/a
60.5825	0.5171	414	Go	correct	n/a
65.5866	0.5171	536	Stop	Failed_stop	250
69.0894	0.5171	407	Go	correct	n/a
72.1085	0.5171	533	Go	correct	n/a
77.0959	0.5171	566	Stop	Failed_stop	200
84.602	0.5171	341	Stop	Failed_stop	150
88.6053	0.517	0	Stop	succesful_stop	100
93.1089	0.5171	565	Go	correct	n/a
97.6126	0.5171	478	Stop	Failed_stop	50
100.1313	0.5171	534	Go	correct	n/a
104.6183	0.517	391	Go	Incorrect	n/a
109.6223	0.5171	0	Stop	succesful_stop	50
113.6256	0.5171	398	Go	correct	n/a
116.1443	0.5171	641	Go	correct	n/a
121.1317	0.5171	542	Go	correct	n/a
125.1349	0.5171	465	Stop	Failed_stop	50
129.6386	0.5171	481	Go	correct	n/a
132.1573	0.5171	0	Stop	succesful_stop	50
137.1447	0.5171	447	Stop	Failed_stop	50
140.6475	0.5171	517	Go	correct	n/a
145.6516	0.5171	533	Go	correct	n/a
149.6548	0.5171	671	Go	correct	n/a
152.6573	0.5171	467	Go	correct	n/a
157.1609	0.5171	469	Go	correct	n/a
160.1801	0.517	0	Stop	succesful_stop	50
169.1707	0.5171	474	Stop	Failed_stop	50
173.6743	0.5171	622	Go	correct	n/a
176.6768	0.5171	491	Go	correct	n/a
180.1963	0.5171	427	Go	correct	n/a
184.6833	0.5171	507	Go	correct	n/a
189.1869	0.5171	454	Go	correct	n/a
192.2061	0.517	444	Go	correct	n/a
197.1934	0.5171	466	Go	correct	n/a
201.1967	0.5171	435	Go	Incorrect	n/a
205.1999	0.5171	578	Go	correct	n/a
209.7036	0.5171	707	Go	correct	n/a
217.2097	0.5171	461	Go	correct	n/a
221.213	0.517	443	Go	correct	n/a
224.7158	0.5171	0	Stop	succesful_stop	50
228.719	0.5171	495	Go	correct	n/a
233.2227	0.5171	398	Go	correct	n/a
237.226	0.517	441	Go	correct	n/a
240.7288	0.5171	480	Go	correct	n/a
244.2483	0.5171	469	Go	correct	n/a
248.7353	0.5171	445	Go	correct	n/a
252.7386	0.517	521	Stop	Failed_stop	50
256.7418	0.5171	509	Go	correct	n/a
261.7459	0.5171	564	Go	correct	n/a
265.2487	0.5171	477	Go	correct	n/a
268.7516	0.517	476	Go	correct	n/a
272.7548	0.5171	434	Stop	Failed_stop	50
276.7581	0.517	668	Go	correct	n/a
280.2776	0.5171	520	Go	correct	n/a
285.7654	0.5171	423	Go	Incorrect	n/a
288.2841	0.5171	582	Go	correct	n/a
293.7719	0.5171	524	Go	correct	n/a
297.7751	0.5171	530	Go	correct	n/a
301.7784	0.5171	514	Go	correct	n/a
305.7816	0.5171	515	Go	correct	n/a
309.7849	0.5171	509	Stop	Failed_stop	50
312.7873	0.5171	570	Go	correct	n/a
317.7914	0.5171	615	Go	correct	n/a
320.7938	0.5171	520	Go	correct	n/a
325.2975	0.5171	0	Go	omission	n/a
330.802	0.517	673	Stop	Failed_stop	50
334.3215	0.5171	536	Go	correct	n/a
338.3247	0.5171	609	Go	correct	n/a
347.3154	0.517	311	Stop	Failed_stop	50
354.8215	0.517	450	Go	correct	n/a
359.8255	0.5171	0	Stop	succesful_stop	50
363.3284	0.5171	0	Stop	succesful_stop	50
366.3475	0.5171	0	Stop	succesful_stop	50
370.8345	0.517	461	Go	correct	n/a
375.3381	0.5171	435	Stop	Failed_stop	50
379.3414	0.5171	0	Stop	succesful_stop	50
383.845	0.5171	426	Stop	Failed_stop	50
387.8483	0.5171	648	Go	correct	n/a
395.8548	0.5171	528	Stop	Failed_stop	50
398.3735	0.5171	825	Go	correct	n/a
402.8605	0.5171	513	Go	correct	n/a
406.8637	0.5171	540	Go	correct	n/a
410.867	0.5171	481	Go	correct	n/a
415.871	0.5171	548	Go	Incorrect	n/a
419.8743	0.5171	508	Go	correct	n/a
423.3771	0.5171	580	Stop	Failed_stop	50
426.88	0.5171	652	Go	correct	n/a
430.8832	0.5171	0	Stop	succesful_stop	50
435.8873	0.5171	0	Stop	succesful_stop	50
439.8905	0.5171	582	Go	correct	n/a
443.3934	0.5171	409	Go	correct	n/a
447.897	0.5171	465	Go	correct	n/a
451.9003	0.5171	425	Go	correct	n/a
455.4031	0.5171	0	Stop	succesful_stop	50
459.9068	0.5171	0	Stop	succesful_stop	50
467.9133	0.5171	533	Go	correct	n/a
470.9157	0.5171	0	Stop	succesful_stop	50
478.4385	0.5171	0	Stop	succesful_stop	50
483.4259	0.5171	0	Stop	succesful_stop	50
486.445	0.5171	460	Go	correct	n/a
490.4483	0.517	492	Go	correct	n/a
494.4515	0.5171	611	Go	correct	n/a
