onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.5504	1.1176	CD	C	Correct	1.114	2.4147	0.5043	-1	-0.5	0.5	0.5	34	9.7738	0.1189	0.0491
5.5712	1.5345	DC	D	Incorrect	1.53	7.406	0.5171	-1	-0.5	0.5	0.4754	34	9.7738	0.1189	0.0491
13.5943	1.7014	AB	B	Incorrect	1.698	15.596	0.5171	-1	-0.5	0.5	0.5	12	9.7738	0.1189	0.0491
17.6143	1.7681	DC	C	Correct	1.75	19.6826	0.4671	1	0.5246	0.4754	0.4754	34	9.7738	0.1189	0.0491
21.1505	1.4178	EF	E	Correct	1.412	22.8685	0.5171	1	0.5	0.5	0.5	56	9.7738	0.1189	0.0491
25.1704	1.6013	AB	A	Correct	1.587	27.072	0.5171	1	0.5	0.5	0.4754	12	9.7738	0.1189	0.0491
28.6899	1.5013	CD	C	Correct	1.486	30.4914	0.5171	1	0.4622	0.5378	0.4754	34	9.7738	0.1189	0.0491
33.7107	1.3177	CD	C	Correct	1.301	35.3287	0.5171	1	0.4072	0.5928	0.4754	34	9.7738	0.1189	0.0491
36.2461	1.8848	EF	F	Incorrect	1.876	38.4312	0.5171	1	0.5	0.5	0.5594	56	9.7738	0.1189	0.0491
41.7672	1.1843	BA	B	Incorrect	1.181	43.2518	0.5171	-1	-0.4754	0.4754	0.5594	12	9.7738	0.1189	0.0491
44.3026	1.4345	DC	C	Correct	1.419	46.0374	0.5171	-1	-0.6412	0.6412	0.4754	34	9.7738	0.1189	0.0491
48.823	1.4178	BA	B	Incorrect	1.404	50.541	0.5171	-1	-0.4521	0.4521	0.5594	12	9.7738	0.1189	0.0491
52.3592	1.6346	CD	C	Correct	1.625	54.2941	0.5171	1	0.3903	0.6097	0.4754	34	9.7738	0.1189	0.0491
57.8803	1.1843	DC	C	Correct	1.181	59.3649	0.5171	1	0.3439	0.6561	0.4754	34	9.7738	0.1189	0.0491
60.4157	1.2677	DC	C	Correct	1.25	61.9837	0.517	1	0.303	0.697	0.4754	34	9.7738	0.1189	0.0491
65.9369	1.1009	CD	C	Correct	1.084	67.338	0.5171	1	0.267	0.733	0.4754	34	9.7738	0.1189	0.0491
68.956	1.5012	EF	E	Correct	1.493	70.7575	0.517	1	0.4406	0.5594	0.5594	56	9.7738	0.1189	0.0491
73.9767	1.3345	BA	A	Correct	1.323	75.6114	0.5171	-1	-0.5594	0.5594	0.4299	12	9.7738	0.1189	0.0491
76.5121	1.1009	BA	A	Correct	1.084	77.9133	0.517	1	0.468	0.532	0.4299	12	9.7738	0.1189	0.0491
80.5487	1.4345	AB	A	Correct	1.417	82.2835	0.5171	1	0.4124	0.5876	0.4299	12	9.7738	0.1189	0.0491
85.0691	1.668	BA	A	Correct	1.657	87.0373	0.5171	1	0.3634	0.6366	0.4299	12	9.7738	0.1189	0.0491
89.089	1.2677	DC	D	Incorrect	1.259	90.657	0.517	1	0.5246	0.4754	0.7647	34	9.7738	0.1189	0.0491
94.1098	1.1175	AB	A	Correct	1.111	95.5276	0.5171	1	0.3202	0.6798	0.4299	12	9.7738	0.1189	0.0491
96.6451	1.6681	EF	E	Correct	1.664	98.6134	0.5171	-1	-0.6118	0.6118	0.5594	56	9.7738	0.1189	0.0491
101.1655	0.8507	CD	C	Correct	0.845	102.3164	0.5171	1	0.2353	0.7647	0.5378	34	9.7738	0.1189	0.0491
106.1862	1.0175	DC	C	Correct	1.007	107.504	0.5171	1	0.2073	0.7927	0.5378	34	9.7738	0.1189	0.0491
110.2062	1.4011	CD	C	Correct	1.389	111.9075	0.5171	1	0.1826	0.8174	0.5378	34	9.7738	0.1189	0.0491
117.7289	1.5513	DC	C	Correct	1.538	119.5804	0.5171	-1	-0.8391	0.8391	0.5378	34	9.7738	0.1189	0.0491
126.2525	0.9675	FE	E	Correct	0.958	127.5202	0.5171	1	0.4182	0.5818	0.5594	56	9.7738	0.1189	0.0491
130.2725	1.3677	FE	E	Correct	1.363	131.9405	0.5171	-1	-0.6315	0.6315	0.5594	56	9.7738	0.1189	0.0491
132.8079	1.0508	EF	E	Correct	1.033	134.159	0.517	-1	-0.6005	0.6005	0.5594	56	9.7738	0.1189	0.0491
136.8445	1.2009	AB	A	Correct	1.187	138.3457	0.5171	1	0.2821	0.7179	0.4299	12	9.7738	0.1189	0.0491
146.3689	0.9007	EF	F	Incorrect	0.894	147.5698	0.5171	-1	-0.5594	0.5594	0.571	56	9.7738	0.1189	0.0491
149.8884	1.0008	CD	C	Correct	0.984	151.1895	0.517	-1	-0.7979	0.7979	0.5378	34	9.7738	0.1189	0.0491
152.9242	1.0342	BA	A	Correct	1.02	154.2586	0.5171	1	0.2486	0.7514	0.4299	12	9.7738	0.1189	0.0491
161.4478	1.5012	BA	A	Correct	1.489	163.2493	0.517	1	0.219	0.781	0.4299	12	9.7738	0.1189	0.0491
165.4677	1.1009	FE	F	Incorrect	1.094	166.8689	0.517	1	0.468	0.532	0.571	56	9.7738	0.1189	0.0491
170.4885	0.8006	BA	A	Correct	0.798	171.5894	0.517	1	0.193	0.807	0.4299	12	9.7738	0.1189	0.0491
174.5084	0.8507	BA	A	Correct	0.84	175.6593	0.5171	1	0.17	0.83	0.4299	12	9.7738	0.1189	0.0491
177.0438	1.668	FE	F	Incorrect	1.652	179.0121	0.517	1	0.4124	0.5876	0.571	56	9.7738	0.1189	0.0491
181.5641	1.1343	BA	A	Correct	1.129	182.9986	0.5171	-1	-0.8502	0.8502	0.4299	12	9.7738	0.1189	0.0491
185.5841	1.1843	DC	C	Correct	1.175	187.0686	0.5171	-1	-0.7586	0.7586	0.5378	34	9.7738	0.1189	0.0491
190.6048	1.0008	DC	C	Correct	0.985	191.9059	0.517	1	0.2786	0.7214	0.5378	34	9.7738	0.1189	0.0491
194.1243	1.5513	EF	F	Incorrect	1.542	195.9758	0.5171	1	0.3634	0.6366	0.571	56	9.7738	0.1189	0.0491
198.1443	1.3677	FE	F	Incorrect	1.35	199.8123	0.5171	-1	-0.6798	0.6798	0.571	56	9.7738	0.1189	0.0491
202.1642	0.9174	DC	C	Correct	0.907	203.3819	0.517	-1	-0.7545	0.7545	0.5378	34	9.7738	0.1189	0.0491
206.1841	1.1676	AB	A	Correct	1.152	207.652	0.5171	1	0.1916	0.8084	0.4299	12	9.7738	0.1189	0.0491
210.2041	1.6179	FE	E	Correct	1.612	212.1223	0.5171	1	0.429	0.571	0.6464	56	9.7738	0.1189	0.0491
213.2399	1.1843	DC	C	Correct	1.182	214.7244	0.5171	1	0.2826	0.7174	0.5378	34	9.7738	0.1189	0.0491
217.7602	1.618	FE	F	Incorrect	1.615	219.6784	0.5171	1	0.3536	0.6464	0.622	56	9.7738	0.1189	0.0491
222.7809	1.2511	BA	A	Correct	1.247	224.3322	0.5171	1	0.1688	0.8312	0.4299	12	9.7738	0.1189	0.0491
225.3163	1.4179	BA	A	Correct	1.41	227.0344	0.5171	1	0.1487	0.8513	0.4299	12	9.7738	0.1189	0.0491
229.3529	1.5847	FE	F	Incorrect	1.574	231.2378	0.5171	1	0.3115	0.6885	0.622	56	9.7738	0.1189	0.0491
233.8733	1.2844	DC	C	Correct	1.275	235.4579	0.5171	1	0.249	0.751	0.5378	34	9.7738	0.1189	0.0491
242.8973	0.8674	BA	A	Correct	0.852	244.0649	0.5171	1	0.131	0.869	0.4299	12	9.7738	0.1189	0.0491
246.4168	1.0175	EF	F	Incorrect	1.006	247.7345	0.5171	-1	-0.7255	0.7255	0.622	56	9.7738	0.1189	0.0491
249.9363	1.1676	AB	A	Correct	1.154	251.4042	0.5171	-1	-0.8845	0.8845	0.4299	12	9.7738	0.1189	0.0491
253.9563	1.0175	FE	F	Incorrect	1	255.274	0.5171	-1	-0.6899	0.6899	0.622	56	9.7738	0.1189	0.0491
257.4925	1.2677	EF	E	Correct	1.258	259.0604	0.5171	-1	-0.622	0.622	0.656	56	9.7738	0.1189	0.0491
261.5291	1.0175	FE	F	Incorrect	1.006	262.8468	0.5171	1	0.344	0.656	0.5914	56	9.7738	0.1189	0.0491
266.0494	1.0008	DC	C	Correct	0.994	267.3505	0.5171	-1	-0.7806	0.7806	0.5378	34	9.7738	0.1189	0.0491
269.5856	1.5346	FE	F	Incorrect	1.52	271.4205	0.517	1	0.3031	0.6969	0.5914	56	9.7738	0.1189	0.0491
273.6222	1.0676	CD	C	Correct	1.063	274.99	0.5171	1	0.2577	0.7423	0.5378	34	9.7738	0.1189	0.0491
277.6589	1.0842	BA	A	Correct	1.074	279.0433	0.5171	1	0.1589	0.8411	0.4299	12	9.7738	0.1189	0.0491
287.1833	1.1008	CD	C	Correct	1.083	288.5844	0.5171	1	0.2271	0.7729	0.5378	34	9.7738	0.1189	0.0491
291.2032	1.0842	CD	C	Correct	1.075	292.5876	0.5171	1	0.2001	0.7999	0.5378	34	9.7738	0.1189	0.0491
295.2231	0.9675	CD	C	Correct	0.958	296.4908	0.5171	1	0.1763	0.8237	0.5378	34	9.7738	0.1189	0.0491
301.7618	1.0842	BA	A	Correct	1.074	303.1462	0.5171	-1	-0.86	0.86	0.4299	12	9.7738	0.1189	0.0491
305.7984	1.0675	FE	F	Incorrect	1.051	307.1661	0.5171	-1	-0.7329	0.7329	0.5914	56	9.7738	0.1189	0.0491
309.835	1.3177	EF	F	Incorrect	1.314	311.453	0.5171	1	0.3031	0.6969	0.5914	56	9.7738	0.1189	0.0491
315.3561	1.4179	DC	C	Correct	1.41	317.0742	0.5171	1	0.1553	0.8447	0.5378	34	9.7738	0.1189	0.0491
318.8757	1.8515	FE	E	Correct	1.833	321.0107	0.5171	1	0.4086	0.5914	0.7329	56	9.7738	0.1189	0.0491
322.4119	1.5012	DC	C	Correct	1.487	324.2133	0.5171	1	0.1369	0.8631	0.5378	34	9.7738	0.1189	0.0491
326.4318	0.9007	BA	A	Correct	0.892	327.6328	0.5171	1	0.1823	0.8177	0.4299	12	9.7738	0.1189	0.0491
331.4525	1.1677	DC	C	Correct	1.155	332.9204	0.5171	-1	-0.8794	0.8794	0.5378	34	9.7738	0.1189	0.0491
333.9879	1.0843	EF	E	Correct	1.081	335.3724	0.5171	1	0.36	0.64	0.7329	56	9.7738	0.1189	0.0491
338.0245	0.8174	EF	E	Correct	0.811	339.1421	0.5171	1	0.3172	0.6828	0.7329	56	9.7738	0.1189	0.0491
342.5449	1.618	AB	A	Correct	1.609	344.4631	0.5171	1	0.1606	0.8394	0.4299	12	9.7738	0.1189	0.0491
346.5648	1.1009	EF	E	Correct	1.086	347.966	0.517	1	0.2795	0.7205	0.7329	56	9.7738	0.1189	0.0491
354.6047	1.7347	EF	F	Incorrect	1.731	356.6397	0.5171	-1	-0.7329	0.7329	0.7537	56	9.7738	0.1189	0.0491
362.6279	0.8673	BA	A	Correct	0.86	363.7955	0.5171	1	0.1415	0.8585	0.4299	12	9.7738	0.1189	0.0491
371.1515	1.6179	CD	C	Correct	1.614	373.0697	0.5171	1	0.1638	0.8362	0.5378	34	9.7738	0.1189	0.0491
374.671	1.4345	BA	A	Correct	1.431	376.4057	0.5171	1	0.1247	0.8753	0.4299	12	9.7738	0.1189	0.0491
378.6909	1.2177	BA	A	Correct	1.204	380.2088	0.5171	1	0.1099	0.8901	0.4299	12	9.7738	0.1189	0.0491
