onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.5515	1.1843	dA	Correct	1.177	wl.u	0.887	0.5695	0.3175	50	9.7738	0.1189	0.0491
4.5715	1.3344	Ac	inCorrect	1.329	ww	0.8123	0.887	-0.0747	10	9.7738	0.1189	0.0491
12.5945	1.1509	Ab	Correct	1.147	wl.l	0.887	0.3887	0.4983	60	9.7738	0.1189	0.0491
16.1315	1.2176	Fd	Correct	1.215	ll	0.6184	0.5695	0.0489	10	9.7738	0.1189	0.0491
20.6515	1.2344	eA	Correct	1.217	ww	0.887	0.6893	0.1977	20	9.7738	0.1189	0.0491
24.6715	1.1676	Ef	Correct	1.159	wl.l	0.6893	0.6184	0.0709	20	9.7738	0.1189	0.0491
32.6945	1.2344	dA	Correct	1.229	wl.u	0.887	0.5695	0.3175	50	9.7738	0.1189	0.0491
37.2145	0.9174	Af	Correct	0.909	wl.u	0.887	0.6184	0.2686	40	9.7738	0.1189	0.0491
40.7345	1.0675	bE	Correct	1.065	wl.u	0.6893	0.3887	0.3006	40	9.7738	0.1189	0.0491
44.7545	0.9508	bD	Correct	0.948	ll	0.5695	0.3887	0.1808	10	9.7738	0.1189	0.0491
53.2775	1.2344	Eb	Correct	1.232	wl.u	0.6893	0.3887	0.3006	40	9.7738	0.1189	0.0491
57.2975	1.2844	fA	Correct	1.276	wl.u	0.887	0.6184	0.2686	40	9.7738	0.1189	0.0491
60.3335	1.3845	Db	Correct	1.378	ll	0.5695	0.3887	0.1808	10	9.7738	0.1189	0.0491
69.3575	1.3678	Ad	Correct	1.353	wl.u	0.887	0.5695	0.3175	50	9.7738	0.1189	0.0491
73.3775	1.1676	eA	inCorrect	1.164	ww	0.6893	0.887	-0.1977	20	9.7738	0.1189	0.0491
76.4135	0.9507	dE	Correct	0.942	wl.u	0.6893	0.5695	0.1198	30	9.7738	0.1189	0.0491
81.4345	1.6847	bE	Correct	1.681	wl.u	0.6893	0.3887	0.3006	40	9.7738	0.1189	0.0491
84.9535	0.8674	Cd	Correct	0.851	wl.l	0.8123	0.5695	0.2428	40	9.7738	0.1189	0.0491
88.9735	2.085	dF	Correct	2.078	ll	0.6184	0.5695	0.0489	10	9.7738	0.1189	0.0491
96.9965	1.5512	Ed	Correct	1.548	wl.u	0.6893	0.5695	0.1198	30	9.7738	0.1189	0.0491
104.5365	1.2177	Ef	Correct	1.209	wl.l	0.6893	0.6184	0.0709	20	9.7738	0.1189	0.0491
109.5565	1.2176	Ad	Correct	1.206	wl.u	0.887	0.5695	0.3175	50	9.7738	0.1189	0.0491
112.5925	1.1676	Eb	Correct	1.16	wl.u	0.6893	0.3887	0.3006	40	9.7738	0.1189	0.0491
117.1135	1.5179	Ef	Correct	1.511	wl.l	0.6893	0.6184	0.0709	20	9.7738	0.1189	0.0491
125.6365	1.1843	bA	Correct	1.172	wl.l	0.887	0.3887	0.4983	60	9.7738	0.1189	0.0491
128.6725	1.3177	fA	Correct	1.301	wl.u	0.887	0.6184	0.2686	40	9.7738	0.1189	0.0491
133.1925	1.568	Ed	Correct	1.56	wl.u	0.6893	0.5695	0.1198	30	9.7738	0.1189	0.0491
137.7135	1.0675	Cb	Correct	1.059	wl.u	0.8123	0.3887	0.4236	50	9.7738	0.1189	0.0491
141.7335	1.251	Ac	inCorrect	1.235	ww	0.8123	0.887	-0.0747	10	9.7738	0.1189	0.0491
144.7685	1.5179	eC	Correct	1.507	ww	0.8123	0.6893	0.123	10	9.7738	0.1189	0.0491
149.7895	1.5846	Ac	Correct	1.572	ww	0.887	0.8123	0.0747	10	9.7738	0.1189	0.0491
153.8095	1.9349	dF	Correct	1.919	ll	0.6184	0.5695	0.0489	10	9.7738	0.1189	0.0491
157.8295	1.1176	Af	Correct	1.101	wl.u	0.887	0.6184	0.2686	40	9.7738	0.1189	0.0491
160.8655	1.1342	dA	Correct	1.12	wl.u	0.887	0.5695	0.3175	50	9.7738	0.1189	0.0491
165.8855	1.2344	dC	Correct	1.216	wl.l	0.8123	0.5695	0.2428	40	9.7738	0.1189	0.0491
169.9055	1.1676	bA	Correct	1.163	wl.l	0.887	0.3887	0.4983	60	9.7738	0.1189	0.0491
173.9255	1.3678	Cd	Correct	1.357	wl.l	0.8123	0.5695	0.2428	40	9.7738	0.1189	0.0491
176.9615	1.2677	Ad	Correct	1.258	wl.u	0.887	0.5695	0.3175	50	9.7738	0.1189	0.0491
181.9825	1.2677	Ed	Correct	1.264	wl.u	0.6893	0.5695	0.1198	30	9.7738	0.1189	0.0491
186.0025	1.5512	bF	Correct	1.537	ll	0.6184	0.3887	0.2297	20	9.7738	0.1189	0.0491
190.0225	1.4845	Ed	Correct	1.469	wl.u	0.6893	0.5695	0.1198	30	9.7738	0.1189	0.0491
194.0425	0.9675	bC	Correct	0.964	wl.u	0.8123	0.3887	0.4236	50	9.7738	0.1189	0.0491
198.0625	1.5846	dF	Correct	1.58	ll	0.6184	0.5695	0.0489	10	9.7738	0.1189	0.0491
201.5815	1.1676	dC	Correct	1.154	wl.l	0.8123	0.5695	0.2428	40	9.7738	0.1189	0.0491
205.1175	1.4845	bE	Correct	1.479	wl.u	0.6893	0.3887	0.3006	40	9.7738	0.1189	0.0491
209.6385	1.3678	Af	Correct	1.35	wl.u	0.887	0.6184	0.2686	40	9.7738	0.1189	0.0491
