onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
1.0334	0.8507	Cb	inCorrect	0.846	wl.u	0.5128	0.5216	-0.0088	50	0.7848	0.0013	0
5.0534	0.3169	Ae	inCorrect	0.31	ww	0.5231	0.5199	0.0032	20	0.7848	0.0013	0
8.0894	0.4003	bA	Correct	0.394	wl.l	0.5199	0.5128	0.0071	60	0.7848	0.0013	0
12.6094	0.3002	fC	inCorrect	0.288	wl.u	0.5183	0.5216	-0.0033	30	0.7848	0.0013	0
16.1454	0.3503	dC	Correct	0.34	wl.l	0.5216	0.5156	0.006	40	0.7848	0.0013	0
21.1664	0.3169	Ef	Correct	0.303	wl.l	0.5231	0.5183	0.0048	20	0.7848	0.0013	0
24.6864	0.3503	dA	Correct	0.333	wl.u	0.5199	0.5156	0.0043	50	0.7848	0.0013	0
28.2224	0.4004	fC	inCorrect	0.394	wl.u	0.5183	0.5216	-0.0033	30	0.7848	0.0013	0
33.2434	0.3169	Ae	Correct	0.311	ww	0.5199	0.5231	-0.0032	20	0.7848	0.0013	0
36.2784	0.317	bC	inCorrect	0.298	wl.u	0.5128	0.5216	-0.0088	50	0.7848	0.0013	0
40.3324	0.3503	Ac	inCorrect	0.336	ww	0.5216	0.5199	0.0017	10	0.7848	0.0013	0
44.8524	0.3169	dA	inCorrect	0.298	wl.u	0.5156	0.5199	-0.0043	50	0.7848	0.0013	0
48.4054	0.3836	eA	Correct	0.379	ww	0.5199	0.5231	-0.0032	20	0.7848	0.0013	0
53.4264	0.3169	Db	inCorrect	0.314	ll	0.5128	0.5156	-0.0028	10	0.7848	0.0013	0
56.9454	0.4837	Ed	inCorrect	0.466	wl.u	0.5156	0.5231	-0.0075	30	0.7848	0.0013	0
60.9654	0.3003	Eb	inCorrect	0.292	wl.u	0.5128	0.5231	-0.0103	40	0.7848	0.0013	0
64.9854	0.3169	fA	Correct	0.302	wl.u	0.5199	0.5183	0.0016	40	0.7848	0.0013	0
73.5084	0.5671	bC	inCorrect	0.556	wl.u	0.5128	0.5216	-0.0088	50	0.7848	0.0013	0
76.5444	0.6005	Ef	Correct	0.592	wl.l	0.5231	0.5183	0.0048	20	0.7848	0.0013	0
81.0654	0.3669	Cd	inCorrect	0.363	wl.l	0.5156	0.5216	-0.006	40	0.7848	0.0013	0
85.0844	0.4003	dC	inCorrect	0.386	wl.l	0.5156	0.5216	-0.006	40	0.7848	0.0013	0
89.1044	0.7839	Ab	Correct	0.776	wl.l	0.5199	0.5128	0.0071	60	0.7848	0.0013	0
93.6254	0.3336	Fb	inCorrect	0.326	ll	0.5128	0.5183	-0.0055	20	0.7848	0.0013	0
96.6604	0.4503	bA	Correct	0.441	wl.l	0.5199	0.5128	0.0071	60	0.7848	0.0013	0
