onset	duration	RT	Trial_type	Response	SSD
1.5374	0.5171	0	Go	omission	n/a
6.0744	0.5171	601	Go	correct	n/a
15.5654	0.5171	575	Go	Incorrect	n/a
18.5678	0.5171	629	Go	Incorrect	n/a
23.0715	0.517	466	Stop	Failed_stop	200
26.5743	0.5171	541	Go	correct	n/a
31.5783	0.5171	530	Stop	Failed_stop	200
35.0812	0.5171	738	Go	correct	n/a
39.0844	0.5171	657	Go	correct	n/a
42.5872	0.5171	595	Go	correct	n/a
47.0909	0.5171	579	Go	correct	n/a
51.5945	0.5171	525	Go	correct	n/a
54.1132	0.5171	0	Stop	succesful_stop	150
58.6002	0.5171	557	Go	correct	n/a
62.6034	0.5171	584	Go	correct	n/a
66.6067	0.5171	644	Go	correct	n/a
70.1262	0.5171	602	Go	correct	n/a
75.614	0.517	625	Go	correct	n/a
82.6196	0.5171	585	Go	correct	n/a
86.1391	0.5171	615	Go	correct	n/a
90.1424	0.5171	531	Go	Incorrect	n/a
94.6293	0.5171	569	Go	correct	n/a
99.133	0.5171	647	Go	correct	n/a
102.1521	0.5171	601	Go	correct	n/a
107.6399	0.5171	571	Go	correct	n/a
110.6423	0.5171	0	Stop	succesful_stop	150
115.1459	0.5171	0	Stop	succesful_stop	200
119.6496	0.5171	633	Go	correct	n/a
123.6528	0.5171	0	Stop	succesful_stop	250
127.1557	0.517	605	Go	correct	n/a
130.6585	0.5171	714	Go	correct	n/a
134.6617	0.5171	629	Go	correct	n/a
139.6658	0.5171	500	Stop	Failed_stop	300
143.669	0.5171	665	Go	correct	n/a
150.6747	0.5171	0	Stop	succesful_stop	350
159.1816	0.5171	913	Go	correct	n/a
163.1848	0.5171	563	Go	correct	n/a
167.188	0.5171	601	Go	correct	n/a
170.2072	0.517	0	Stop	succesful_stop	400
174.2104	0.5171	0	Stop	succesful_stop	450
183.201	0.5171	762	Go	correct	n/a
187.7046	0.5171	0	Go	omission	n/a
193.2091	0.5171	718	Stop	Failed_stop	500
