onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.5169	0.9174	dA	Correct	0.912	wl.u	0.7131	0.6046	0.1085	50	3.105	0.0211	0
4.0529	1.0342	Fb	Correct	1.016	ll	0.6592	0.5955	0.0637	20	3.105	0.0211	0
9.0739	0.7839	dC	Correct	0.777	wl.l	0.8421	0.6046	0.2375	40	3.105	0.0211	0
12.1089	0.8841	Cd	Correct	0.87	wl.l	0.8421	0.6046	0.2375	40	3.105	0.0211	0
16.1459	0.8841	eC	Correct	0.876	ww	0.8421	0.7005	0.1416	10	3.105	0.0211	0
20.6659	0.7005	bE	Correct	0.695	wl.u	0.7005	0.5955	0.105	40	3.105	0.0211	0
24.6859	1.0842	Cd	Correct	1.068	wl.l	0.8421	0.6046	0.2375	40	3.105	0.0211	0
28.7059	0.9174	fC	Correct	0.907	wl.u	0.8421	0.6592	0.1829	30	3.105	0.0211	0
32.7259	0.9174	eC	Correct	0.913	ww	0.8421	0.7005	0.1416	10	3.105	0.0211	0
36.7459	0.8507	Fd	Correct	0.835	ll	0.6592	0.6046	0.0546	10	3.105	0.0211	0
40.2819	0.8507	eA	Correct	0.838	ww	0.7131	0.7005	0.0126	20	3.105	0.0211	0
45.3029	0.884	Ac	inCorrect	0.872	ww	0.8421	0.7131	0.129	10	3.105	0.0211	0
49.3229	1.0175	bA	Correct	1.011	wl.l	0.7131	0.5955	0.1176	60	3.105	0.0211	0
53.3429	0.884	bC	Correct	0.874	wl.u	0.8421	0.5955	0.2466	50	3.105	0.0211	0
56.8619	0.9841	Ce	Correct	0.968	ww	0.8421	0.7005	0.1416	10	3.105	0.0211	0
60.3989	1.3344	Cb	Correct	1.327	wl.u	0.8421	0.5955	0.2466	50	3.105	0.0211	0
64.4349	1.618	cA	inCorrect	1.603	ww	0.8421	0.7131	0.129	10	3.105	0.0211	0
68.9549	1.251	bD	Correct	1.233	ll	0.6046	0.5955	0.0091	10	3.105	0.0211	0
72.9749	1.4012	dC	inCorrect	1.383	wl.l	0.6046	0.8421	-0.2375	40	3.105	0.0211	0
76.9949	1.8181	Eb	inCorrect	1.801	wl.u	0.5955	0.7005	-0.105	40	3.105	0.0211	0
81.0149	1.3511	Cd	Correct	1.333	wl.l	0.8421	0.6046	0.2375	40	3.105	0.0211	0
85.0349	1.1509	eC	Correct	1.133	ww	0.8421	0.7005	0.1416	10	3.105	0.0211	0
89.5549	1.4345	dF	Correct	1.416	ll	0.6592	0.6046	0.0546	10	3.105	0.0211	0
93.5749	1.3678	Ef	inCorrect	1.359	wl.l	0.6592	0.7005	-0.0413	20	3.105	0.0211	0
97.0949	1.4511	Eb	Correct	1.439	wl.u	0.7005	0.5955	0.105	40	3.105	0.0211	0
101.1149	1.8181	dC	inCorrect	1.803	wl.l	0.6046	0.8421	-0.2375	40	3.105	0.0211	0
105.1349	1.8682	Cd	Correct	1.86	wl.l	0.8421	0.6046	0.2375	40	3.105	0.0211	0
109.1549	1.7848	eC	Correct	1.781	ww	0.8421	0.7005	0.1416	10	3.105	0.0211	0
112.6909	1.4178	dE	Correct	1.404	wl.u	0.7005	0.6046	0.0959	30	3.105	0.0211	0
116.7269	1.0842	Ac	inCorrect	1.073	ww	0.8421	0.7131	0.129	10	3.105	0.0211	0
120.7639	0.9841	Ed	inCorrect	0.968	wl.u	0.6046	0.7005	-0.0959	30	3.105	0.0211	0
128.8039	1.1176	Af	inCorrect	1.111	wl.u	0.6592	0.7131	-0.0539	40	3.105	0.0211	0
133.8249	1.2343	bC	Correct	1.224	wl.u	0.8421	0.5955	0.2466	50	3.105	0.0211	0
137.3439	1.1342	Ac	inCorrect	1.117	ww	0.8421	0.7131	0.129	10	3.105	0.0211	0
141.3639	1.3177	Ef	Correct	1.302	wl.l	0.7005	0.6592	0.0413	20	3.105	0.0211	0
149.8879	0.5337	Ad	inCorrect	0.52	wl.u	0.6046	0.7131	-0.1085	50	3.105	0.0211	0
153.4069	0.4503	fC	inCorrect	0.445	wl.u	0.6592	0.8421	-0.1829	30	3.105	0.0211	0
156.9429	0.5671	eA	Correct	0.554	ww	0.7131	0.7005	0.0126	20	3.105	0.0211	0
