onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
1.5346	0.9507	BA	B	Incorrect	0.934	3.236	0.517	-1	-0.5502	0.5502	0.5962	12	3.105	0.0211	0
4.5537	0.8006	BA	B	Incorrect	0.794	6.1049	0.5171	1	0.4498	0.5502	0.5962	12	3.105	0.0211	0
8.5736	0.784	DC	D	Incorrect	0.781	10.1082	0.5171	1	0.4591	0.5409	0.7068	34	3.105	0.0211	0
13.0939	0.734	EF	E	Correct	0.726	14.5785	0.517	1	0.387	0.613	0.6045	56	3.105	0.0211	0
17.1138	1.0843	AB	B	Incorrect	1.075	18.9487	0.5171	-1	-0.5597	0.5597	0.5962	12	3.105	0.0211	0
20.1496	0.8007	CD	C	Correct	0.788	21.7009	0.5171	1	0.2932	0.7068	0.5506	34	3.105	0.0211	0
24.1862	0.7673	FE	F	Incorrect	0.761	25.7041	0.5171	1	0.3955	0.6045	0.6212	56	3.105	0.0211	0
28.7066	0.9174	EF	E	Correct	0.907	30.3746	0.5171	1	0.3788	0.6212	0.6129	56	3.105	0.0211	0
33.2269	0.6005	EF	E	Correct	0.589	34.578	0.5171	1	0.3708	0.6292	0.6129	56	3.105	0.0211	0
36.2627	1.1509	EF	F	Incorrect	1.147	38.1642	0.5171	1	0.3871	0.6129	0.637	56	3.105	0.0211	0
41.7838	1.1843	DC	C	Correct	1.171	43.7187	0.5171	-1	-0.713	0.713	0.5506	34	3.105	0.0211	0
44.8029	0.8841	CD	C	Correct	0.881	46.4376	0.5171	1	0.287	0.713	0.5506	34	3.105	0.0211	0
49.8236	0.834	CD	C	Correct	0.818	51.4083	0.517	1	0.2809	0.7191	0.5506	34	3.105	0.0211	0
53.8436	0.7506	BA	A	Correct	0.738	55.3448	0.5171	1	0.4038	0.5962	0.5597	12	3.105	0.0211	0
56.3789	0.8841	EF	F	Incorrect	0.881	58.0136	0.5171	1	0.3789	0.6211	0.637	56	3.105	0.0211	0
60.4155	0.7507	DC	C	Correct	0.732	61.9001	0.5171	1	0.275	0.725	0.5506	34	3.105	0.0211	0
64.9359	0.6338	BA	A	Correct	0.624	66.3203	0.5171	1	0.3953	0.6047	0.5597	12	3.105	0.0211	0
69.4562	0.7006	FE	E	Correct	0.693	70.9074	0.5171	1	0.363	0.637	0.6291	56	3.105	0.0211	0
72.9757	0.7339	DC	C	Correct	0.722	74.4602	0.5171	1	0.2692	0.7308	0.5506	34	3.105	0.0211	0
80.9989	0.9507	DC	C	Correct	0.938	82.7002	0.5171	1	0.2635	0.7365	0.5506	34	3.105	0.0211	0
88.5383	0.834	BA	B	Incorrect	0.832	90.1229	0.5171	-1	-0.5597	0.5597	0.6131	12	3.105	0.0211	0
98.0627	0.6005	DC	C	Correct	0.594	99.4138	0.517	1	0.2579	0.7421	0.5506	34	3.105	0.0211	0
101.5822	1.0675	CD	C	Correct	1.052	103.4003	0.5171	-1	-0.7475	0.7475	0.5506	34	3.105	0.0211	0
106.1025	0.9675	DC	C	Correct	0.955	107.8206	0.517	1	0.2525	0.7475	0.5506	34	3.105	0.0211	0
