onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
5.0541	0.6005	FE	E	Correct	0.587	6.4052	0.5171	-1	-0.5	0.5	0.5	56	3.105	0.0211	0
9.0907	0.834	BA	A	Correct	0.823	10.6753	0.5171	1	0.5	0.5	0.5	12	3.105	0.0211	0
13.611	1.1176	AB	B	Incorrect	1.105	15.4792	0.5171	-1	-0.5	0.5	0.5106	12	3.105	0.0211	0
21.1171	0.9174	EF	F	Incorrect	0.91	22.7851	0.5171	-1	-0.5	0.5	0.5	56	3.105	0.0211	0
24.6533	0.834	FE	E	Correct	0.828	26.2379	0.5171	1	0.5	0.5	0.5	56	3.105	0.0211	0
29.674	1.0342	DC	C	Correct	1.025	31.4588	0.5171	1	0.5	0.5	0.5	34	3.105	0.0211	0
36.0625	0.9174	BA	B	Incorrect	0.909	37.7305	0.5171	-1	-0.5	0.5	0.5106	12	3.105	0.0211	0
40.0991	1.1176	FE	F	Incorrect	1.115	41.9673	0.5171	1	0.5	0.5	0.5106	56	3.105	0.0211	0
44.6194	1.0175	AB	B	Incorrect	1	46.3875	0.5171	-1	-0.5	0.5	0.5106	12	3.105	0.0211	0
52.1255	0.8007	FE	F	Incorrect	0.795	53.6768	0.5171	-1	-0.5106	0.5106	0.5106	56	3.105	0.0211	0
56.6458	1.1009	EF	F	Incorrect	1.085	58.4973	0.5171	-1	-0.5105	0.5105	0.5106	56	3.105	0.0211	0
61.6666	1.1509	FE	F	Incorrect	1.134	63.5681	0.5171	-1	-0.5105	0.5105	0.5106	56	3.105	0.0211	0
69.6063	0.6005	EF	E	Correct	0.585	70.9574	0.5171	-1	-0.5106	0.5106	0.5105	56	3.105	0.0211	0
74.1267	0.6672	DC	D	Incorrect	0.656	75.5445	0.5171	-1	-0.5	0.5	0.5106	34	3.105	0.0211	0
81.5326	0.5839	CD	D	Incorrect	0.577	82.8671	0.517	-1	-0.5	0.5	0.5106	34	3.105	0.0211	0
93.8092	0.7507	CD	C	Correct	0.734	95.3105	0.517	1	0.4894	0.5106	0.5	34	3.105	0.0211	0
97.3288	1.1175	FE	F	Incorrect	1.115	99.1969	0.5171	-1	-0.5105	0.5105	0.5105	56	3.105	0.0211	0
100.8483	1.0842	EF	E	Correct	1.082	102.6831	0.5171	-1	-0.5105	0.5105	0.5105	56	3.105	0.0211	0
109.7054	1.0509	CD	C	Correct	1.047	111.5069	0.5171	1	0.4791	0.5209	0.5	34	3.105	0.0211	0
113.7254	0.9841	FE	F	Incorrect	0.966	115.4601	0.5171	1	0.4895	0.5105	0.5105	56	3.105	0.0211	0
117.7453	0.9507	AB	B	Incorrect	0.939	119.4467	0.517	1	0.5001	0.4999	0.5106	12	3.105	0.0211	0
121.7652	0.8006	FE	E	Correct	0.797	123.3165	0.517	-1	-0.5105	0.5105	0.5208	56	3.105	0.0211	0
126.7859	0.4671	AB	A	Correct	0.464	128.0036	0.5171	1	0.4894	0.5106	0.5105	12	3.105	0.0211	0
129.805	0.7506	CD	D	Incorrect	0.745	131.3063	0.517	1	0.5	0.5	0.5311	34	3.105	0.0211	0
134.3254	0.4503	AB	A	Correct	0.446	135.5263	0.5171	1	0.4791	0.5209	0.5105	12	3.105	0.0211	0
138.3453	0.5337	CD	D	Incorrect	0.528	139.6297	0.517	-1	-0.5105	0.5105	0.5311	34	3.105	0.0211	0
146.3684	0.7006	AB	B	Incorrect	0.695	147.8196	0.5171	-1	-0.5105	0.5105	0.5311	12	3.105	0.0211	0
149.4042	1.0175	DC	C	Correct	1.001	151.1723	0.5171	-1	-0.5311	0.5311	0.5105	34	3.105	0.0211	0
157.2606	0.7839	AB	B	Incorrect	0.772	158.7952	0.517	-1	-0.5105	0.5105	0.5311	12	3.105	0.0211	0
161.7809	0.8007	EF	F	Incorrect	0.798	163.3322	0.517	-1	-0.5208	0.5208	0.5105	56	3.105	0.0211	0
166.3012	0.7673	EF	F	Incorrect	0.765	167.8191	0.5171	-1	-0.5208	0.5208	0.5105	56	3.105	0.0211	0
172.623	0.9341	AB	B	Incorrect	0.924	174.3077	0.5171	-1	-0.5105	0.5105	0.5311	12	3.105	0.0211	0
177.6437	1.0342	DC	C	Correct	1.03	179.4285	0.5171	1	0.469	0.531	0.5105	34	3.105	0.0211	0
184.9663	0.9341	AB	A	Correct	0.927	186.651	0.5171	1	0.4689	0.5311	0.5105	12	3.105	0.0211	0
193.223	0.8674	CD	C	Correct	0.862	194.841	0.5171	-1	-0.541	0.541	0.5105	34	3.105	0.0211	0
203.548	0.8507	AB	A	Correct	0.84	205.1493	0.5171	1	0.459	0.541	0.5105	12	3.105	0.0211	0
211.3877	1.1176	BA	B	Incorrect	1.103	213.2559	0.5171	1	0.4895	0.5105	0.5507	12	3.105	0.0211	0
215.4243	0.7006	BA	B	Incorrect	0.696	216.8755	0.5171	-1	-0.5208	0.5208	0.5507	12	3.105	0.0211	0
223.1806	1.0008	FE	E	Correct	0.995	224.932	0.5171	1	0.4895	0.5105	0.5208	56	3.105	0.0211	0
228.2013	0.9174	AB	A	Correct	0.912	229.8693	0.5171	1	0.4493	0.5507	0.5208	12	3.105	0.0211	0
231.7208	0.9508	CD	C	Correct	0.942	233.4222	0.5171	1	0.4591	0.5409	0.5105	34	3.105	0.0211	0
235.2403	0.734	CD	C	Correct	0.726	236.7249	0.5171	1	0.4494	0.5506	0.5105	34	3.105	0.0211	0
239.7607	0.7506	FE	F	Incorrect	0.745	241.2619	0.5171	1	0.4792	0.5208	0.5209	56	3.105	0.0211	0
244.281	0.9341	FE	F	Incorrect	0.932	245.9657	0.5171	1	0.4691	0.5309	0.5209	56	3.105	0.0211	0
251.2366	1.1843	AB	B	Incorrect	1.17	253.1715	0.5171	1	0.4792	0.5208	0.5602	12	3.105	0.0211	0
255.2565	1.151	BA	B	Incorrect	1.141	257.1581	0.5171	1	0.4691	0.5309	0.5602	12	3.105	0.0211	0
259.2764	0.8174	DC	C	Correct	0.815	260.8444	0.5171	1	0.4399	0.5601	0.5105	34	3.105	0.0211	0
262.796	1.0341	BA	B	Incorrect	1.03	264.5807	0.5171	-1	-0.5408	0.5408	0.5602	12	3.105	0.0211	0
266.8159	1.0008	FE	F	Incorrect	0.984	268.5673	0.5171	-1	-0.5408	0.5408	0.5209	56	3.105	0.0211	0
275.8398	0.8341	FE	F	Incorrect	0.823	277.4245	0.5171	-1	-0.5408	0.5408	0.5209	56	3.105	0.0211	0
279.8598	0.7172	FE	F	Incorrect	0.703	281.3276	0.5171	1	0.4592	0.5408	0.5209	56	3.105	0.0211	0
283.8797	0.6172	FE	F	Incorrect	0.614	285.2475	0.517	1	0.4495	0.5505	0.5209	56	3.105	0.0211	0
287.3992	1.0008	AB	B	Incorrect	0.986	289.1506	0.5171	-1	-0.5408	0.5408	0.5602	12	3.105	0.0211	0
291.9195	0.8007	CD	C	Correct	0.797	293.4708	0.5171	1	0.4306	0.5694	0.5105	34	3.105	0.0211	0
294.9386	0.7673	FE	F	Incorrect	0.762	296.4565	0.5171	-1	-0.56	0.56	0.5209	56	3.105	0.0211	0
299.9594	0.6004	EF	E	Correct	0.594	301.3105	0.517	1	0.4791	0.5209	0.56	56	3.105	0.0211	0
303.9793	0.8006	BA	A	Correct	0.792	305.5305	0.5171	1	0.4398	0.5602	0.5408	12	3.105	0.0211	0
309.7506	0.6672	BA	B	Incorrect	0.65	311.1684	0.5171	-1	-0.5408	0.5408	0.5695	12	3.105	0.0211	0
318.7746	0.784	CD	C	Correct	0.77	320.3092	0.517	-1	-0.5786	0.5786	0.5105	34	3.105	0.0211	0
322.2941	0.7006	CD	C	Correct	0.697	323.7453	0.5171	1	0.4215	0.5785	0.5105	34	3.105	0.0211	0
331.3181	0.6171	BA	B	Incorrect	0.605	332.6858	0.5171	-1	-0.5408	0.5408	0.5695	12	3.105	0.0211	0
335.338	0.5171	AB	A	Correct	0.508	336.6057	0.5171	-1	-0.5695	0.5695	0.5408	12	3.105	0.0211	0
337.8734	0.9674	FE	F	Incorrect	0.953	339.5914	0.5171	-1	-0.56	0.56	0.531	56	3.105	0.0211	0
342.3937	0.7006	BA	A	Correct	0.688	343.8449	0.5171	-1	-0.5695	0.5695	0.5408	12	3.105	0.0211	0
346.4136	0.6005	CD	C	Correct	0.593	347.7647	0.5171	-1	-0.5874	0.5874	0.5105	34	3.105	0.0211	0
350.4335	0.8007	DC	C	Correct	0.795	351.9848	0.5171	1	0.4126	0.5874	0.5105	34	3.105	0.0211	0
354.4534	1.1009	EF	F	Incorrect	1.098	356.3049	0.5171	-1	-0.56	0.56	0.531	56	3.105	0.0211	0
359.4742	0.6505	EF	E	Correct	0.645	360.8753	0.5171	1	0.469	0.531	0.56	56	3.105	0.0211	0
362.4933	0.834	EF	E	Correct	0.825	364.0779	0.5171	1	0.4591	0.5409	0.56	56	3.105	0.0211	0
367.514	0.6339	CD	D	Incorrect	0.619	368.8985	0.5171	-1	-0.5105	0.5105	0.5961	34	3.105	0.0211	0
370.5331	1.1176	BA	B	Incorrect	1.1	372.4013	0.5171	-1	-0.5408	0.5408	0.5694	12	3.105	0.0211	0
375.0534	0.5839	CD	C	Correct	0.578	376.3879	0.517	1	0.4039	0.5961	0.5105	34	3.105	0.0211	0
378.0892	0.6506	EF	E	Correct	0.646	379.4904	0.5171	1	0.4494	0.5506	0.56	56	3.105	0.0211	0
382.1258	0.8841	AB	B	Incorrect	0.874	383.7605	0.5171	-1	-0.5407	0.5407	0.5694	12	3.105	0.0211	0
386.1624	0.6339	FE	F	Incorrect	0.627	387.5469	0.5171	1	0.44	0.56	0.5601	56	3.105	0.0211	0
391.1832	0.3836	AB	A	Correct	0.366	392.3174	0.5171	1	0.4306	0.5694	0.5407	12	3.105	0.0211	0
394.7027	0.5171	EF	E	Correct	0.501	395.9704	0.5171	1	0.4399	0.5601	0.5693	56	3.105	0.0211	0
399.223	0.7506	AB	B	Incorrect	0.748	400.7242	0.5171	1	0.4593	0.5407	0.5785	12	3.105	0.0211	0
403.7433	1.1176	BA	B	Incorrect	1.105	405.6115	0.5171	-1	-0.5504	0.5504	0.5785	12	3.105	0.0211	0
411.6831	0.884	DC	C	Correct	0.877	413.3177	0.5171	1	0.3953	0.6047	0.5105	34	3.105	0.0211	0
415.2026	0.9841	EF	F	Incorrect	0.972	416.9373	0.5171	1	0.4307	0.5693	0.5694	56	3.105	0.0211	0
422.9756	0.6004	CD	C	Correct	0.588	424.3266	0.5171	1	0.387	0.613	0.5105	34	3.105	0.0211	0
427.9963	0.5671	DC	D	Incorrect	0.552	429.314	0.5171	1	0.4895	0.5105	0.6212	34	3.105	0.0211	0
431.5158	0.6338	CD	C	Correct	0.618	432.9002	0.5171	1	0.3788	0.6212	0.5209	34	3.105	0.0211	0
436.0361	0.9007	AB	B	Incorrect	0.896	437.6875	0.517	-1	-0.5504	0.5504	0.5785	12	3.105	0.0211	0
440.5564	0.4838	CD	C	Correct	0.472	441.7908	0.5171	1	0.3708	0.6292	0.5209	34	3.105	0.0211	0
447.0951	0.7506	EF	E	Correct	0.738	448.5963	0.5171	1	0.4306	0.5694	0.5784	56	3.105	0.0211	0
452.6162	0.6839	DC	C	Correct	0.682	454.0507	0.5171	1	0.3629	0.6371	0.5209	34	3.105	0.0211	0
456.6361	0.7006	EF	F	Incorrect	0.698	458.0873	0.5171	-1	-0.5784	0.5784	0.5785	56	3.105	0.0211	0
459.6552	0.7506	CD	C	Correct	0.737	461.1564	0.5171	1	0.3552	0.6448	0.5209	34	3.105	0.0211	0
464.676	0.5337	AB	A	Correct	0.525	465.9603	0.5171	1	0.4215	0.5785	0.5504	12	3.105	0.0211	0
468.1955	0.8673	CD	C	Correct	0.864	469.8134	0.5171	1	0.3477	0.6523	0.5209	34	3.105	0.0211	0
471.715	0.7172	CD	C	Correct	0.711	473.1828	0.5171	1	0.3404	0.6596	0.5209	34	3.105	0.0211	0
475.7349	0.6005	EF	E	Correct	0.589	477.086	0.5171	1	0.4215	0.5785	0.5784	56	3.105	0.0211	0
479.7548	0.5171	EF	E	Correct	0.499	481.0225	0.5171	1	0.4126	0.5874	0.5784	56	3.105	0.0211	0
488.2951	1.0341	FE	F	Incorrect	1.026	490.0798	0.5171	1	0.4216	0.5784	0.5962	56	3.105	0.0211	0
491.8146	0.6171	FE	F	Incorrect	0.609	493.1823	0.5171	-1	-0.5873	0.5873	0.5962	56	3.105	0.0211	0
495.8345	1.0842	AB	B	Incorrect	1.071	497.6693	0.5171	-1	-0.5504	0.5504	0.5875	12	3.105	0.0211	0
499.8544	0.9675	CD	C	Correct	0.951	501.5725	0.517	1	0.3332	0.6668	0.5209	34	3.105	0.0211	0
503.8743	0.9008	DC	C	Correct	0.891	505.5257	0.517	1	0.3261	0.6739	0.5209	34	3.105	0.0211	0
507.4105	0.8674	DC	C	Correct	0.854	509.0285	0.5171	1	0.3192	0.6808	0.5209	34	3.105	0.0211	0
512.9317	0.9174	DC	C	Correct	0.902	514.5997	0.5171	1	0.3125	0.6875	0.5209	34	3.105	0.0211	0
520.4544	0.6672	EF	E	Correct	0.66	521.8722	0.5171	-1	-0.5962	0.5962	0.5873	56	3.105	0.0211	0
527.4934	0.834	AB	B	Incorrect	0.829	529.0781	0.517	-1	-0.5504	0.5504	0.5875	12	3.105	0.0211	0
536.484	1.0342	EF	F	Incorrect	1.025	538.2688	0.5171	1	0.4127	0.5873	0.5961	56	3.105	0.0211	0
541.0044	0.7506	AB	B	Incorrect	0.735	542.5056	0.5171	-1	-0.5504	0.5504	0.5875	12	3.105	0.0211	0
545.5247	0.7006	DC	C	Correct	0.689	546.9759	0.517	-1	-0.6941	0.6941	0.5209	34	3.105	0.0211	0
550.045	0.9341	FE	E	Correct	0.917	551.7297	0.5171	-1	-0.5961	0.5961	0.596	56	3.105	0.0211	0
554.0649	0.9508	DC	C	Correct	0.945	555.7663	0.5171	-1	-0.6941	0.6941	0.5209	34	3.105	0.0211	0
556.6003	1.1009	AB	B	Incorrect	1.099	558.4518	0.5171	-1	-0.5503	0.5503	0.5875	12	3.105	0.0211	0
562.1048	0.9674	BA	B	Incorrect	0.956	563.8228	0.5171	-1	-0.5503	0.5503	0.5875	12	3.105	0.0211	0
565.6243	0.834	FE	E	Correct	0.824	567.2089	0.5171	-1	-0.5961	0.5961	0.596	56	3.105	0.0211	0
569.1438	1.1176	FE	E	Correct	1.108	571.012	0.5171	-1	-0.5961	0.5961	0.596	56	3.105	0.0211	0
572.68	0.884	DC	C	Correct	0.869	574.3146	0.5171	1	0.3059	0.6941	0.5209	34	3.105	0.0211	0
576.7166	0.7506	FE	F	Incorrect	0.739	578.2178	0.5171	-1	-0.596	0.596	0.5961	56	3.105	0.0211	0
582.2377	0.8507	CD	C	Correct	0.833	583.839	0.5171	-1	-0.7005	0.7005	0.5209	34	3.105	0.0211	0
585.7572	0.6839	CD	C	Correct	0.678	587.1917	0.5171	-1	-0.7005	0.7005	0.5209	34	3.105	0.0211	0
589.7771	0.7673	AB	B	Incorrect	0.754	591.295	0.5171	-1	-0.5503	0.5503	0.5875	12	3.105	0.0211	0
593.2967	0.8673	AB	B	Incorrect	0.86	594.9146	0.5171	-1	-0.5503	0.5503	0.5875	12	3.105	0.0211	0
601.8202	0.7173	FE	F	Incorrect	0.7	603.2881	0.5171	1	0.404	0.596	0.5961	56	3.105	0.0211	0
604.856	0.9508	AB	B	Incorrect	0.945	606.5574	0.5171	-1	-0.5503	0.5503	0.5875	12	3.105	0.0211	0
609.3763	0.5171	BA	A	Correct	0.508	610.644	0.5171	1	0.4125	0.5875	0.5502	12	3.105	0.0211	0
613.8967	0.934	DC	C	Correct	0.921	615.5814	0.517	1	0.2995	0.7005	0.5209	34	3.105	0.0211	0
624.7221	1.0508	BA	A	Correct	1.04	626.5235	0.5171	-1	-0.5962	0.5962	0.5502	12	3.105	0.0211	0
628.2583	1.0508	DC	D	Incorrect	1.046	630.0597	0.5171	1	0.4791	0.5209	0.7068	34	3.105	0.0211	0
633.7794	1.1343	BA	B	Incorrect	1.121	635.6643	0.5171	-1	-0.5502	0.5502	0.5962	12	3.105	0.0211	0
636.7985	1.1176	EF	E	Correct	1.106	638.6667	0.5171	1	0.4039	0.5961	0.6045	56	3.105	0.0211	0
641.3188	1.1343	DC	D	Incorrect	1.131	643.2037	0.5171	1	0.469	0.531	0.7068	34	3.105	0.0211	0
645.8392	0.8006	EF	E	Correct	0.79	647.3904	0.5171	1	0.3954	0.6046	0.6045	56	3.105	0.0211	0
