onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.0499	1.331	fC	Correct	1.33	wl.u	0.9349	0.8193	0.1156	30	8.4718	0.0371	0
4.5529	0.7673	fC	Correct	0.754	wl.u	0.9349	0.8193	0.1156	30	8.4718	0.0371	0
9.0739	1.3344	bE	Correct	1.329	wl.u	0.7268	0.4999	0.2269	40	8.4718	0.0371	0
12.1089	1.4512	Ae	Correct	1.441	ww	0.9705	0.7268	0.2437	20	8.4718	0.0371	0
16.6299	1.2343	dF	inCorrect	1.23	ll	0.6699	0.8193	-0.1494	10	8.4718	0.0371	0
20.1659	1.0008	Cf	Correct	0.996	wl.u	0.9349	0.8193	0.1156	30	8.4718	0.0371	0
24.6859	1.718	fA	inCorrect	1.714	wl.u	0.8193	0.9705	-0.1512	40	8.4718	0.0371	0
32.2259	0.7506	eC	Correct	0.745	ww	0.9349	0.7268	0.2081	10	8.4718	0.0371	0
36.2619	0.9174	fC	Correct	0.911	wl.u	0.9349	0.8193	0.1156	30	8.4718	0.0371	0
40.2989	1.0008	cA	inCorrect	0.995	ww	0.9349	0.9705	-0.0356	10	8.4718	0.0371	0
44.3359	1.1176	Fb	Correct	1.115	ll	0.8193	0.4999	0.3194	20	8.4718	0.0371	0
49.3399	1.3177	Ef	inCorrect	1.303	wl.l	0.8193	0.7268	0.0925	20	8.4718	0.0371	0
52.3759	1.2009	fE	inCorrect	1.192	wl.l	0.8193	0.7268	0.0925	20	8.4718	0.0371	0
56.4119	1.1342	eA	Correct	1.131	ww	0.9705	0.7268	0.2437	20	8.4718	0.0371	0
60.9319	1.0842	Ac	inCorrect	1.069	ww	0.9349	0.9705	-0.0356	10	8.4718	0.0371	0
64.4689	1.8849	Ab	Correct	1.873	wl.l	0.9705	0.4999	0.4706	60	8.4718	0.0371	0
68.5049	0.7673	Cf	Correct	0.764	wl.u	0.9349	0.8193	0.1156	30	8.4718	0.0371	0
73.5259	1.3177	Fb	Correct	1.309	ll	0.8193	0.4999	0.3194	20	8.4718	0.0371	0
76.5619	1.4178	eA	Correct	1.411	ww	0.9705	0.7268	0.2437	20	8.4718	0.0371	0
84.6019	0.9675	bA	Correct	0.949	wl.l	0.9705	0.4999	0.4706	60	8.4718	0.0371	0
88.6549	1.0509	Ad	Correct	1.041	wl.u	0.9705	0.6699	0.3006	50	8.4718	0.0371	0
92.6919	1.3011	eA	Correct	1.295	ww	0.9705	0.7268	0.2437	20	8.4718	0.0371	0
97.2119	1.3511	Ed	inCorrect	1.348	wl.u	0.6699	0.7268	-0.0569	30	8.4718	0.0371	0
100.7479	1.7347	fE	Correct	1.717	wl.l	0.7268	0.8193	-0.0925	20	8.4718	0.0371	0
105.2679	1.3678	fE	inCorrect	1.359	wl.l	0.8193	0.7268	0.0925	20	8.4718	0.0371	0
108.8049	1.1843	Ae	Correct	1.17	ww	0.9705	0.7268	0.2437	20	8.4718	0.0371	0
112.8409	1.3511	dA	inCorrect	1.337	wl.u	0.6699	0.9705	-0.3006	50	8.4718	0.0371	0
121.8649	1.5179	fA	Correct	1.51	wl.u	0.9705	0.8193	0.1512	40	8.4718	0.0371	0
125.3849	0.7507	Cb	Correct	0.737	wl.u	0.9349	0.4999	0.435	50	8.4718	0.0371	0
128.9209	1.8015	Ad	Correct	1.791	wl.u	0.9705	0.6699	0.3006	50	8.4718	0.0371	0
132.9579	1.0508	Fb	Correct	1.038	ll	0.8193	0.4999	0.3194	20	8.4718	0.0371	0
137.4779	0.9674	bE	Correct	0.963	wl.u	0.7268	0.4999	0.2269	40	8.4718	0.0371	0
141.0139	1.2343	dE	inCorrect	1.218	wl.u	0.6699	0.7268	-0.0569	30	8.4718	0.0371	0
145.0509	1.4011	bA	inCorrect	1.397	wl.l	0.4999	0.9705	-0.4706	60	8.4718	0.0371	0
149.0869	1.4846	bD	Correct	1.481	ll	0.6699	0.4999	0.17	10	8.4718	0.0371	0
153.1239	1.1343	Fb	Correct	1.122	ll	0.8193	0.4999	0.3194	20	8.4718	0.0371	0
157.1609	1.2844	fC	Correct	1.274	wl.u	0.9349	0.8193	0.1156	30	8.4718	0.0371	0
166.1849	1.0175	Cb	Correct	1.005	wl.u	0.9349	0.4999	0.435	50	8.4718	0.0371	0
170.2049	1.1009	Db	Correct	1.083	ll	0.6699	0.4999	0.17	10	8.4718	0.0371	0
173.7239	0.9174	bD	inCorrect	0.914	ll	0.4999	0.6699	-0.17	10	8.4718	0.0371	0
177.2599	1.1343	fA	Correct	1.126	wl.u	0.9705	0.8193	0.1512	40	8.4718	0.0371	0
181.2969	1.5846	Ce	Correct	1.576	ww	0.9349	0.7268	0.2081	10	8.4718	0.0371	0
185.3329	0.9007	fA	inCorrect	0.889	wl.u	0.8193	0.9705	-0.1512	40	8.4718	0.0371	0
194.3569	1.0842	Ef	inCorrect	1.073	wl.l	0.8193	0.7268	0.0925	20	8.4718	0.0371	0
197.8769	1.3178	dF	Correct	1.302	ll	0.8193	0.6699	0.1494	10	8.4718	0.0371	0
202.3969	1.5346	Af	inCorrect	1.517	wl.u	0.8193	0.9705	-0.1512	40	8.4718	0.0371	0
206.4169	1.7347	bF	Correct	1.723	ll	0.8193	0.4999	0.3194	20	8.4718	0.0371	0
210.4369	1.4512	Ac	inCorrect	1.441	ww	0.9349	0.9705	-0.0356	10	8.4718	0.0371	0
213.9569	1.5012	bF	Correct	1.496	ll	0.8193	0.4999	0.3194	20	8.4718	0.0371	0
217.9769	0.834	dC	Correct	0.83	wl.l	0.9349	0.6699	0.265	40	8.4718	0.0371	0
222.4969	1.201	Af	inCorrect	1.186	wl.u	0.8193	0.9705	-0.1512	40	8.4718	0.0371	0
226.0169	1.4511	Af	Correct	1.438	wl.u	0.9705	0.8193	0.1512	40	8.4718	0.0371	0
230.5369	1.1009	Ed	inCorrect	1.085	wl.u	0.6699	0.7268	-0.0569	30	8.4718	0.0371	0
234.5569	1.1176	Fb	Correct	1.099	ll	0.8193	0.4999	0.3194	20	8.4718	0.0371	0
242.5969	0.9174	Fb	Correct	0.902	ll	0.8193	0.4999	0.3194	20	8.4718	0.0371	0
246.6169	1.7348	dF	inCorrect	1.719	ll	0.6699	0.8193	-0.1494	10	8.4718	0.0371	0
249.6519	1.0675	Ab	Correct	1.056	wl.l	0.9705	0.4999	0.4706	60	8.4718	0.0371	0
254.1729	1.3345	Ac	inCorrect	1.332	ww	0.9349	0.9705	-0.0356	10	8.4718	0.0371	0
257.7089	1.5179	bF	Correct	1.51	ll	0.8193	0.4999	0.3194	20	8.4718	0.0371	0
261.7459	1.5345	fE	inCorrect	1.531	wl.l	0.8193	0.7268	0.0925	20	8.4718	0.0371	0
266.2659	1.251	Ce	Correct	1.241	ww	0.9349	0.7268	0.2081	10	8.4718	0.0371	0
270.2859	1.0008	Cf	Correct	0.988	wl.u	0.9349	0.8193	0.1156	30	8.4718	0.0371	0
277.8249	1.1509	Db	Correct	1.132	ll	0.6699	0.4999	0.17	10	8.4718	0.0371	0
282.8459	1.2344	Ad	Correct	1.217	wl.u	0.9705	0.6699	0.3006	50	8.4718	0.0371	0
286.3659	0.884	Cd	Correct	0.875	wl.l	0.9349	0.6699	0.265	40	8.4718	0.0371	0
290.8859	2.7355	Ad	Correct	2.718	wl.u	0.9705	0.6699	0.3006	50	8.4718	0.0371	0
294.9059	1.251	Fd	Correct	1.234	ll	0.8193	0.6699	0.1494	10	8.4718	0.0371	0
298.4249	0.9508	bA	Correct	0.937	wl.l	0.9705	0.4999	0.4706	60	8.4718	0.0371	0
302.4449	1.1509	Ed	inCorrect	1.143	wl.u	0.6699	0.7268	-0.0569	30	8.4718	0.0371	0
305.9809	1.3177	Af	inCorrect	1.315	wl.u	0.8193	0.9705	-0.1512	40	8.4718	0.0371	0
311.0019	1.3845	dA	Correct	1.378	wl.u	0.9705	0.6699	0.3006	50	8.4718	0.0371	0
314.5219	0.7173	Cb	Correct	0.7	wl.u	0.9349	0.4999	0.435	50	8.4718	0.0371	0
318.0579	1.6513	Ad	inCorrect	1.633	wl.u	0.6699	0.9705	-0.3006	50	8.4718	0.0371	0
323.0789	0.9674	bF	Correct	0.949	ll	0.8193	0.4999	0.3194	20	8.4718	0.0371	0
326.6149	1.7181	Ac	inCorrect	1.703	ww	0.9349	0.9705	-0.0356	10	8.4718	0.0371	0
330.6349	1.4012	dA	inCorrect	1.387	wl.u	0.6699	0.9705	-0.3006	50	8.4718	0.0371	0
335.1549	1.718	dE	inCorrect	1.714	wl.u	0.6699	0.7268	-0.0569	30	8.4718	0.0371	0
343.1779	0.834	cA	inCorrect	0.824	ww	0.9349	0.9705	-0.0356	10	8.4718	0.0371	0
346.6979	2.7355	bE	Correct	2.73	wl.u	0.7268	0.4999	0.2269	40	8.4718	0.0371	0
351.2179	0.6339	Ce	Correct	0.63	ww	0.9349	0.7268	0.2081	10	8.4718	0.0371	0
355.2379	0.734	eC	Correct	0.724	ww	0.9349	0.7268	0.2081	10	8.4718	0.0371	0
358.2739	1.3011	Db	Correct	1.286	ll	0.6699	0.4999	0.17	10	8.4718	0.0371	0
362.3099	1.8516	Db	inCorrect	1.849	ll	0.4999	0.6699	-0.17	10	8.4718	0.0371	0
366.8309	0.8173	Ac	inCorrect	0.804	ww	0.9349	0.9705	-0.0356	10	8.4718	0.0371	0
371.3509	1.251	fE	inCorrect	1.236	wl.l	0.8193	0.7268	0.0925	20	8.4718	0.0371	0
374.8709	2.135	Cb	Correct	2.116	wl.u	0.9349	0.4999	0.435	50	8.4718	0.0371	0
378.4239	0.8507	dC	Correct	0.845	wl.l	0.9349	0.6699	0.265	40	8.4718	0.0371	0
386.4629	0.7006	cA	inCorrect	0.688	ww	0.9349	0.9705	-0.0356	10	8.4718	0.0371	0
390.9839	0.8173	Ac	inCorrect	0.815	ww	0.9349	0.9705	-0.0356	10	8.4718	0.0371	0
395.5039	1.0842	bD	Correct	1.073	ll	0.6699	0.4999	0.17	10	8.4718	0.0371	0
399.5239	1.1509	Ef	inCorrect	1.134	wl.l	0.8193	0.7268	0.0925	20	8.4718	0.0371	0
402.5599	0.7673	eC	Correct	0.757	ww	0.9349	0.7268	0.2081	10	8.4718	0.0371	0
407.0799	1.2177	fE	Correct	1.201	wl.l	0.7268	0.8193	-0.0925	20	8.4718	0.0371	0
410.6159	1.0009	Ce	Correct	0.987	ww	0.9349	0.7268	0.2081	10	8.4718	0.0371	0
414.6529	1.4011	bE	Correct	1.387	wl.u	0.7268	0.4999	0.2269	40	8.4718	0.0371	0
419.1729	1.8181	Ae	Correct	1.803	ww	0.9705	0.7268	0.2437	20	8.4718	0.0371	0
422.7099	0.6839	Cb	Correct	0.676	wl.u	0.9349	0.4999	0.435	50	8.4718	0.0371	0
426.7459	0.9841	Ab	Correct	0.967	wl.l	0.9705	0.4999	0.4706	60	8.4718	0.0371	0
431.7669	1.1343	Ae	Correct	1.125	ww	0.9705	0.7268	0.2437	20	8.4718	0.0371	0
438.8059	0.6172	Cf	Correct	0.61	wl.u	0.9349	0.8193	0.1156	30	8.4718	0.0371	0
443.3259	1.0175	bA	Correct	1.009	wl.l	0.9705	0.4999	0.4706	60	8.4718	0.0371	0
447.3459	0.9174	Eb	Correct	0.909	wl.u	0.7268	0.4999	0.2269	40	8.4718	0.0371	0
451.3659	1.2343	bF	inCorrect	1.226	ll	0.4999	0.8193	-0.3194	20	8.4718	0.0371	0
454.9019	1.3845	Cf	Correct	1.38	wl.u	0.9349	0.8193	0.1156	30	8.4718	0.0371	0
463.4259	0.7006	Cf	Correct	0.687	wl.u	0.9349	0.8193	0.1156	30	8.4718	0.0371	0
466.9619	1.3511	bA	Correct	1.338	wl.l	0.9705	0.4999	0.4706	60	8.4718	0.0371	0
471.9829	0.9508	bA	Correct	0.943	wl.l	0.9705	0.4999	0.4706	60	8.4718	0.0371	0
476.0029	0.9174	Eb	Correct	0.901	wl.u	0.7268	0.4999	0.2269	40	8.4718	0.0371	0
483.5259	1.1009	Ab	Correct	1.084	wl.l	0.9705	0.4999	0.4706	60	8.4718	0.0371	0
491.0649	0.5671	Cb	Correct	0.565	wl.u	0.9349	0.4999	0.435	50	8.4718	0.0371	0
495.1019	0.6839	Cb	Correct	0.666	wl.u	0.9349	0.4999	0.435	50	8.4718	0.0371	0
500.1219	1.0342	bA	Correct	1.027	wl.l	0.9705	0.4999	0.4706	60	8.4718	0.0371	0
503.1579	0.9842	Eb	Correct	0.969	wl.u	0.7268	0.4999	0.2269	40	8.4718	0.0371	0
511.6819	0.6672	Af	Correct	0.662	wl.u	0.9705	0.8193	0.1512	40	8.4718	0.0371	0
515.7019	0.7673	fC	Correct	0.753	wl.u	0.9349	0.8193	0.1156	30	8.4718	0.0371	0
519.7219	1.4178	dF	Correct	1.407	ll	0.8193	0.6699	0.1494	10	8.4718	0.0371	0
523.2579	1.3011	dE	inCorrect	1.286	wl.u	0.6699	0.7268	-0.0569	30	8.4718	0.0371	0
531.7809	1.1676	bD	Correct	1.158	ll	0.6699	0.4999	0.17	10	8.4718	0.0371	0
535.8009	1.4679	bC	Correct	1.463	wl.u	0.9349	0.4999	0.435	50	8.4718	0.0371	0
539.8209	0.9841	Ce	Correct	0.974	ww	0.9349	0.7268	0.2081	10	8.4718	0.0371	0
