onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.0497	1.265	Fb	Correct	1.264	ll	0.8193	0.4999	0.3194	20	8.4718	0.0371	0
4.0697	0.5671	Fd	Correct	0.555	ll	0.8193	0.6699	0.1494	10	8.4718	0.0371	0
8.5897	0.7673	dE	inCorrect	0.76	wl.u	0.6699	0.7268	-0.0569	30	8.4718	0.0371	0
16.1297	0.9007	dC	inCorrect	0.888	wl.l	0.6699	0.9349	-0.265	40	8.4718	0.0371	0
21.1497	1.0342	dA	inCorrect	1.017	wl.u	0.6699	0.9705	-0.3006	50	8.4718	0.0371	0
25.1697	0.7006	Ce	Correct	0.682	ww	0.9349	0.7268	0.2081	10	8.4718	0.0371	0
29.2067	0.5839	Cb	Correct	0.57	wl.u	0.9349	0.4999	0.435	50	8.4718	0.0371	0
33.2267	1.1676	Ef	Correct	1.155	wl.l	0.7268	0.8193	-0.0925	20	8.4718	0.0371	0
36.7457	0.9508	bD	inCorrect	0.944	ll	0.4999	0.6699	-0.17	10	8.4718	0.0371	0
44.2857	1.7181	Eb	Correct	1.709	wl.u	0.7268	0.4999	0.2269	40	8.4718	0.0371	0
48.8057	1.0342	dF	Correct	1.03	ll	0.8193	0.6699	0.1494	10	8.4718	0.0371	0
53.3257	0.9675	Ac	inCorrect	0.964	ww	0.9349	0.9705	-0.0356	10	8.4718	0.0371	0
57.3457	1.3511	Ad	inCorrect	1.343	wl.u	0.6699	0.9705	-0.3006	50	8.4718	0.0371	0
60.8657	0.9841	bF	Correct	0.976	ll	0.8193	0.4999	0.3194	20	8.4718	0.0371	0
64.4017	1.0842	bE	Correct	1.077	wl.u	0.7268	0.4999	0.2269	40	8.4718	0.0371	0
69.4227	1.0175	bD	Correct	1.007	ll	0.6699	0.4999	0.17	10	8.4718	0.0371	0
72.9417	1.2843	dF	Correct	1.268	ll	0.8193	0.6699	0.1494	10	8.4718	0.0371	0
