onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.5335	1.668	dF	Correct	1.657	ll	0.5773	0.6017	-0.0244	10	11.0632	0.0858	0.0189
5.0535	1.3844	Fb	Correct	1.374	ll	0.5773	0.5429	0.0344	20	11.0632	0.0858	0.0189
8.0895	1.5179	Fb	Correct	1.509	ll	0.5773	0.5429	0.0344	20	11.0632	0.0858	0.0189
12.1255	1.7014	bE	Correct	1.695	wl.u	0.8533	0.5429	0.3104	40	11.0632	0.0858	0.0189
16.6465	1.2677	Ae	Correct	1.252	ww	0.9711	0.8533	0.1178	20	11.0632	0.0858	0.0189
20.1825	1.7681	Cf	Correct	1.764	wl.u	0.9361	0.5773	0.3588	30	11.0632	0.0858	0.0189
29.2065	1.3011	Cf	Correct	1.287	wl.u	0.9361	0.5773	0.3588	30	11.0632	0.0858	0.0189
33.2265	2.4353	bE	Correct	2.417	wl.u	0.8533	0.5429	0.3104	40	11.0632	0.0858	0.0189
36.7625	1.0675	Ad	Correct	1.053	wl.u	0.9711	0.6017	0.3694	50	11.0632	0.0858	0.0189
45.2855	1.6847	fC	Correct	1.67	wl.u	0.9361	0.5773	0.3588	30	11.0632	0.0858	0.0189
48.8055	1.8682	dC	Correct	1.866	wl.l	0.9361	0.6017	0.3344	40	11.0632	0.0858	0.0189
52.3415	1.9515	fE	Correct	1.935	wl.l	0.8533	0.5773	0.276	20	11.0632	0.0858	0.0189
56.3785	1.3011	Fb	Correct	1.285	ll	0.5773	0.5429	0.0344	20	11.0632	0.0858	0.0189
60.8985	0.9675	Ab	Correct	0.958	wl.l	0.9711	0.5429	0.4282	60	11.0632	0.0858	0.0189
64.4345	1.7514	Fb	Correct	1.74	ll	0.5773	0.5429	0.0344	20	11.0632	0.0858	0.0189
68.9545	0.9841	Ab	Correct	0.977	wl.l	0.9711	0.5429	0.4282	60	11.0632	0.0858	0.0189
77.4785	1.4011	bF	Correct	1.393	ll	0.5773	0.5429	0.0344	20	11.0632	0.0858	0.0189
80.9975	1.0842	Fd	Correct	1.076	ll	0.5773	0.6017	-0.0244	10	11.0632	0.0858	0.0189
85.5185	1.5846	Ef	Correct	1.581	wl.l	0.8533	0.5773	0.276	20	11.0632	0.0858	0.0189
89.5385	1.4178	dE	Correct	1.406	wl.u	0.8533	0.6017	0.2516	30	11.0632	0.0858	0.0189
92.5735	1.6847	bF	Correct	1.668	ll	0.5773	0.5429	0.0344	20	11.0632	0.0858	0.0189
97.5945	1.4511	fA	Correct	1.435	wl.u	0.9711	0.5773	0.3938	40	11.0632	0.0858	0.0189
101.6145	1.1509	Ae	Correct	1.139	ww	0.9711	0.8533	0.1178	20	11.0632	0.0858	0.0189
104.6505	1.3344	bC	Correct	1.318	wl.u	0.9361	0.5429	0.3932	50	11.0632	0.0858	0.0189
109.6705	1.668	Ed	Correct	1.653	wl.u	0.8533	0.6017	0.2516	30	11.0632	0.0858	0.0189
113.6905	1.5513	Cb	Correct	1.545	wl.u	0.9361	0.5429	0.3932	50	11.0632	0.0858	0.0189
117.2105	1.3845	Ad	Correct	1.381	wl.u	0.9711	0.6017	0.3694	50	11.0632	0.0858	0.0189
121.2305	1.7347	Cd	Correct	1.727	wl.l	0.9361	0.6017	0.3344	40	11.0632	0.0858	0.0189
125.7505	1.4178	Ed	Correct	1.409	wl.u	0.8533	0.6017	0.2516	30	11.0632	0.0858	0.0189
129.2705	1.6847	Cf	Correct	1.676	wl.u	0.9361	0.5773	0.3588	30	11.0632	0.0858	0.0189
133.2895	1.4178	Ad	Correct	1.402	wl.u	0.9711	0.6017	0.3694	50	11.0632	0.0858	0.0189
136.8265	2.1684	dC	Correct	2.161	wl.l	0.9361	0.6017	0.3344	40	11.0632	0.0858	0.0189
141.8465	1.7681	Ce	Correct	1.752	ww	0.9361	0.8533	0.0828	10	11.0632	0.0858	0.0189
145.3665	1.2676	Ed	Correct	1.265	wl.u	0.8533	0.6017	0.2516	30	11.0632	0.0858	0.0189
149.8865	2.0516	fE	Correct	2.034	wl.l	0.8533	0.5773	0.276	20	11.0632	0.0858	0.0189
152.9395	1.2677	dE	Correct	1.264	wl.u	0.8533	0.6017	0.2516	30	11.0632	0.0858	0.0189
160.9785	2.2185	eA	Correct	2.204	ww	0.9711	0.8533	0.1178	20	11.0632	0.0858	0.0189
165.9995	1.8014	Ef	Correct	1.789	wl.l	0.8533	0.5773	0.276	20	11.0632	0.0858	0.0189
170.0195	1.5346	bA	Correct	1.521	wl.l	0.9711	0.5429	0.4282	60	11.0632	0.0858	0.0189
