onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.5293	1.2721	BA	A	Correct	1.26	2.1017	0.517	1	0.0782	0.9218	0.5429	12	11.0632	0.0858	0.0189
8.5568	1.4345	EF	E	Correct	1.421	10.2916	0.5171	1	0.3152	0.6848	0.5963	56	11.0632	0.0858	0.0189
13.0771	1.5513	FE	E	Correct	1.548	14.9286	0.5171	1	0.2881	0.7119	0.5963	56	11.0632	0.0858	0.0189
16.5966	0.8507	AB	A	Correct	0.843	17.7476	0.517	1	0.0715	0.9285	0.5429	12	11.0632	0.0858	0.0189
21.6173	0.9341	BA	A	Correct	0.916	22.8517	0.517	1	0.0653	0.9347	0.5429	12	11.0632	0.0858	0.0189
29.1567	1.201	BA	A	Correct	1.192	30.6579	0.5171	1	0.0597	0.9403	0.5429	12	11.0632	0.0858	0.0189
32.1925	1.8348	DC	C	Correct	1.83	34.3275	0.5171	1	0.1628	0.8372	0.6133	34	11.0632	0.0858	0.0189
37.2132	0.8006	CD	C	Correct	0.796	38.3141	0.5171	1	0.1488	0.8512	0.6133	34	11.0632	0.0858	0.0189
41.2331	0.9007	BA	A	Correct	0.894	42.4341	0.517	1	0.0546	0.9454	0.5429	12	11.0632	0.0858	0.0189
44.7526	1.251	CD	C	Correct	1.24	46.3038	0.5171	-1	-0.864	0.864	0.6133	34	11.0632	0.0858	0.0189
48.7725	0.9174	BA	A	Correct	0.911	49.9901	0.5171	1	0.0499	0.9501	0.5429	12	11.0632	0.0858	0.0189
52.3086	0.9341	AB	A	Correct	0.917	53.543	0.5171	-1	-0.9544	0.9544	0.5429	12	11.0632	0.0858	0.0189
57.3293	1.0175	BA	A	Correct	1.013	58.6471	0.5171	1	0.0637	0.9363	0.5429	12	11.0632	0.0858	0.0189
65.3525	1.0341	FE	E	Correct	1.019	66.6869	0.517	-1	-0.7366	0.7366	0.5963	56	11.0632	0.0858	0.0189
68.872	0.9507	AB	A	Correct	0.933	70.123	0.517	-1	-0.9418	0.9418	0.5429	12	11.0632	0.0858	0.0189
72.4081	0.9675	DC	C	Correct	0.964	73.6758	0.5171	1	0.1524	0.8476	0.6133	34	11.0632	0.0858	0.0189
76.9284	0.8507	AB	A	Correct	0.839	78.0793	0.5171	-1	-0.9239	0.9239	0.5429	12	11.0632	0.0858	0.0189
80.9483	1.1843	EF	E	Correct	1.178	82.4328	0.5171	-1	-0.7226	0.7226	0.5963	56	11.0632	0.0858	0.0189
84.9682	1.1176	EF	E	Correct	1.114	86.386	0.5171	1	0.291	0.709	0.5963	56	11.0632	0.0858	0.0189
88.5044	1.5012	AB	A	Correct	1.487	90.3058	0.5171	1	0.0936	0.9064	0.5429	12	11.0632	0.0858	0.0189
92.541	1.5345	CD	C	Correct	1.53	94.3758	0.5171	1	0.1393	0.8607	0.6133	34	11.0632	0.0858	0.0189
96.5775	0.8841	DC	C	Correct	0.873	97.7618	0.5171	1	0.1273	0.8727	0.6133	34	11.0632	0.0858	0.0189
101.5982	1.618	EF	E	Correct	1.607	103.5164	0.5171	-1	-0.7339	0.7339	0.5963	56	11.0632	0.0858	0.0189
105.1177	1.0175	EF	E	Correct	1.004	106.4355	0.517	-1	-0.72	0.72	0.5963	56	11.0632	0.0858	0.0189
109.638	0.834	EF	E	Correct	0.829	110.7723	0.5171	1	0.2936	0.7064	0.5963	56	11.0632	0.0858	0.0189
114.1583	1.2177	BA	A	Correct	1.208	115.6762	0.5171	1	0.0855	0.9145	0.5429	12	11.0632	0.0858	0.0189
122.1814	1.151	CD	C	Correct	1.148	123.6326	0.5171	-1	-0.8836	0.8836	0.6133	34	11.0632	0.0858	0.0189
125.7009	1.2177	DC	C	Correct	1.212	127.2188	0.5171	1	0.1331	0.8669	0.6133	34	11.0632	0.0858	0.0189
128.7367	1.8348	FE	E	Correct	1.817	130.8717	0.5171	-1	-0.7316	0.7316	0.5963	56	11.0632	0.0858	0.0189
133.7574	1.0008	EF	E	Correct	0.989	135.0584	0.5171	-1	-0.7177	0.7177	0.5963	56	11.0632	0.0858	0.0189
136.7932	1.1342	AB	A	Correct	1.127	138.2277	0.517	-1	-0.9218	0.9218	0.5429	12	11.0632	0.0858	0.0189
142.3143	1.2677	EF	E	Correct	1.254	143.8822	0.5171	-1	-0.7042	0.7042	0.5963	56	11.0632	0.0858	0.0189
144.8496	1.2844	BA	A	Correct	1.28	146.4342	0.5171	-1	-0.9044	0.9044	0.5429	12	11.0632	0.0858	0.0189
149.8703	1.9016	DC	C	Correct	1.894	152.0721	0.5171	1	0.1217	0.8783	0.6133	34	11.0632	0.0858	0.0189
153.3898	0.9341	DC	C	Correct	0.916	154.6075	0.5171	1	0.1113	0.8887	0.6133	34	11.0632	0.0858	0.0189
158.4105	0.834	DC	C	Correct	0.825	159.5448	0.5171	1	0.1017	0.8983	0.6133	34	11.0632	0.0858	0.0189
160.9459	1.1176	AB	A	Correct	1.106	162.3637	0.5171	-1	-0.8872	0.8872	0.5429	12	11.0632	0.0858	0.0189
165.4662	1.4011	EF	E	Correct	1.393	167.1676	0.517	1	0.3092	0.6908	0.5963	56	11.0632	0.0858	0.0189
169.0024	1.1009	AB	A	Correct	1.091	170.4035	0.5171	1	0.1296	0.8704	0.5429	12	11.0632	0.0858	0.0189
173.0389	1.6681	AB	A	Correct	1.654	175.0072	0.5171	1	0.1184	0.8816	0.5429	12	11.0632	0.0858	0.0189
177.5592	1.1009	AB	A	Correct	1.091	178.9604	0.5171	1	0.1083	0.8917	0.5429	12	11.0632	0.0858	0.0189
182.0795	1.4679	BA	A	Correct	1.465	183.8476	0.5171	-1	-0.901	0.901	0.5429	12	11.0632	0.0858	0.0189
186.0994	1.3344	EF	E	Correct	1.326	187.7341	0.5171	-1	-0.7174	0.7174	0.5963	56	11.0632	0.0858	0.0189
190.6197	1.2844	DC	C	Correct	1.28	192.2043	0.5171	1	0.093	0.907	0.6133	34	11.0632	0.0858	0.0189
194.1392	0.9508	BA	A	Correct	0.946	195.3902	0.5171	1	0.116	0.884	0.5429	12	11.0632	0.0858	0.0189
198.1591	1.668	FE	F	Incorrect	1.662	200.1274	0.5171	-1	-0.5963	0.5963	0.7038	56	11.0632	0.0858	0.0189
201.6786	1.7181	CD	C	Correct	1.714	203.6969	0.5171	1	0.085	0.915	0.6133	34	11.0632	0.0858	0.0189
210.7025	1.2844	EF	F	Incorrect	1.282	212.2871	0.5171	1	0.415	0.585	0.7038	56	11.0632	0.0858	0.0189
213.2379	1.718	CD	C	Correct	1.715	215.2562	0.5171	1	0.0777	0.9223	0.6133	34	11.0632	0.0858	0.0189
217.7582	0.6839	EF	F	Incorrect	0.672	218.7423	0.5171	-1	-0.6206	0.6206	0.7038	56	11.0632	0.0858	0.0189
226.2817	0.9841	FE	F	Incorrect	0.969	227.5661	0.5171	-1	-0.6088	0.6088	0.7038	56	11.0632	0.0858	0.0189
229.8012	1.5012	AB	A	Correct	1.484	231.6026	0.5171	1	0.1061	0.8939	0.5429	12	11.0632	0.0858	0.0189
234.3215	1.6513	DC	C	Correct	1.634	236.2731	0.517	1	0.071	0.929	0.6133	34	11.0632	0.0858	0.0189
237.3573	1.0508	CD	C	Correct	1.044	238.7084	0.517	1	0.065	0.935	0.6133	34	11.0632	0.0858	0.0189
242.378	1.1676	AB	A	Correct	1.162	243.8458	0.5171	1	0.097	0.903	0.5429	12	11.0632	0.0858	0.0189
246.3979	1.4845	CD	C	Correct	1.476	248.1826	0.5171	1	0.0594	0.9406	0.6133	34	11.0632	0.0858	0.0189
250.4178	1.0675	AB	A	Correct	1.054	251.7855	0.5171	-1	-0.9113	0.9113	0.5429	12	11.0632	0.0858	0.0189
253.9373	2.0349	BA	A	Correct	2.021	256.2725	0.517	1	0.1059	0.8941	0.5429	12	11.0632	0.0858	0.0189
258.958	1.1509	DC	C	Correct	1.135	260.4091	0.5171	-1	-0.9457	0.9457	0.6133	34	11.0632	0.0858	0.0189
261.977	1.0843	AB	A	Correct	1.067	263.3615	0.5171	1	0.0968	0.9032	0.5429	12	11.0632	0.0858	0.0189
265.9969	1.9349	CD	C	Correct	1.926	268.2321	0.517	-1	-0.9278	0.9278	0.6133	34	11.0632	0.0858	0.0189
269.5331	1.1343	AB	A	Correct	1.118	270.9676	0.5171	1	0.0885	0.9115	0.5429	12	11.0632	0.0858	0.0189
275.0542	1.7014	FE	E	Correct	1.697	277.0558	0.5171	1	0.2962	0.7038	0.5973	56	11.0632	0.0858	0.0189
278.5737	0.9341	FE	E	Correct	0.917	279.808	0.5171	-1	-0.7292	0.7292	0.5973	56	11.0632	0.0858	0.0189
282.0932	1.2677	AB	A	Correct	1.257	283.6611	0.5171	1	0.0809	0.9191	0.5429	12	11.0632	0.0858	0.0189
286.6135	1.1676	BA	A	Correct	1.165	288.0813	0.5171	1	0.074	0.926	0.5429	12	11.0632	0.0858	0.0189
289.6493	1.8348	DC	C	Correct	1.822	291.7843	0.5171	1	0.0898	0.9102	0.6133	34	11.0632	0.0858	0.0189
294.67	1.3511	BA	A	Correct	1.336	296.3213	0.5171	1	0.0676	0.9324	0.5429	12	11.0632	0.0858	0.0189
299.1903	1.4344	FE	F	Incorrect	1.428	300.925	0.5171	-1	-0.5973	0.5973	0.7154	56	11.0632	0.0858	0.0189
302.2094	2.0182	DC	C	Correct	2.012	304.5279	0.5171	1	0.0821	0.9179	0.6133	34	11.0632	0.0858	0.0189
306.7297	1.6179	EF	F	Incorrect	1.608	308.6479	0.517	-1	-0.586	0.586	0.7154	56	11.0632	0.0858	0.0189
314.7528	1.2843	CD	C	Correct	1.272	316.3374	0.5171	1	0.075	0.925	0.6133	34	11.0632	0.0858	0.0189
319.2731	1.2343	EF	F	Incorrect	1.222	320.8076	0.5171	1	0.4251	0.5749	0.7154	56	11.0632	0.0858	0.0189
322.7926	1.2343	BA	A	Correct	1.219	324.3271	0.5171	1	0.0618	0.9382	0.5429	12	11.0632	0.0858	0.0189
327.3128	1.2177	EF	F	Incorrect	1.209	328.8307	0.5171	-1	-0.6114	0.6114	0.7154	56	11.0632	0.0858	0.0189
331.3327	0.9341	EF	F	Incorrect	0.931	332.5671	0.5171	-1	-0.5998	0.5998	0.7154	56	11.0632	0.0858	0.0189
334.3518	1.0175	FE	F	Incorrect	1.007	335.6696	0.517	-1	-0.5885	0.5885	0.7154	56	11.0632	0.0858	0.0189
338.8721	1.5346	BA	A	Correct	1.519	340.7069	0.5171	1	0.0565	0.9435	0.5429	12	11.0632	0.0858	0.0189
345.9111	1.0509	FE	E	Correct	1.036	347.2622	0.5171	1	0.2846	0.7154	0.5773	56	11.0632	0.0858	0.0189
351.4322	1.1676	DC	C	Correct	1.158	352.9001	0.517	1	0.0686	0.9314	0.6133	34	11.0632	0.0858	0.0189
353.9676	1.0508	CD	C	Correct	1.039	355.3187	0.5171	-1	-0.9373	0.9373	0.6133	34	11.0632	0.0858	0.0189
362.9915	1.5179	CD	C	Correct	1.513	364.8096	0.5171	1	0.0804	0.9196	0.6133	34	11.0632	0.0858	0.0189
367.5118	1.4178	AB	A	Correct	1.401	369.2298	0.5171	1	0.0517	0.9483	0.5429	12	11.0632	0.0858	0.0189
370.0472	1.6179	DC	C	Correct	1.604	371.9654	0.5171	1	0.0735	0.9265	0.6133	34	11.0632	0.0858	0.0189
375.5683	1.2343	DC	C	Correct	1.228	377.1028	0.5171	1	0.0672	0.9328	0.6133	34	11.0632	0.0858	0.0189
379.5882	2.0183	FE	E	Correct	2.008	381.9067	0.2002	1	0.2602	0.7398	0.5773	56	11.0632	0.0858	0.0189
382.6073	2.185	BA	A	Correct	2.18	385.0926	0.5171	1	0.0472	0.9528	0.5429	12	11.0632	0.0858	0.0189
394.6669	1.5013	CD	C	Correct	1.484	396.4684	0.5171	1	0.0615	0.9385	0.6133	34	11.0632	0.0858	0.0189
398.6868	1.1843	BA	A	Correct	1.182	400.1714	0.517	1	0.0432	0.9568	0.5429	12	11.0632	0.0858	0.0189
406.2262	1.6347	CD	C	Correct	1.63	408.1611	0.5171	1	0.0562	0.9438	0.6133	34	11.0632	0.0858	0.0189
414.7497	1.4846	EF	E	Correct	1.471	416.5345	0.5171	1	0.2379	0.7621	0.5773	56	11.0632	0.0858	0.0189
419.27	1.3178	AB	A	Correct	1.301	420.888	0.5171	1	0.0395	0.9605	0.5429	12	11.0632	0.0858	0.0189
426.7927	1.8682	FE	E	Correct	1.865	428.9612	0.517	1	0.2174	0.7826	0.5773	56	11.0632	0.0858	0.0189
431.8134	1.3011	BA	A	Correct	1.287	433.4147	0.5171	-1	-0.9639	0.9639	0.5429	12	11.0632	0.0858	0.0189
435.3329	1.4846	EF	E	Correct	1.47	437.1177	0.5171	1	0.1988	0.8012	0.5773	56	11.0632	0.0858	0.0189
438.8524	1.9683	AB	A	Correct	1.955	441.1209	0.5171	1	0.0543	0.9457	0.5429	12	11.0632	0.0858	0.0189
442.8723	2.0016	CD	C	Correct	1.999	445.1742	0.5171	-1	-0.9486	0.9486	0.6133	34	11.0632	0.0858	0.0189
446.4085	1.1509	CD	C	Correct	1.147	447.8597	0.5171	1	0.0693	0.9307	0.6133	34	11.0632	0.0858	0.0189
450.4451	1.5846	FE	E	Correct	1.574	452.3299	0.5171	-1	-0.8183	0.8183	0.5773	56	11.0632	0.0858	0.0189
455.4658	1.6513	EF	E	Correct	1.645	457.4173	0.5171	-1	-0.8028	0.8028	0.5773	56	11.0632	0.0858	0.0189
458.9853	1.3844	BA	A	Correct	1.369	460.67	0.517	1	0.0497	0.9503	0.5429	12	11.0632	0.0858	0.0189
