onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.0493	1.9682	dE	inCorrect	1.953	wl.u	0.9984	1	-0.0016	30	3.7119	0.6724	4e-04
4.0863	1.0676	bC	Correct	1.054	wl.u	1	0.9964	0.0036	50	3.7119	0.6724	4e-04
8.6063	1.8515	Ab	Correct	1.843	wl.l	1	0.9964	0.0036	60	3.7119	0.6724	4e-04
12.6263	1.8015	Eb	Correct	1.792	wl.u	1	0.9964	0.0036	40	3.7119	0.6724	4e-04
16.6463	0.7173	cA	inCorrect	0.709	ww	1	1	0	10	3.7119	0.6724	4e-04
20.6663	1.3011	dA	inCorrect	1.29	wl.u	0.9984	1	-0.0016	50	3.7119	0.6724	4e-04
25.1863	1.568	eA	Correct	1.552	ww	1	1	0	20	3.7119	0.6724	4e-04
28.2223	1.3344	eA	Correct	1.332	ww	1	1	0	20	3.7119	0.6724	4e-04
33.2263	1.201	bA	Correct	1.194	wl.l	1	0.9964	0.0036	60	3.7119	0.6724	4e-04
36.7453	0.9174	cA	inCorrect	0.905	ww	1	1	0	10	3.7119	0.6724	4e-04
40.7653	1.9349	Fd	Correct	1.916	ll	0.9995	0.9984	0.0011	10	3.7119	0.6724	4e-04
48.8053	1.6847	fE	inCorrect	1.669	wl.l	0.9995	1	-5e-04	20	3.7119	0.6724	4e-04
52.8253	0.8173	Cb	Correct	0.812	wl.u	1	0.9964	0.0036	50	3.7119	0.6724	4e-04
57.3453	1.4345	Ef	inCorrect	1.419	wl.l	0.9995	1	-5e-04	20	3.7119	0.6724	4e-04
60.8653	2.7022	Eb	Correct	2.686	wl.u	1	0.9964	0.0036	40	3.7119	0.6724	4e-04
65.3853	1.2176	fA	inCorrect	1.205	wl.u	0.9995	1	-5e-04	40	3.7119	0.6724	4e-04
68.9053	0.8006	Cd	Correct	0.79	wl.l	1	0.9984	0.0016	40	3.7119	0.6724	4e-04
72.4413	0.7339	Cd	Correct	0.725	wl.l	1	0.9984	0.0016	40	3.7119	0.6724	4e-04
76.9613	0.8173	eC	Correct	0.814	ww	1	1	0	10	3.7119	0.6724	4e-04
80.4973	1.3344	bD	Correct	1.319	ll	0.9984	0.9964	0.002	10	3.7119	0.6724	4e-04
85.0183	1.6347	fA	inCorrect	1.62	wl.u	0.9995	1	-5e-04	40	3.7119	0.6724	4e-04
93.5413	2.1017	Ab	Correct	2.092	wl.l	1	0.9964	0.0036	60	3.7119	0.6724	4e-04
97.0613	1.0008	eC	Correct	0.983	ww	1	1	0	10	3.7119	0.6724	4e-04
101.5813	1.201	bD	Correct	1.19	ll	0.9984	0.9964	0.002	10	3.7119	0.6724	4e-04
109.1043	1.5679	dC	Correct	1.565	wl.l	1	0.9984	0.0016	40	3.7119	0.6724	4e-04
113.1233	1.5179	Ab	Correct	1.516	wl.l	1	0.9964	0.0036	60	3.7119	0.6724	4e-04
116.6603	0.6172	Cd	Correct	0.607	wl.l	1	0.9984	0.0016	40	3.7119	0.6724	4e-04
120.6963	1.4011	bA	Correct	1.398	wl.l	1	0.9964	0.0036	60	3.7119	0.6724	4e-04
129.2203	1.201	bD	Correct	1.196	ll	0.9984	0.9964	0.002	10	3.7119	0.6724	4e-04
132.7563	0.7172	cA	inCorrect	0.702	ww	1	1	0	10	3.7119	0.6724	4e-04
137.7773	0.6338	Cf	Correct	0.626	wl.u	1	0.9995	5e-04	30	3.7119	0.6724	4e-04
141.2963	0.6672	Cb	Correct	0.657	wl.u	1	0.9964	0.0036	50	3.7119	0.6724	4e-04
145.8163	0.5671	Cf	Correct	0.558	wl.u	1	0.9995	5e-04	30	3.7119	0.6724	4e-04
149.3363	1.1676	eC	Correct	1.161	ww	1	1	0	10	3.7119	0.6724	4e-04
153.8563	1.4345	Db	Correct	1.417	ll	0.9984	0.9964	0.002	10	3.7119	0.6724	4e-04
157.8763	1.9182	Ae	Correct	1.91	ww	1	1	0	20	3.7119	0.6724	4e-04
160.9123	0.6506	cA	inCorrect	0.647	ww	1	1	0	10	3.7119	0.6724	4e-04
164.9483	1.2177	Fb	Correct	1.204	ll	0.9995	0.9964	0.0031	20	3.7119	0.6724	4e-04
169.9693	0.8174	Cf	Correct	0.805	wl.u	1	0.9995	5e-04	30	3.7119	0.6724	4e-04
173.9893	0.9007	cA	inCorrect	0.884	ww	1	1	0	10	3.7119	0.6724	4e-04
177.5093	1.2343	Fb	Correct	1.219	ll	0.9995	0.9964	0.0031	20	3.7119	0.6724	4e-04
182.0293	1.2343	fE	inCorrect	1.227	wl.l	0.9995	1	-5e-04	20	3.7119	0.6724	4e-04
185.5483	1.7014	bA	Correct	1.689	wl.l	1	0.9964	0.0036	60	3.7119	0.6724	4e-04
189.0853	1.4512	Ed	inCorrect	1.439	wl.u	0.9984	1	-0.0016	30	3.7119	0.6724	4e-04
193.1213	0.7839	bC	Correct	0.767	wl.u	1	0.9964	0.0036	50	3.7119	0.6724	4e-04
198.1423	1.4678	dF	inCorrect	1.453	ll	0.9984	0.9995	-0.0011	10	3.7119	0.6724	4e-04
202.1623	1.3677	bA	Correct	1.353	wl.l	1	0.9964	0.0036	60	3.7119	0.6724	4e-04
206.1823	1.1175	Fd	inCorrect	1.107	ll	0.9984	0.9995	-0.0011	10	3.7119	0.6724	4e-04
210.2023	0.7339	dC	Correct	0.721	wl.l	1	0.9984	0.0016	40	3.7119	0.6724	4e-04
213.7213	1.668	dF	inCorrect	1.653	ll	0.9984	0.9995	-0.0011	10	3.7119	0.6724	4e-04
217.7413	0.9842	Ce	Correct	0.971	ww	1	1	0	10	3.7119	0.6724	4e-04
222.2613	1.0509	Ad	inCorrect	1.046	wl.u	0.9984	1	-0.0016	50	3.7119	0.6724	4e-04
226.2813	0.9174	fC	Correct	0.911	wl.u	1	0.9995	5e-04	30	3.7119	0.6724	4e-04
229.8013	1.3678	dA	inCorrect	1.353	wl.u	0.9984	1	-0.0016	50	3.7119	0.6724	4e-04
233.8203	0.9341	Fd	inCorrect	0.922	ll	0.9984	0.9995	-0.0011	10	3.7119	0.6724	4e-04
237.8403	1.2177	Db	Correct	1.213	ll	0.9984	0.9964	0.002	10	3.7119	0.6724	4e-04
