onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.5337	2.0183	EF	E	Correct	2.001	2.8523	0.5171	1	0.5	0.5	0.5	56	3.7119	0.6724	4e-04
5.054	1.5346	CD	C	Correct	1.523	6.8888	0.5171	1	0.5	0.5	0.5	34	3.7119	0.6724	4e-04
9.5743	1.1843	AB	B	Incorrect	1.169	11.0589	0.517	1	0.5	0.5	0.5	12	3.7119	0.6724	4e-04
13.5942	1.1176	DC	C	Correct	1.101	15.012	0.5171	1	0.1638	0.8362	0.5	34	3.7119	0.6724	4e-04
17.6141	1.251	DC	C	Correct	1.238	19.1654	0.5171	1	0.0537	0.9463	0.5	34	3.7119	0.6724	4e-04
21.634	1.151	CD	C	Correct	1.136	23.0852	0.5171	1	0.0176	0.9824	0.5	34	3.7119	0.6724	4e-04
24.1694	1.5679	EF	E	Correct	1.551	26.0376	0.5171	-1	-0.8362	0.8362	0.5	56	3.7119	0.6724	4e-04
29.6905	1.2677	FE	E	Correct	1.256	31.2584	0.5171	-1	-0.8359	0.8359	0.5	56	3.7119	0.6724	4e-04
32.2259	1.668	AB	B	Incorrect	1.656	34.1941	0.5171	-1	-0.8362	0.8362	0.5	12	3.7119	0.6724	4e-04
36.2625	1.6846	FE	E	Correct	1.682	38.2474	0.5171	1	0.1645	0.8355	0.5	56	3.7119	0.6724	4e-04
40.7828	1.668	FE	E	Correct	1.65	42.751	0.5171	1	0.0539	0.9461	0.5	56	3.7119	0.6724	4e-04
44.8027	1.7347	BA	B	Incorrect	1.726	46.8376	0.5171	-1	-0.8359	0.8359	0.5	12	3.7119	0.6724	4e-04
48.8225	1.7515	BA	B	Incorrect	1.737	50.8742	0.5171	-1	-0.8355	0.8355	0.5	12	3.7119	0.6724	4e-04
53.8433	1.5512	AB	B	Incorrect	1.536	55.6947	0.5171	-1	-0.8352	0.8352	0.5	12	3.7119	0.6724	4e-04
57.3627	2.1017	FE	E	Correct	2.092	59.7647	0.5171	-1	-0.9823	0.9823	0.5	56	3.7119	0.6724	4e-04
60.8822	2.085	CD	C	Correct	2.078	63.2675	0.5171	1	0.0058	0.9942	0.5	34	3.7119	0.6724	4e-04
65.4025	1.9182	BA	B	Incorrect	1.913	67.621	0.5171	-1	-0.8349	0.8349	0.5	12	3.7119	0.6724	4e-04
69.4224	2.0183	FE	E	Correct	2.012	71.741	0.5171	1	0.018	0.982	0.5	56	3.7119	0.6724	4e-04
72.4582	2.085	AB	B	Incorrect	2.076	74.8435	0.517	-1	-0.8346	0.8346	0.5	12	3.7119	0.6724	4e-04
77.9793	1.3011	CD	C	Correct	1.284	79.5806	0.5171	1	0.0019	0.9981	0.5	34	3.7119	0.6724	4e-04
80.9984	1.5179	DC	C	Correct	1.508	82.8165	0.5171	1	6e-04	0.9994	0.5	34	3.7119	0.6724	4e-04
84.5346	2.2852	FE	E	Correct	2.279	87.12	0.5171	1	0.0059	0.9941	0.5	56	3.7119	0.6724	4e-04
89.0549	1.6013	BA	B	Incorrect	1.588	90.9564	0.5171	-1	-0.8343	0.8343	0.5	12	3.7119	0.6724	4e-04
94.0756	1.8348	BA	B	Incorrect	1.826	96.2106	0.3837	-1	-0.8339	0.8339	0.5	12	3.7119	0.6724	4e-04
