onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.5338	2.0516	Ad	inCorrect	2.046	wl.u	0.9984	1	-0.0016	50	3.7119	0.6724	4e-04
4.5528	1.2009	Fd	Correct	1.194	ll	0.9995	0.9984	0.0011	10	3.7119	0.6724	4e-04
12.0928	0.784	bC	Correct	0.78	wl.u	1	0.9964	0.0036	50	3.7119	0.6724	4e-04
16.1288	1.4178	fA	inCorrect	1.415	wl.u	0.9995	1	-5e-04	40	3.7119	0.6724	4e-04
20.1658	1.1176	dF	inCorrect	1.105	ll	0.9984	0.9995	-0.0011	10	3.7119	0.6724	4e-04
24.6858	1.0508	Fd	inCorrect	1.049	ll	0.9984	0.9995	-0.0011	10	3.7119	0.6724	4e-04
29.1898	1.1176	bE	Correct	1.109	wl.u	1	0.9964	0.0036	40	3.7119	0.6724	4e-04
36.7128	1.8182	bD	Correct	1.814	ll	0.9984	0.9964	0.002	10	3.7119	0.6724	4e-04
41.2328	1.151	fC	Correct	1.138	wl.u	1	0.9995	5e-04	30	3.7119	0.6724	4e-04
45.2528	1.9683	bD	Correct	1.963	ll	0.9984	0.9964	0.002	10	3.7119	0.6724	4e-04
48.7718	1.3511	dF	inCorrect	1.345	ll	0.9984	0.9995	-0.0011	10	3.7119	0.6724	4e-04
56.7948	0.8674	bC	Correct	0.852	wl.u	1	0.9964	0.0036	50	3.7119	0.6724	4e-04
61.3158	0.7173	Cd	Correct	0.712	wl.l	1	0.9984	0.0016	40	3.7119	0.6724	4e-04
64.3508	0.5504	Cd	Correct	0.548	wl.l	1	0.9984	0.0016	40	3.7119	0.6724	4e-04
72.3908	1.4345	Cd	inCorrect	1.416	wl.l	0.9984	1	-0.0016	40	3.7119	0.6724	4e-04
77.4118	1.1676	fE	inCorrect	1.16	wl.l	0.9995	1	-5e-04	20	3.7119	0.6724	4e-04
80.4478	1.0842	Ad	inCorrect	1.082	wl.u	0.9984	1	-0.0016	50	3.7119	0.6724	4e-04
84.4838	1.2344	bE	Correct	1.229	wl.u	1	0.9964	0.0036	40	3.7119	0.6724	4e-04
89.5048	1.568	bD	Correct	1.552	ll	0.9984	0.9964	0.002	10	3.7119	0.6724	4e-04
97.0278	0.9507	Ad	Correct	0.934	wl.u	1	0.9984	0.0016	50	3.7119	0.6724	4e-04
100.5638	1.7181	dE	Correct	1.705	wl.u	1	0.9984	0.0016	30	3.7119	0.6724	4e-04
105.5848	0.6672	dF	inCorrect	0.663	ll	0.9984	0.9995	-0.0011	10	3.7119	0.6724	4e-04
108.6198	1.0675	fC	Correct	1.056	wl.u	1	0.9995	5e-04	30	3.7119	0.6724	4e-04
113.1408	1.3011	dF	inCorrect	1.287	ll	0.9984	0.9995	-0.0011	10	3.7119	0.6724	4e-04
117.1608	0.9675	Ae	inCorrect	0.957	ww	1	1	0	20	3.7119	0.6724	4e-04
121.6808	0.7506	bC	inCorrect	0.748	wl.u	0.9964	1	-0.0036	50	3.7119	0.6724	4e-04
125.1998	1.0008	Ad	Correct	0.995	wl.u	1	0.9984	0.0016	50	3.7119	0.6724	4e-04
