onset	duration	Pair	Response	RT	Cond	Q_choice	Q_notchosen	eQdiff	Rv_diff	Beta_Q	alpha_gain	alpha_loss
0.5328	1.2344	bF	inCorrect	1.228	ll	0.4627	0.7515	-0.2888	20	11.8819	0.135	0.038
4.5528	1.1677	dF	inCorrect	1.161	ll	0.5002	0.7515	-0.2513	10	11.8819	0.135	0.038
13.0768	1.1342	fE	Correct	1.123	wl.l	0.8646	0.7515	0.1131	20	11.8819	0.135	0.038
17.0968	0.7673	Cb	Correct	0.761	wl.u	0.9498	0.4627	0.4871	50	11.8819	0.135	0.038
25.1198	0.9008	fA	Correct	0.895	wl.u	0.961	0.7515	0.2095	40	11.8819	0.135	0.038
29.1398	1.1009	Ef	Correct	1.095	wl.l	0.8646	0.7515	0.1131	20	11.8819	0.135	0.038
32.6588	0.7673	Cd	Correct	0.75	wl.l	0.9498	0.5002	0.4496	40	11.8819	0.135	0.038
37.1798	0.9174	cA	inCorrect	0.913	ww	0.9498	0.961	-0.0112	10	11.8819	0.135	0.038
40.6988	1.3844	cA	Correct	1.376	ww	0.961	0.9498	0.0112	10	11.8819	0.135	0.038
45.2198	1.6346	Ac	inCorrect	1.627	ww	0.9498	0.961	-0.0112	10	11.8819	0.135	0.038
49.2388	1.7347	Ed	inCorrect	1.724	wl.u	0.5002	0.8646	-0.3644	30	11.8819	0.135	0.038
52.7588	1.5179	Fd	Correct	1.504	ll	0.7515	0.5002	0.2513	10	11.8819	0.135	0.038
56.2948	1.251	bC	Correct	1.237	wl.u	0.9498	0.4627	0.4871	50	11.8819	0.135	0.038
61.3158	0.5838	Ce	Correct	0.576	ww	0.9498	0.8646	0.0852	10	11.8819	0.135	0.038
64.8348	0.8507	Cd	Correct	0.84	wl.l	0.9498	0.5002	0.4496	40	11.8819	0.135	0.038
68.8548	1.251	Eb	Correct	1.239	wl.u	0.8646	0.4627	0.4019	40	11.8819	0.135	0.038
72.8748	0.884	dF	Correct	0.869	ll	0.7515	0.5002	0.2513	10	11.8819	0.135	0.038
77.3948	0.7339	fE	inCorrect	0.722	wl.l	0.7515	0.8646	-0.1131	20	11.8819	0.135	0.038
80.4308	1.301	Ad	Correct	1.295	wl.u	0.961	0.5002	0.4608	50	11.8819	0.135	0.038
84.9518	1.2677	bF	inCorrect	1.253	ll	0.4627	0.7515	-0.2888	20	11.8819	0.135	0.038
88.9708	1.3845	eA	Correct	1.377	ww	0.961	0.8646	0.0964	20	11.8819	0.135	0.038
92.9908	0.6172	Ce	Correct	0.614	ww	0.9498	0.8646	0.0852	10	11.8819	0.135	0.038
97.0108	0.7506	bA	Correct	0.747	wl.l	0.961	0.4627	0.4983	60	11.8819	0.135	0.038
100.5468	1.1509	Ef	Correct	1.136	wl.l	0.8646	0.7515	0.1131	20	11.8819	0.135	0.038
105.0678	0.9675	Fd	inCorrect	0.95	ll	0.5002	0.7515	-0.2513	10	11.8819	0.135	0.038
113.5908	0.8673	bE	Correct	0.86	wl.u	0.8646	0.4627	0.4019	40	11.8819	0.135	0.038
116.6268	1.0676	bF	Correct	1.05	ll	0.7515	0.4627	0.2888	20	11.8819	0.135	0.038
121.6478	1.0008	bA	Correct	0.995	wl.l	0.961	0.4627	0.4983	60	11.8819	0.135	0.038
125.6678	0.934	fA	inCorrect	0.927	wl.u	0.7515	0.961	-0.2095	40	11.8819	0.135	0.038
133.6908	0.9841	Fb	Correct	0.976	ll	0.7515	0.4627	0.2888	20	11.8819	0.135	0.038
136.7268	0.9507	Ad	Correct	0.947	wl.u	0.961	0.5002	0.4608	50	11.8819	0.135	0.038
141.2468	1.201	Fb	Correct	1.182	ll	0.7515	0.4627	0.2888	20	11.8819	0.135	0.038
145.7838	1.4345	Af	Correct	1.425	wl.u	0.961	0.7515	0.2095	40	11.8819	0.135	0.038
149.3028	2.2018	Db	inCorrect	2.192	ll	0.4627	0.5002	-0.0375	10	11.8819	0.135	0.038
153.3228	1.1009	Fb	Correct	1.093	ll	0.7515	0.4627	0.2888	20	11.8819	0.135	0.038
157.8438	1.1009	fA	Correct	1.087	wl.u	0.961	0.7515	0.2095	40	11.8819	0.135	0.038
160.8788	1.4845	cA	inCorrect	1.476	ww	0.9498	0.961	-0.0112	10	11.8819	0.135	0.038
