onset	duration	RT	Trial_type	Response	SSD
1.0713	0.517	711	Go	correct	n/a
4.0904	0.517	504	Go	correct	n/a
9.0777	0.5171	307	Stop	Failed_stop	200
13.5814	0.517	700	Stop	Failed_stop	200
16.5838	0.5171	862	Go	correct	n/a
20.1033	0.5171	507	Go	correct	n/a
25.591	0.5171	534	Stop	Failed_stop	150
28.1097	0.5171	0	Stop	succesful_stop	100
37.6007	0.5171	454	Stop	Failed_stop	50
41.6039	0.5171	0	Stop	succesful_stop	50
45.1068	0.5171	609	Go	correct	n/a
48.6096	0.5171	402	Go	correct	n/a
52.6128	0.5171	441	Go	correct	n/a
57.6169	0.517	456	Go	correct	n/a
60.6193	0.5171	375	Go	correct	n/a
64.1388	0.5171	469	Go	correct	n/a
68.6257	0.5171	338	Go	correct	n/a
72.1452	0.5171	390	Go	correct	n/a
77.633	0.5171	395	Go	correct	n/a
81.1358	0.5171	432	Go	correct	n/a
85.6395	0.517	509	Go	correct	n/a
92.6451	0.5171	522	Go	correct	n/a
96.6483	0.5171	666	Stop	Failed_stop	50
100.6516	0.517	0	Stop	succesful_stop	50
104.6548	0.5171	642	Go	correct	n/a
108.1743	0.5171	538	Go	correct	n/a
113.662	0.5171	0	Stop	succesful_stop	50
117.6653	0.5171	437	Go	correct	n/a
121.6685	0.5171	460	Go	correct	n/a
124.6709	0.5171	414	Go	Incorrect	n/a
128.1904	0.5171	407	Go	correct	n/a
132.6774	0.5171	386	Go	correct	n/a
137.181	0.5171	546	Go	correct	n/a
141.1842	0.5171	441	Go	correct	n/a
145.1875	0.5171	433	Stop	Failed_stop	50
148.2066	0.517	530	Go	correct	n/a
153.6943	0.5171	0	Stop	succesful_stop	50
157.6975	0.5171	0	Stop	succesful_stop	50
161.2004	0.5171	546	Go	correct	n/a
164.7032	0.5171	487	Go	correct	n/a
168.7064	0.5171	495	Go	correct	n/a
173.7105	0.517	397	Go	correct	n/a
177.7137	0.5171	567	Go	correct	n/a
181.2165	0.5171	535	Go	correct	n/a
184.2356	0.5171	624	Stop	Failed_stop	100
188.7226	0.517	675	Go	Incorrect	n/a
193.7266	0.5171	625	Go	correct	n/a
196.2453	0.5171	0	Stop	succesful_stop	100
201.7331	0.517	0	Stop	succesful_stop	150
204.2518	0.517	565	Go	correct	n/a
208.7387	0.5171	498	Go	correct	n/a
212.2582	0.5171	505	Go	correct	n/a
216.2614	0.5171	539	Go	correct	n/a
225.252	0.5171	0	Stop	succesful_stop	200
228.7548	0.5171	650	Go	correct	n/a
232.7581	0.5171	571	Go	correct	n/a
236.7613	0.5171	512	Go	correct	n/a
241.7653	0.5171	598	Stop	Failed_stop	250
245.7686	0.517	675	Go	correct	n/a
248.771	0.5171	0	Stop	succesful_stop	300
253.2746	0.5171	640	Go	correct	n/a
257.2778	0.5171	723	Go	correct	n/a
265.7847	0.5171	620	Go	correct	n/a
268.3034	0.5171	651	Go	correct	n/a
273.7912	0.517	539	Go	correct	n/a
277.7944	0.5171	481	Stop	Failed_stop	350
281.2972	0.5171	604	Stop	Failed_stop	400
285.3004	0.5171	599	Go	correct	n/a
288.8033	0.517	655	Go	correct	n/a
293.8073	0.5171	588	Stop	Failed_stop	450
300.3292	0.5171	778	Go	correct	n/a
305.3166	0.5171	640	Go	correct	n/a
308.8194	0.5171	555	Go	correct	n/a
312.8226	0.5171	918	Go	correct	n/a
317.3263	0.517	567	Go	correct	n/a
320.8291	0.5171	522	Stop	Failed_stop	450
328.3518	0.5171	0	Stop	succesful_stop	400
332.355	0.5171	0	Go	omission	n/a
339.344	0.5171	712	Stop	Failed_stop	400
343.8476	0.5171	635	Go	correct	n/a
346.8501	0.517	700	Go	correct	n/a
350.8533	0.5171	830	Go	correct	n/a
355.3569	0.5171	0	Stop	succesful_stop	350
359.8606	0.517	772	Go	correct	n/a
362.3793	0.517	921	Go	correct	n/a
366.3825	0.5171	0	Stop	succesful_stop	350
371.8702	0.5171	882	Go	correct	n/a
379.3763	0.5171	0	Stop	succesful_stop	400
382.3954	0.5171	0	Stop	succesful_stop	450
386.3986	0.5171	709	Stop	Failed_stop	500
391.8864	0.5171	699	Go	correct	n/a
395.3892	0.5171	834	Go	correct	n/a
399.3924	0.5171	679	Go	correct	n/a
403.3957	0.517	554	Stop	Failed_stop	550
407.3989	0.5171	691	Stop	Failed_stop	600
415.9057	0.5171	756	Go	correct	n/a
419.4086	0.517	844	Go	correct	n/a
423.4118	0.5171	802	Go	correct	n/a
427.415	0.5171	0	Stop	succesful_stop	600
435.4215	0.5171	860	Go	correct	n/a
439.9251	0.5171	832	Go	correct	n/a
442.9275	0.5171	0	Stop	succesful_stop	650
447.4312	0.517	798	Go	correct	n/a
451.4344	0.5171	769	Go	correct	n/a
454.9372	0.5171	821	Go	correct	n/a
459.9412	0.5171	811	Go	correct	n/a
467.9477	0.5171	769	Go	correct	n/a
470.4664	0.5171	781	Stop	Failed_stop	700
475.9542	0.517	651	Stop	Failed_stop	750
478.4729	0.517	944	Stop	Failed_stop	750
486.4793	0.5171	827	Go	correct	n/a
491.9671	0.517	675	Go	correct	n/a
495.4699	0.5171	891	Stop	Failed_stop	700
499.9735	0.5171	904	Go	correct	n/a
502.9759	0.5171	800	Stop	Failed_stop	650
507.4796	0.5171	1090	Go	correct	n/a
511.4828	0.5171	1059	Go	correct	n/a
515.9864	0.5171	882	Go	correct	n/a
523.4925	0.5171	1366	Go	correct	n/a
526.5116	0.5171	1112	Go	correct	n/a
536.0026	0.5171	878	Go	correct	n/a
539.005	0.5171	1019	Go	correct	n/a
543.5086	0.5171	0	Stop	succesful_stop	600
548.0123	0.517	866	Go	correct	n/a
551.5151	0.5171	0	Stop	succesful_stop	550
556.0187	0.5171	0	Stop	succesful_stop	500
560.0219	0.5171	0	Stop	succesful_stop	500
567.528	0.5171	844	Go	correct	n/a
571.0308	0.5171	790	Go	correct	n/a
575.034	0.5171	0	Stop	succesful_stop	550
579.0373	0.517	867	Go	correct	n/a
582.5568	0.5171	984	Go	correct	n/a
588.0445	0.5171	581	Go	correct	n/a
590.5632	0.5171	992	Stop	Failed_stop	600
600.0542	0.5171	905	Go	correct	n/a
603.0566	0.5171	955	Go	correct	n/a
607.5603	0.517	752	Stop	Failed_stop	650
611.0631	0.5171	1184	Go	correct	n/a
615.5667	0.5171	919	Go	correct	n/a
619.5699	0.5171	0	Stop	succesful_stop	650
623.0728	0.5171	1010	Go	correct	n/a
626.5923	0.5171	1031	Go	correct	n/a
631.0792	0.5171	0	Stop	succesful_stop	700
635.5829	0.517	0	Stop	succesful_stop	750
639.0857	0.5171	1339	Stop	Failed_stop	800
644.0897	0.5171	940	Go	correct	n/a
647.5925	0.5171	1178	Go	correct	n/a
650.6116	0.5171	1025	Go	correct	n/a
656.0994	0.5171	988	Stop	Failed_stop	850
659.6022	0.5171	1197	Go	correct	n/a
