onset	duration	Stim
16.043	1.018	Face
18.045	1.018	Face
20.046	1.018	Face
22.048	1.018	Face
24.048	1.002	Face
26.051	1.018	Face
28.053	1.018	Face
30.055	1.018	Face
44.166	1.017	Object
46.166	1.002	Object
48.169	1.018	Object
50.171	1.018	Object
52.172	1.018	Object
54.174	1.017	Object
56.176	1.018	Object
58.177	1.018	Object
72.289	1.018	House
74.29	1.018	House
76.292	1.018	House
78.294	1.018	House
80.295	1.018	House
82.297	1.018	House
84.298	1.018	House
86.3	1.018	House
100.412	1.018	Scrambled
102.413	1.018	Scrambled
104.415	1.018	Scrambled
106.416	1.018	Scrambled
108.418	1.018	Scrambled
110.42	1.017	Scrambled
112.421	1.018	Scrambled
114.423	1.018	Scrambled
128.534	1.018	House
130.536	1.018	House
132.538	1.017	House
134.539	1.018	House
136.541	1.018	House
138.542	1.018	House
140.544	1.018	House
142.546	1.018	House
156.64	1.018	Face
158.642	1.018	Face
160.644	1.018	Face
162.645	1.018	Face
164.647	1.018	Face
166.648	1.018	Face
168.65	1.018	Face
170.652	1.018	Face
184.746	1.018	Scrambled
186.748	1.018	Scrambled
188.75	1.018	Scrambled
190.751	1.018	Scrambled
192.753	1.018	Scrambled
194.755	1.017	Scrambled
196.756	1.018	Scrambled
198.758	1.018	Scrambled
212.869	1.018	Object
214.871	1.018	Object
216.872	1.017	Object
218.874	1.018	Object
220.876	1.018	Object
222.877	1.018	Object
224.879	1.018	Object
226.88	1.018	Object
240.992	1.018	Object
242.994	1.018	Object
244.995	1.018	Object
246.997	1.018	Object
248.998	1.018	Object
251	1.018	Object
253.002	1.018	Object
255.003	1.018	Object
269.081	1.017	Scrambled
271.083	1.018	Scrambled
273.085	1.018	Scrambled
275.086	1.018	Scrambled
277.088	1.018	Scrambled
279.089	1.017	Scrambled
281.091	1.018	Scrambled
283.093	1.018	Scrambled
297.204	1.018	Face
299.206	1.018	Face
301.207	1.018	Face
303.209	1.018	Face
305.211	1.018	Face
307.212	1.018	Face
309.214	1.018	Face
311.215	1.018	Face
325.327	1.018	House
327.328	1.018	House
329.33	1.018	House
331.332	1.018	House
333.333	1.018	House
335.335	1.017	House
337.337	1.018	House
339.338	1.018	House
353.45	1.018	Scrambled
355.451	1.018	Scrambled
357.453	1.017	Scrambled
359.454	1.018	Scrambled
361.456	1.018	Scrambled
363.458	1.018	Scrambled
365.459	1.018	Scrambled
367.461	1.017	Scrambled
381.556	1.018	House
383.557	1.018	House
385.559	1.018	House
387.56	1.018	House
389.562	1.018	House
391.564	1.018	House
393.565	1.018	House
395.567	1.018	House
409.662	1.017	Object
411.663	1.018	Object
413.665	1.018	Object
415.667	1.018	Object
417.668	1.018	Object
419.67	1.017	Object
421.671	1.018	Object
423.673	1.018	Object
437.768	1.018	Face
439.769	1.017	Face
441.771	1.018	Face
443.773	1.018	Face
445.774	1.018	Face
447.776	1.018	Face
449.778	1.017	Face
451.779	1.018	Face
