onset	duration	Pair	Choice	Response	RT	Feedback_Onset	Feedback_duration	Balance	RPE	Q_chosen	Q_notchosen	npair	Beta_Q	alpha_gain	alpha_loss
0.05	1.5012	DC	C	Correct	1.491	1.8515	0.517	1	0.0854	0.9146	0.5338	34	8.177	0.0683	1e-04
5.5711	1.4679	CD	C	Correct	1.465	7.3392	0.5171	1	0.0796	0.9204	0.5338	34	8.177	0.0683	1e-04
9.0906	0.9341	FE	E	Correct	0.917	10.325	0.517	-1	-0.9352	0.9352	0.5	56	8.177	0.0683	1e-04
13.611	1.1009	BA	A	Correct	1.091	15.0121	0.5171	1	0.0224	0.9776	0.5	12	8.177	0.0683	1e-04
17.6309	1.2844	CD	C	Correct	1.271	19.2155	0.5171	1	0.0742	0.9258	0.5338	34	8.177	0.0683	1e-04
24.1695	1.0008	FE	E	Correct	0.986	25.4706	0.517	1	0.0648	0.9352	0.5	56	8.177	0.0683	1e-04
28.6898	0.9341	EF	E	Correct	0.928	29.9242	0.5171	1	0.0604	0.9396	0.5	56	8.177	0.0683	1e-04
33.2102	0.9841	EF	E	Correct	0.98	34.4945	0.5171	-1	-0.9437	0.9437	0.5	56	8.177	0.0683	1e-04
36.2459	1.0676	DC	C	Correct	1.054	37.6137	0.5171	-1	-0.9309	0.9309	0.5338	34	8.177	0.0683	1e-04
41.2667	1.0675	BA	A	Correct	1.063	42.6344	0.5171	-1	-0.9791	0.9791	0.5	12	8.177	0.0683	1e-04
44.7862	1.0508	AB	A	Correct	1.047	46.1373	0.5171	1	0.021	0.979	0.5	12	8.177	0.0683	1e-04
48.8061	1.0342	EF	E	Correct	1.025	50.1405	0.5171	1	0.0564	0.9436	0.5	56	8.177	0.0683	1e-04
52.3423	1.0342	DC	C	Correct	1.023	53.6767	0.5171	1	0.0692	0.9308	0.5338	34	8.177	0.0683	1e-04
57.8634	1.151	AB	A	Correct	1.133	59.3146	0.5171	1	0.0195	0.9805	0.5	12	8.177	0.0683	1e-04
61.3829	1.3345	CD	C	Correct	1.318	63.0176	0.5171	-1	-0.9356	0.9356	0.5338	34	8.177	0.0683	1e-04
64.4187	1.0008	FE	E	Correct	0.999	65.7198	0.5171	-1	-0.9475	0.9475	0.5	56	8.177	0.0683	1e-04
68.9224	0.9007	EF	E	Correct	0.895	70.1234	0.517	1	0.0526	0.9474	0.5	56	8.177	0.0683	1e-04
73.9431	1.0008	BA	A	Correct	0.997	75.2442	0.517	1	0.0182	0.9818	0.5	12	8.177	0.0683	1e-04
76.4785	1.3177	DC	C	Correct	1.315	78.0965	0.5171	-1	-0.9355	0.9355	0.5338	34	8.177	0.0683	1e-04
81.9829	1.3511	AB	A	Correct	1.341	83.6343	0.5171	1	0.0169	0.9831	0.5	12	8.177	0.0683	1e-04
84.5183	1.0676	EF	E	Correct	1.062	85.8861	0.5171	-1	-0.951	0.951	0.5	56	8.177	0.0683	1e-04
88.5549	1.568	CD	D	Incorrect	1.551	90.4231	0.5171	-1	-0.5338	0.5338	0.9354	34	8.177	0.0683	1e-04
93.0753	1.2343	FE	E	Correct	1.219	94.6098	0.5171	1	0.0491	0.9509	0.5	56	8.177	0.0683	1e-04
97.0952	1.1843	AB	A	Correct	1.166	98.5797	0.5171	1	0.0158	0.9842	0.5	12	8.177	0.0683	1e-04
101.6155	1.3845	AB	A	Correct	1.378	103.3002	0.5171	1	0.0147	0.9853	0.5	12	8.177	0.0683	1e-04
104.6513	1.2343	AB	A	Correct	1.23	106.1859	0.517	1	0.0137	0.9863	0.5	12	8.177	0.0683	1e-04
109.672	1.2177	BA	A	Correct	1.204	111.1899	0.5171	1	0.0128	0.9872	0.5	12	8.177	0.0683	1e-04
113.1915	1.3678	CD	C	Correct	1.349	114.8429	0.5171	1	0.0646	0.9354	0.5338	34	8.177	0.0683	1e-04
118.2123	1.3677	EF	E	Correct	1.352	119.8803	0.5171	1	0.0457	0.9543	0.5	56	8.177	0.0683	1e-04
120.7476	0.784	EF	E	Correct	0.775	121.8319	0.517	-1	-0.9574	0.9574	0.5	56	8.177	0.0683	1e-04
125.268	2.1017	CD	C	Correct	2.098	127.6699	0.5171	1	0.0602	0.9398	0.5338	34	8.177	0.0683	1e-04
134.2919	1.568	AB	A	Correct	1.55	136.1601	0.5171	1	0.0119	0.9881	0.5	12	8.177	0.0683	1e-04
138.3119	1.7347	CD	C	Correct	1.724	140.3468	0.4838	1	0.0561	0.9439	0.5338	34	8.177	0.0683	1e-04
142.3318	1.6513	AB	A	Correct	1.637	144.2834	0.517	-1	-0.9889	0.9889	0.5	12	8.177	0.0683	1e-04
145.3509	1.7347	CD	C	Correct	1.717	147.3859	0.517	1	0.0522	0.9478	0.5338	34	8.177	0.0683	1e-04
